Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,483123,275728,170581,464450
"Revenue 483123 275728 170581 464450  Other Revenue, Total - - - -","Revenue 483123 275728 170581 464450  Other Revenue, Total - - - -","Revenue 483123 275728 170581 464450  Other Revenue, Total - - - -","Revenue 483123 275728 170581 464450  Other Revenue, Total - - - -","Revenue 483123 275728 170581 464450  Other Revenue, Total - - - -"
Revenue,483123,275728,170581,464450
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",296895,209983,169678,300601
Gross Profit,186228,65745,903,163849
Total Operating Expenses,371922,268801,236194,376858
"Selling/General/Admin. Expenses, Total 75027 58011 42130 66986  Research & Development - - - -  Depreciation / Amortization 46327 44103 5787 -  Interest Expense (Income) - Net Operating -362 -455 - -  Unusual Expense (Income) - -2340 18598 9270  Other Operating Expenses, Total -45965 -42841 1 1","Selling/General/Admin. Expenses, Total 75027 58011 42130 66986  Research & Development - - - -  Depreciation / Amortization 46327 44103 5787 -  Interest Expense (Income) - Net Operating -362 -455 - -  Unusual Expense (Income) - -2340 18598 9270  Other Operating Expenses, Total -45965 -42841 1 1","Selling/General/Admin. Expenses, Total 75027 58011 42130 66986  Research & Development - - - -  Depreciation / Amortization 46327 44103 5787 -  Interest Expense (Income) - Net Operating -362 -455 - -  Unusual Expense (Income) - -2340 18598 9270  Other Operating Expenses, Total -45965 -42841 1 1","Selling/General/Admin. Expenses, Total 75027 58011 42130 66986  Research & Development - - - -  Depreciation / Amortization 46327 44103 5787 -  Interest Expense (Income) - Net Operating -362 -455 - -  Unusual Expense (Income) - -2340 18598 9270  Other Operating Expenses, Total -45965 -42841 1 1","Selling/General/Admin. Expenses, Total 75027 58011 42130 66986  Research & Development - - - -  Depreciation / Amortization 46327 44103 5787 -  Interest Expense (Income) - Net Operating -362 -455 - -  Unusual Expense (Income) - -2340 18598 9270  Other Operating Expenses, Total -45965 -42841 1 1"
"Selling/General/Admin. Expenses, Total",75027,58011,42130,66986
Research & Development,-,-,-,-
Depreciation / Amortization,46327,44103,5787,-
Interest Expense (Income) - Net Operating,-362,-455,-,-
Unusual Expense (Income),-,-2340,18598,9270
"Other Operating Expenses, Total",-45965,-42841,1,1
Operating Income,111201,6927,-65613,87592
"Interest Income (Expense), Net Non-Operating",-,139,-229,787
Gain (Loss) on Sale of Assets,239,421,-,-
"Other, Net",-1066,-5192,-1962,754
Net Income Before Taxes,112028,11698,-67804,89133
Provision for Income Taxes,31294,3631,-13613,26916
Net Income After Taxes,80734,8067,-54191,62217
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,80734,8067,-54191,62217
Total Extraordinary Items,-,-,-,-
Net Income,80734,8067,-54191,62217
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,80734,8067,-54190,62217
Dilution Adjustment,-211,-211,-,212
Diluted Net Income,80945,8278,-54190,62429
Diluted Weighted Average Shares,1669.49,1682.9,1637.1,340.58
Diluted EPS Excluding Extraordinary Items,48.48,4.92,-33.1,183.3
DPS - Common Stock Primary Issue,8,5.6,5.2,8.8
Diluted Normalized EPS,41.82,4.19,-128.58,35.99
