Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3053,3750,3863.57,3878.51
"Revenue 3053 3750.29 3863.57 3878.51  Other Revenue, Total - - - -","Revenue 3053 3750.29 3863.57 3878.51  Other Revenue, Total - - - -","Revenue 3053 3750.29 3863.57 3878.51  Other Revenue, Total - - - -","Revenue 3053 3750.29 3863.57 3878.51  Other Revenue, Total - - - -","Revenue 3053 3750.29 3863.57 3878.51  Other Revenue, Total - - - -"
Revenue,3053,3750.29,3863.57,3878.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1906,2385.29,2482.61,2925.36
Gross Profit,1147,1365,1380.96,953.15
Total Operating Expenses,3022,3561.68,4014.16,4429.15
"Selling/General/Admin. Expenses, Total 1116 1176.39 1343.43 1424.02  Research & Development - - 24.75 103.21  Depreciation / Amortization 265 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 163.36 -23.44  Other Operating Expenses, Total -298 - - -","Selling/General/Admin. Expenses, Total 1116 1176.39 1343.43 1424.02  Research & Development - - 24.75 103.21  Depreciation / Amortization 265 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 163.36 -23.44  Other Operating Expenses, Total -298 - - -","Selling/General/Admin. Expenses, Total 1116 1176.39 1343.43 1424.02  Research & Development - - 24.75 103.21  Depreciation / Amortization 265 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 163.36 -23.44  Other Operating Expenses, Total -298 - - -","Selling/General/Admin. Expenses, Total 1116 1176.39 1343.43 1424.02  Research & Development - - 24.75 103.21  Depreciation / Amortization 265 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 163.36 -23.44  Other Operating Expenses, Total -298 - - -","Selling/General/Admin. Expenses, Total 1116 1176.39 1343.43 1424.02  Research & Development - - 24.75 103.21  Depreciation / Amortization 265 - - -  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - - 163.36 -23.44  Other Operating Expenses, Total -298 - - -"
"Selling/General/Admin. Expenses, Total",1116,1176.39,1343.43,1424.02
Research & Development,-,-,24.75,103.21
Depreciation / Amortization,265,-,-,-
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-,163.36,-23.44
"Other Operating Expenses, Total",-298,-,-,-
Operating Income,31,188.6,-150.59,-550.63
"Interest Income (Expense), Net Non-Operating",-,-4.72,-8.11,-4.04
Gain (Loss) on Sale of Assets,-,20.7,-,-
"Other, Net",468,-2.81,-0.75,-1.98
Net Income Before Taxes,-437,201.77,-159.45,-556.65
Provision for Income Taxes,17,37.12,14.87,-5.64
Net Income After Taxes,-454,164.66,-174.32,-551.01
Minority Interest,-,-,-,7.87
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-454,164.66,-174.32,-543.14
Total Extraordinary Items,-,-,-,-
Net Income,-454,164.66,-174.32,-543.14
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,-454,164.66,-174.32,-543.14
Dilution Adjustment,-,-,-,-
Diluted Net Income,-454,164.66,-174.32,-543.14
Diluted Weighted Average Shares,2.74,2.59,2.58,2.18
Diluted EPS Excluding Extraordinary Items,-165.63,63.48,-67.65,-248.76
DPS - Common Stock Primary Issue,-,3,-,-
Diluted Normalized EPS,5.24,61.17,-18.9,-248.79
