Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,10930,12869,12505,12159.09
"Revenue 10930 12869 12505 12159.09  Other Revenue, Total - - - -","Revenue 10930 12869 12505 12159.09  Other Revenue, Total - - - -","Revenue 10930 12869 12505 12159.09  Other Revenue, Total - - - -","Revenue 10930 12869 12505 12159.09  Other Revenue, Total - - - -","Revenue 10930 12869 12505 12159.09  Other Revenue, Total - - - -"
Revenue,10930,12869,12505,12159.09
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7469,8341,8308,8653.62
Gross Profit,3461,4528,4197,3505.46
Total Operating Expenses,10889,12150,11896,12194.35
"Selling/General/Admin. Expenses, Total 2879 3158 3075 2881.06  Research & Development 384 463 332 250.33  Depreciation / Amortization 415 344 354 195.32  Interest Expense (Income) - Net Operating -17 -15 -18 -  Unusual Expense (Income) - 14.44 275.27 214.01  Other Operating Expenses, Total -241 -141 -155 -","Selling/General/Admin. Expenses, Total 2879 3158 3075 2881.06  Research & Development 384 463 332 250.33  Depreciation / Amortization 415 344 354 195.32  Interest Expense (Income) - Net Operating -17 -15 -18 -  Unusual Expense (Income) - 14.44 275.27 214.01  Other Operating Expenses, Total -241 -141 -155 -","Selling/General/Admin. Expenses, Total 2879 3158 3075 2881.06  Research & Development 384 463 332 250.33  Depreciation / Amortization 415 344 354 195.32  Interest Expense (Income) - Net Operating -17 -15 -18 -  Unusual Expense (Income) - 14.44 275.27 214.01  Other Operating Expenses, Total -241 -141 -155 -","Selling/General/Admin. Expenses, Total 2879 3158 3075 2881.06  Research & Development 384 463 332 250.33  Depreciation / Amortization 415 344 354 195.32  Interest Expense (Income) - Net Operating -17 -15 -18 -  Unusual Expense (Income) - 14.44 275.27 214.01  Other Operating Expenses, Total -241 -141 -155 -","Selling/General/Admin. Expenses, Total 2879 3158 3075 2881.06  Research & Development 384 463 332 250.33  Depreciation / Amortization 415 344 354 195.32  Interest Expense (Income) - Net Operating -17 -15 -18 -  Unusual Expense (Income) - 14.44 275.27 214.01  Other Operating Expenses, Total -241 -141 -155 -"
"Selling/General/Admin. Expenses, Total",2879,3158,3075,2881.06
Research & Development,384,463,332,250.33
Depreciation / Amortization,415,344,354,195.32
Interest Expense (Income) - Net Operating,-17,-15,-18,-
Unusual Expense (Income),-,14.44,275.27,214.01
"Other Operating Expenses, Total",-241,-141,-155,-
Operating Income,41,719,609,-35.26
"Interest Income (Expense), Net Non-Operating",-,30.57,22.9,-16.45
Gain (Loss) on Sale of Assets,-15,-20,-22,-17.3
"Other, Net",-71,164,445,-95.71
Net Income Before Taxes,127,575,186,-164.72
Provision for Income Taxes,58,156,22,-30.84
Net Income After Taxes,69,419,164,-133.88
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,69,419,164,-133.88
Total Extraordinary Items,-,-,-,-
Net Income,69,419,164,-133.88
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,69,419,164,-133.88
Dilution Adjustment,-,-,-,-
Diluted Net Income,69,419,164,-133.88
Diluted Weighted Average Shares,10.61,10.58,9.4,8.74
Diluted EPS Excluding Extraordinary Items,6.51,39.61,17.44,-15.32
DPS - Common Stock Primary Issue,13,12,12,11
Diluted Normalized EPS,8.37,35.98,32.17,1.88
