Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,9990,9627.43,10394,10589.83
"Revenue 9990 9627.43 10394 10589.83  Other Revenue, Total - - - -","Revenue 9990 9627.43 10394 10589.83  Other Revenue, Total - - - -","Revenue 9990 9627.43 10394 10589.83  Other Revenue, Total - - - -","Revenue 9990 9627.43 10394 10589.83  Other Revenue, Total - - - -","Revenue 9990 9627.43 10394 10589.83  Other Revenue, Total - - - -"
Revenue,9990,9627.43,10394,10589.83
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7234,6892.29,7438.19,7680.16
Gross Profit,2756,2735.14,2955.81,2909.67
Total Operating Expenses,9419,9003.05,9713.5,9954.59
"Selling/General/Admin. Expenses, Total 1989 1924.11 2079.53 1964.42  Research & Development 96 - - 74.81  Depreciation / Amortization 196 180.28 195.4 205.78  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.36 0.39 29.42  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 1989 1924.11 2079.53 1964.42  Research & Development 96 - - 74.81  Depreciation / Amortization 196 180.28 195.4 205.78  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.36 0.39 29.42  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 1989 1924.11 2079.53 1964.42  Research & Development 96 - - 74.81  Depreciation / Amortization 196 180.28 195.4 205.78  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.36 0.39 29.42  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 1989 1924.11 2079.53 1964.42  Research & Development 96 - - 74.81  Depreciation / Amortization 196 180.28 195.4 205.78  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.36 0.39 29.42  Other Operating Expenses, Total -96 - - -","Selling/General/Admin. Expenses, Total 1989 1924.11 2079.53 1964.42  Research & Development 96 - - 74.81  Depreciation / Amortization 196 180.28 195.4 205.78  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 6.36 0.39 29.42  Other Operating Expenses, Total -96 - - -"
"Selling/General/Admin. Expenses, Total",1989,1924.11,2079.53,1964.42
Research & Development,96,-,-,74.81
Depreciation / Amortization,196,180.28,195.4,205.78
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,6.36,0.39,29.42
"Other Operating Expenses, Total",-96,-,-,-
Operating Income,571,624.38,680.5,635.25
"Interest Income (Expense), Net Non-Operating",-,21.92,17.55,15.74
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-35,2.96,7.71,6.73
Net Income Before Taxes,606,649.25,705.75,657.72
Provision for Income Taxes,194,208.08,222.98,223.11
Net Income After Taxes,412,441.17,482.77,434.61
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,412,441.17,482.77,434.61
Total Extraordinary Items,-,-,-,-
Net Income,412,441.17,482.77,434.61
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,412,441.17,482.77,434.61
Dilution Adjustment,-,-,-,-
Diluted Net Income,412,441.17,482.77,434.61
Diluted Weighted Average Shares,3.99,3.99,3.99,3.99
Diluted EPS Excluding Extraordinary Items,103.28,110.6,121.03,108.95
DPS - Common Stock Primary Issue,-,33,32.5,30
Diluted Normalized EPS,94.95,111.68,121.09,113.82
