Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,32418,31032,26046.1,27970.05
"Revenue 32418 31032.94 26046.1 27970.05  Other Revenue, Total - - - -","Revenue 32418 31032.94 26046.1 27970.05  Other Revenue, Total - - - -","Revenue 32418 31032.94 26046.1 27970.05  Other Revenue, Total - - - -","Revenue 32418 31032.94 26046.1 27970.05  Other Revenue, Total - - - -","Revenue 32418 31032.94 26046.1 27970.05  Other Revenue, Total - - - -"
Revenue,32418,31032.94,26046.1,27970.05
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",24818,22533.81,18540.12,20251.93
Gross Profit,7600,8499.13,7505.98,7718.12
Total Operating Expenses,30534,28186.85,23469.09,25193.02
"Selling/General/Admin. Expenses, Total 4610 4449.85 3772.82 3887.59  Research & Development 1106 1181.94 1120.71 1040.35  Depreciation / Amortization 1434 - - -  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 21.24 35.45 13.15  Other Operating Expenses, Total -1416 - - -","Selling/General/Admin. Expenses, Total 4610 4449.85 3772.82 3887.59  Research & Development 1106 1181.94 1120.71 1040.35  Depreciation / Amortization 1434 - - -  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 21.24 35.45 13.15  Other Operating Expenses, Total -1416 - - -","Selling/General/Admin. Expenses, Total 4610 4449.85 3772.82 3887.59  Research & Development 1106 1181.94 1120.71 1040.35  Depreciation / Amortization 1434 - - -  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 21.24 35.45 13.15  Other Operating Expenses, Total -1416 - - -","Selling/General/Admin. Expenses, Total 4610 4449.85 3772.82 3887.59  Research & Development 1106 1181.94 1120.71 1040.35  Depreciation / Amortization 1434 - - -  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 21.24 35.45 13.15  Other Operating Expenses, Total -1416 - - -","Selling/General/Admin. Expenses, Total 4610 4449.85 3772.82 3887.59  Research & Development 1106 1181.94 1120.71 1040.35  Depreciation / Amortization 1434 - - -  Interest Expense (Income) - Net Operating -18 - - -  Unusual Expense (Income) - 21.24 35.45 13.15  Other Operating Expenses, Total -1416 - - -"
"Selling/General/Admin. Expenses, Total",4610,4449.85,3772.82,3887.59
Research & Development,1106,1181.94,1120.71,1040.35
Depreciation / Amortization,1434,-,-,-
Interest Expense (Income) - Net Operating,-18,-,-,-
Unusual Expense (Income),-,21.24,35.45,13.15
"Other Operating Expenses, Total",-1416,-,-,-
Operating Income,1884,2846.09,2577,2777.03
"Interest Income (Expense), Net Non-Operating",-,199.07,-10.4,-24.48
Gain (Loss) on Sale of Assets,-1,3,-0.38,0.14
"Other, Net",-454,89.29,65.63,75.06
Net Income Before Taxes,2339,3137.46,2631.85,2827.75
Provision for Income Taxes,676,867.55,697.25,690.88
Net Income After Taxes,1663,2269.91,1934.6,2136.86
Minority Interest,329,-187.21,-249.09,-175.27
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1647,2082.69,1685.52,1961.59
Total Extraordinary Items,-,-,-,-
Net Income,1647,2082.69,1685.52,1961.59
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,1647,2082.69,1685.52,1961.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,1647,2082.69,1685.52,1961.59
Diluted Weighted Average Shares,30.32,30.32,30.32,30.32
Diluted EPS Excluding Extraordinary Items,54.32,68.69,55.59,64.69
DPS - Common Stock Primary Issue,16,16,16,16
Diluted Normalized EPS,48.8,69.12,56.46,65.02
