Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,13561,13211,16600.92,19883.78
"Revenue 13561 13211 16600.92 19883.78  Other Revenue, Total - - - -","Revenue 13561 13211 16600.92 19883.78  Other Revenue, Total - - - -","Revenue 13561 13211 16600.92 19883.78  Other Revenue, Total - - - -","Revenue 13561 13211 16600.92 19883.78  Other Revenue, Total - - - -","Revenue 13561 13211 16600.92 19883.78  Other Revenue, Total - - - -"
Revenue,13561,13211,16600.92,19883.78
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9452,9658,13530.69,16322.94
Gross Profit,4109,3553,3070.22,3560.84
Total Operating Expenses,12990,12512,16322.56,19433.98
"Selling/General/Admin. Expenses, Total 3538 2854 2537.34 2854.79  Research & Development - - - -  Depreciation / Amortization 265 324 - -  Interest Expense (Income) - Net Operating -6 -9 - -  Unusual Expense (Income) - 59.65 20.32 6.04  Other Operating Expenses, Total -259 -315 234.2 250.2","Selling/General/Admin. Expenses, Total 3538 2854 2537.34 2854.79  Research & Development - - - -  Depreciation / Amortization 265 324 - -  Interest Expense (Income) - Net Operating -6 -9 - -  Unusual Expense (Income) - 59.65 20.32 6.04  Other Operating Expenses, Total -259 -315 234.2 250.2","Selling/General/Admin. Expenses, Total 3538 2854 2537.34 2854.79  Research & Development - - - -  Depreciation / Amortization 265 324 - -  Interest Expense (Income) - Net Operating -6 -9 - -  Unusual Expense (Income) - 59.65 20.32 6.04  Other Operating Expenses, Total -259 -315 234.2 250.2","Selling/General/Admin. Expenses, Total 3538 2854 2537.34 2854.79  Research & Development - - - -  Depreciation / Amortization 265 324 - -  Interest Expense (Income) - Net Operating -6 -9 - -  Unusual Expense (Income) - 59.65 20.32 6.04  Other Operating Expenses, Total -259 -315 234.2 250.2","Selling/General/Admin. Expenses, Total 3538 2854 2537.34 2854.79  Research & Development - - - -  Depreciation / Amortization 265 324 - -  Interest Expense (Income) - Net Operating -6 -9 - -  Unusual Expense (Income) - 59.65 20.32 6.04  Other Operating Expenses, Total -259 -315 234.2 250.2"
"Selling/General/Admin. Expenses, Total",3538,2854,2537.34,2854.79
Research & Development,-,-,-,-
Depreciation / Amortization,265,324,-,-
Interest Expense (Income) - Net Operating,-6,-9,-,-
Unusual Expense (Income),-,59.65,20.32,6.04
"Other Operating Expenses, Total",-259,-315,234.2,250.2
Operating Income,571,699,278.36,449.8
"Interest Income (Expense), Net Non-Operating",-,2.81,-5.71,-14.44
Gain (Loss) on Sale of Assets,-,2,3.84,223.3
"Other, Net",127,5,58.7,171
Net Income Before Taxes,444,692,335.17,829.67
Provision for Income Taxes,211,248,124.17,237.69
Net Income After Taxes,233,444,211,591.98
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,233,444,211,591.98
Total Extraordinary Items,-,-,-,-
Net Income,233,444,211,591.98
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,233,444,211,591.98
Dilution Adjustment,-,-,-,-
Diluted Net Income,233,444,211,591.98
Diluted Weighted Average Shares,5.65,5.65,5.65,5.65
Diluted EPS Excluding Extraordinary Items,41.22,78.55,37.33,104.71
DPS - Common Stock Primary Issue,12,7.5,7.5,7.5
Diluted Normalized EPS,60.48,82.82,39.16,77.29
