Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5558,4391,2948,1616.61
"Revenue 5558 4391 2948 1616.61  Other Revenue, Total - - - -","Revenue 5558 4391 2948 1616.61  Other Revenue, Total - - - -","Revenue 5558 4391 2948 1616.61  Other Revenue, Total - - - -","Revenue 5558 4391 2948 1616.61  Other Revenue, Total - - - -","Revenue 5558 4391 2948 1616.61  Other Revenue, Total - - - -"
Revenue,5558,4391,2948,1616.61
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3775,3031,2037,1142.89
Gross Profit,1783,1360,911,473.72
Total Operating Expenses,4821,3951,2705,1541.6
"Selling/General/Admin. Expenses, Total 1046 902 668 396.44  Research & Development - - - -  Depreciation / Amortization 43 42 18.84 2.26  Interest Expense (Income) - Net Operating -1 - -2 -  Unusual Expense (Income) - 7.05 0.99 -  Other Operating Expenses, Total -24 -24 2 -","Selling/General/Admin. Expenses, Total 1046 902 668 396.44  Research & Development - - - -  Depreciation / Amortization 43 42 18.84 2.26  Interest Expense (Income) - Net Operating -1 - -2 -  Unusual Expense (Income) - 7.05 0.99 -  Other Operating Expenses, Total -24 -24 2 -","Selling/General/Admin. Expenses, Total 1046 902 668 396.44  Research & Development - - - -  Depreciation / Amortization 43 42 18.84 2.26  Interest Expense (Income) - Net Operating -1 - -2 -  Unusual Expense (Income) - 7.05 0.99 -  Other Operating Expenses, Total -24 -24 2 -","Selling/General/Admin. Expenses, Total 1046 902 668 396.44  Research & Development - - - -  Depreciation / Amortization 43 42 18.84 2.26  Interest Expense (Income) - Net Operating -1 - -2 -  Unusual Expense (Income) - 7.05 0.99 -  Other Operating Expenses, Total -24 -24 2 -","Selling/General/Admin. Expenses, Total 1046 902 668 396.44  Research & Development - - - -  Depreciation / Amortization 43 42 18.84 2.26  Interest Expense (Income) - Net Operating -1 - -2 -  Unusual Expense (Income) - 7.05 0.99 -  Other Operating Expenses, Total -24 -24 2 -"
"Selling/General/Admin. Expenses, Total",1046,902,668,396.44
Research & Development,-,-,-,-
Depreciation / Amortization,43,42,18.84,2.26
Interest Expense (Income) - Net Operating,-1,-,-2,-
Unusual Expense (Income),-,7.05,0.99,-
"Other Operating Expenses, Total",-24,-24,2,-
Operating Income,737,440,243,75.01
"Interest Income (Expense), Net Non-Operating",-,-1.56,-2.69,-0.53
Gain (Loss) on Sale of Assets,-,-2,-,-
"Other, Net",-,28,4,-1.38
Net Income Before Taxes,737,414,239,73.1
Provision for Income Taxes,249,153,72,34.44
Net Income After Taxes,488,261,167,38.66
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,488,261,167,38.66
Total Extraordinary Items,-,-,-,-
Net Income,488,261,167,38.66
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,488,261,167,38.66
Dilution Adjustment,-,-,-,-
Diluted Net Income,488,261,167,38.66
Diluted Weighted Average Shares,7.64,3.7,3.06,3.33
Diluted EPS Excluding Extraordinary Items,63.9,70.53,54.49,11.62
DPS - Common Stock Primary Issue,-,15,-,-
Diluted Normalized EPS,60.32,70.94,48.74,11.62
