Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,109327,109639,117219,105744
"Revenue 109327 109639 117219 105744  Other Revenue, Total - - - -","Revenue 109327 109639 117219 105744  Other Revenue, Total - - - -","Revenue 109327 109639 117219 105744  Other Revenue, Total - - - -","Revenue 109327 109639 117219 105744  Other Revenue, Total - - - -","Revenue 109327 109639 117219 105744  Other Revenue, Total - - - -"
Revenue,109327,109639,117219,105744
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,93873,99586,91366
Gross Profit,-,15766,17633,14378
Total Operating Expenses,-,103021,108922,100874
"Selling/General/Admin. Expenses, Total 9811 9129 9217 9477  Research & Development - 625 - -  Depreciation / Amortization 1012 794 19 19  Interest Expense (Income) - Net Operating -180 -106 - -  Unusual Expense (Income) - 3 99 11  Other Operating Expenses, Total -1394 -1294 1 1","Selling/General/Admin. Expenses, Total 9811 9129 9217 9477  Research & Development - 625 - -  Depreciation / Amortization 1012 794 19 19  Interest Expense (Income) - Net Operating -180 -106 - -  Unusual Expense (Income) - 3 99 11  Other Operating Expenses, Total -1394 -1294 1 1","Selling/General/Admin. Expenses, Total 9811 9129 9217 9477  Research & Development - 625 - -  Depreciation / Amortization 1012 794 19 19  Interest Expense (Income) - Net Operating -180 -106 - -  Unusual Expense (Income) - 3 99 11  Other Operating Expenses, Total -1394 -1294 1 1","Selling/General/Admin. Expenses, Total 9811 9129 9217 9477  Research & Development - 625 - -  Depreciation / Amortization 1012 794 19 19  Interest Expense (Income) - Net Operating -180 -106 - -  Unusual Expense (Income) - 3 99 11  Other Operating Expenses, Total -1394 -1294 1 1","Selling/General/Admin. Expenses, Total 9811 9129 9217 9477  Research & Development - 625 - -  Depreciation / Amortization 1012 794 19 19  Interest Expense (Income) - Net Operating -180 -106 - -  Unusual Expense (Income) - 3 99 11  Other Operating Expenses, Total -1394 -1294 1 1"
"Selling/General/Admin. Expenses, Total",9811,9129,9217,9477
Research & Development,-,625,-,-
Depreciation / Amortization,1012,794,19,19
Interest Expense (Income) - Net Operating,-180,-106,-,-
Unusual Expense (Income),-,3,99,11
"Other Operating Expenses, Total",-1394,-1294,1,1
Operating Income,5717,6618,8297,4870
"Interest Income (Expense), Net Non-Operating",-,64,-66,-60
Gain (Loss) on Sale of Assets,25,41,-72,60
"Other, Net",83,-62,68,-9
Net Income Before Taxes,5609,6639,8227,4861
Provision for Income Taxes,1819,2100,2635,1646
Net Income After Taxes,3790,4539,5592,3215
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3790,4539,5592,3215
Total Extraordinary Items,-,-,-,-
Net Income,3790,4539,5592,3215
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,3790,4539,5592,3214
Dilution Adjustment,-,-,-,-
Diluted Net Income,3790,4539,5592,3214
Diluted Weighted Average Shares,46.56,46.67,46.53,46.59
Diluted EPS Excluding Extraordinary Items,81.4,97.25,120.18,68.99
DPS - Common Stock Primary Issue,-,30,20,20
Diluted Normalized EPS,74.92,88.35,123.08,68.7
