Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1064376,918580,732850,786083
"Revenue 1064376 918580 732850 786083  Other Revenue, Total - - - -","Revenue 1064376 918580 732850 786083  Other Revenue, Total - - - -","Revenue 1064376 918580 732850 786083  Other Revenue, Total - - - -","Revenue 1064376 918580 732850 786083  Other Revenue, Total - - - -","Revenue 1064376 918580 732850 786083  Other Revenue, Total - - - -"
Revenue,1064376,918580,732850,786083
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",845192,646557,528462,584836
Gross Profit,219184,272023,204388,201247
Total Operating Expenses,989769,774535,645030,706961
"Selling/General/Admin. Expenses, Total 144577 105099 94322 98702  Research & Development - 19896 19483 18244  Depreciation / Amortization 43062 40663 40462 2642  Interest Expense (Income) - Net Operating -1428 -1065 -1335 -  Unusual Expense (Income) - 4057 2430 2536  Other Operating Expenses, Total -37961 -36615 -36364 1","Selling/General/Admin. Expenses, Total 144577 105099 94322 98702  Research & Development - 19896 19483 18244  Depreciation / Amortization 43062 40663 40462 2642  Interest Expense (Income) - Net Operating -1428 -1065 -1335 -  Unusual Expense (Income) - 4057 2430 2536  Other Operating Expenses, Total -37961 -36615 -36364 1","Selling/General/Admin. Expenses, Total 144577 105099 94322 98702  Research & Development - 19896 19483 18244  Depreciation / Amortization 43062 40663 40462 2642  Interest Expense (Income) - Net Operating -1428 -1065 -1335 -  Unusual Expense (Income) - 4057 2430 2536  Other Operating Expenses, Total -37961 -36615 -36364 1","Selling/General/Admin. Expenses, Total 144577 105099 94322 98702  Research & Development - 19896 19483 18244  Depreciation / Amortization 43062 40663 40462 2642  Interest Expense (Income) - Net Operating -1428 -1065 -1335 -  Unusual Expense (Income) - 4057 2430 2536  Other Operating Expenses, Total -37961 -36615 -36364 1","Selling/General/Admin. Expenses, Total 144577 105099 94322 98702  Research & Development - 19896 19483 18244  Depreciation / Amortization 43062 40663 40462 2642  Interest Expense (Income) - Net Operating -1428 -1065 -1335 -  Unusual Expense (Income) - 4057 2430 2536  Other Operating Expenses, Total -37961 -36615 -36364 1"
"Selling/General/Admin. Expenses, Total",144577,105099,94322,98702
Research & Development,-,19896,19483,18244
Depreciation / Amortization,43062,40663,40462,2642
Interest Expense (Income) - Net Operating,-1428,-1065,-1335,-
Unusual Expense (Income),-,4057,2430,2536
"Other Operating Expenses, Total",-37961,-36615,-36364,1
Operating Income,74607,144045,87820,79122
"Interest Income (Expense), Net Non-Operating",-,16989,8495,-922
Gain (Loss) on Sale of Assets,-126,3734,2263,8
"Other, Net",-6880,-19358,-9504,5441
Net Income Before Taxes,81613,159669,95061,83649
Provision for Income Taxes,-,46296,27196,23689
Net Income After Taxes,56323,113373,67865,59960
Minority Interest,55305,50629,45895,-4410
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,50335,107938,63276,55550
Total Extraordinary Items,-,-,-,-
Net Income,50335,107938,63276,55550
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,50335,107938,63276,55550
Dilution Adjustment,-0.066,0.341,0.746,-
Diluted Net Income,50335.07,107937.66,63275.25,55550
Diluted Weighted Average Shares,318.4,318.37,319.98,325.09
Diluted EPS Excluding Extraordinary Items,158.09,339.03,197.75,170.88
DPS - Common Stock Primary Issue,80,80,60,56
Diluted Normalized EPS,157.82,297.94,171.49,176.45
