Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,16329,15038,11956.62,10865.98
"Revenue 16329 15038.44 11956.62 10865.98  Other Revenue, Total - - - -","Revenue 16329 15038.44 11956.62 10865.98  Other Revenue, Total - - - -","Revenue 16329 15038.44 11956.62 10865.98  Other Revenue, Total - - - -","Revenue 16329 15038.44 11956.62 10865.98  Other Revenue, Total - - - -","Revenue 16329 15038.44 11956.62 10865.98  Other Revenue, Total - - - -"
Revenue,16329,15038.44,11956.62,10865.98
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,5715.05,4560.82,4247.38
Gross Profit,9804,9323.39,7395.8,6618.6
Total Operating Expenses,12324,11112.07,9657.92,9242.18
"Selling/General/Admin. Expenses, Total 4469 4059.75 3666.17 3780.89  Research & Development - 1323.75 1359.36 1200.61  Depreciation / Amortization 759 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 13.52 71.57 13.31  Other Operating Expenses, Total -759 - - -","Selling/General/Admin. Expenses, Total 4469 4059.75 3666.17 3780.89  Research & Development - 1323.75 1359.36 1200.61  Depreciation / Amortization 759 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 13.52 71.57 13.31  Other Operating Expenses, Total -759 - - -","Selling/General/Admin. Expenses, Total 4469 4059.75 3666.17 3780.89  Research & Development - 1323.75 1359.36 1200.61  Depreciation / Amortization 759 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 13.52 71.57 13.31  Other Operating Expenses, Total -759 - - -","Selling/General/Admin. Expenses, Total 4469 4059.75 3666.17 3780.89  Research & Development - 1323.75 1359.36 1200.61  Depreciation / Amortization 759 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 13.52 71.57 13.31  Other Operating Expenses, Total -759 - - -","Selling/General/Admin. Expenses, Total 4469 4059.75 3666.17 3780.89  Research & Development - 1323.75 1359.36 1200.61  Depreciation / Amortization 759 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 13.52 71.57 13.31  Other Operating Expenses, Total -759 - - -"
"Selling/General/Admin. Expenses, Total",4469,4059.75,3666.17,3780.89
Research & Development,-,1323.75,1359.36,1200.61
Depreciation / Amortization,759,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,13.52,71.57,13.31
"Other Operating Expenses, Total",-759,-,-,-
Operating Income,4005,3926.37,2298.7,1623.79
"Interest Income (Expense), Net Non-Operating",-,143.72,-7.65,2.8
Gain (Loss) on Sale of Assets,7,1.38,-9.88,1.74
"Other, Net",-226,20.88,27.87,82.45
Net Income Before Taxes,4224,4092.35,2309.04,1710.78
Provision for Income Taxes,1160,1142.89,713.12,474.37
Net Income After Taxes,3064,2949.46,1595.92,1236.41
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3064,2949.46,1595.92,1236.41
Total Extraordinary Items,-,-,-,-
Net Income,-,2949.46,1595.92,1236.41
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,3064,2949.46,1595.92,1236.41
Dilution Adjustment,-,-,-,-
Diluted Net Income,3064,2949.46,1595.92,1236.41
Diluted Weighted Average Shares,19.01,18.99,18.98,18.98
Diluted EPS Excluding Extraordinary Items,161.19,155.28,84.09,65.16
DPS - Common Stock Primary Issue,45,35,26,26
Diluted Normalized EPS,139.41,155.74,87.06,65.6
