Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,43647,39261,35753.73,36371.29
"Revenue 43647 39261.58 35753.73 36371.29  Other Revenue, Total - - - -","Revenue 43647 39261.58 35753.73 36371.29  Other Revenue, Total - - - -","Revenue 43647 39261.58 35753.73 36371.29  Other Revenue, Total - - - -","Revenue 43647 39261.58 35753.73 36371.29  Other Revenue, Total - - - -","Revenue 43647 39261.58 35753.73 36371.29  Other Revenue, Total - - - -"
Revenue,43647,39261.58,35753.73,36371.29
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",33159,30322.57,27289.61,27173.32
Gross Profit,10488,8939.01,8464.12,9197.97
Total Operating Expenses,38998,35442.97,32122.68,32157.06
"Selling/General/Admin. Expenses, Total 5554 4794.59 4568.99 4938.65  Research & Development - - - -  Depreciation / Amortization 200 268.47 254.56 244.79  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 57.34 9.51 -199.7  Other Operating Expenses, Total 87 - - -","Selling/General/Admin. Expenses, Total 5554 4794.59 4568.99 4938.65  Research & Development - - - -  Depreciation / Amortization 200 268.47 254.56 244.79  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 57.34 9.51 -199.7  Other Operating Expenses, Total 87 - - -","Selling/General/Admin. Expenses, Total 5554 4794.59 4568.99 4938.65  Research & Development - - - -  Depreciation / Amortization 200 268.47 254.56 244.79  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 57.34 9.51 -199.7  Other Operating Expenses, Total 87 - - -","Selling/General/Admin. Expenses, Total 5554 4794.59 4568.99 4938.65  Research & Development - - - -  Depreciation / Amortization 200 268.47 254.56 244.79  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 57.34 9.51 -199.7  Other Operating Expenses, Total 87 - - -","Selling/General/Admin. Expenses, Total 5554 4794.59 4568.99 4938.65  Research & Development - - - -  Depreciation / Amortization 200 268.47 254.56 244.79  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 57.34 9.51 -199.7  Other Operating Expenses, Total 87 - - -"
"Selling/General/Admin. Expenses, Total",5554,4794.59,4568.99,4938.65
Research & Development,-,-,-,-
Depreciation / Amortization,200,268.47,254.56,244.79
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,57.34,9.51,-199.7
"Other Operating Expenses, Total",87,-,-,-
Operating Income,4649,3818.61,3631.05,4214.24
"Interest Income (Expense), Net Non-Operating",-,1.62,2.27,15.19
Gain (Loss) on Sale of Assets,-,0.17,0.22,-0.33
"Other, Net",-83,697.02,952.93,68.33
Net Income Before Taxes,4732,4517.41,4586.47,4297.43
Provision for Income Taxes,1328,1416.55,1527.02,1385.65
Net Income After Taxes,3404,3100.87,3059.46,2911.78
Minority Interest,54,-5.13,-1.83,-3.65
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3416,3095.73,3057.63,2908.13
Total Extraordinary Items,-,-,-,-
Net Income,3416,3095.73,3057.63,2908.13
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,3416,3095.73,3057.63,2908.13
Dilution Adjustment,-,-,-,-
Diluted Net Income,3416,3095.73,3057.63,2908.13
Diluted Weighted Average Shares,20.16,20.5,20.5,20.93
Diluted EPS Excluding Extraordinary Items,169.43,151,149.13,138.93
DPS - Common Stock Primary Issue,85,76,75,69.82
Diluted Normalized EPS,141.95,157.01,152.91,135.27
