Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2791872,2440452,2233250,2738003
"Revenue 2791872 2440452 2233250 2738003  Other Revenue, Total - - - -","Revenue 2791872 2440452 2233250 2738003  Other Revenue, Total - - - -","Revenue 2791872 2440452 2233250 2738003  Other Revenue, Total - - - -","Revenue 2791872 2440452 2233250 2738003  Other Revenue, Total - - - -","Revenue 2791872 2440452 2233250 2738003  Other Revenue, Total - - - -"
Revenue,2791872,2440452,2233250,2738003
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2471141,2061600,2000584,2586244
Gross Profit,320731,378852,232666,151759
Total Operating Expenses,2628090,2205148,2131771,2719049
"Selling/General/Admin. Expenses, Total 156949 135437 123454 131516  Research & Development - 4803 - -  Depreciation / Amortization 53768 53953 7922 6349  Interest Expense (Income) - Net Operating -6512 -6402 - -  Unusual Expense (Income) - 11169 -190 -5061  Other Operating Expenses, Total -44117 -44243 1 1","Selling/General/Admin. Expenses, Total 156949 135437 123454 131516  Research & Development - 4803 - -  Depreciation / Amortization 53768 53953 7922 6349  Interest Expense (Income) - Net Operating -6512 -6402 - -  Unusual Expense (Income) - 11169 -190 -5061  Other Operating Expenses, Total -44117 -44243 1 1","Selling/General/Admin. Expenses, Total 156949 135437 123454 131516  Research & Development - 4803 - -  Depreciation / Amortization 53768 53953 7922 6349  Interest Expense (Income) - Net Operating -6512 -6402 - -  Unusual Expense (Income) - 11169 -190 -5061  Other Operating Expenses, Total -44117 -44243 1 1","Selling/General/Admin. Expenses, Total 156949 135437 123454 131516  Research & Development - 4803 - -  Depreciation / Amortization 53768 53953 7922 6349  Interest Expense (Income) - Net Operating -6512 -6402 - -  Unusual Expense (Income) - 11169 -190 -5061  Other Operating Expenses, Total -44117 -44243 1 1","Selling/General/Admin. Expenses, Total 156949 135437 123454 131516  Research & Development - 4803 - -  Depreciation / Amortization 53768 53953 7922 6349  Interest Expense (Income) - Net Operating -6512 -6402 - -  Unusual Expense (Income) - 11169 -190 -5061  Other Operating Expenses, Total -44117 -44243 1 1"
"Selling/General/Admin. Expenses, Total",156949,135437,123454,131516
Research & Development,-,4803,-,-
Depreciation / Amortization,53768,53953,7922,6349
Interest Expense (Income) - Net Operating,-6512,-6402,-,-
Unusual Expense (Income),-,11169,-190,-5061
"Other Operating Expenses, Total",-44117,-44243,1,1
Operating Income,163782,235304,101479,18954
"Interest Income (Expense), Net Non-Operating",-,-3244,-4842,1344
Gain (Loss) on Sale of Assets,-2776,-13164,-4751,-7832
"Other, Net",13296,36876,1762,1447
Net Income Before Taxes,153262,211592,93648,13913
Provision for Income Taxes,71366,66525,4430,34925
Net Income After Taxes,81896,145067,89218,-21012
Minority Interest,135485,127771,-3307,-7143
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,67935,138890,85911,-28155
Total Extraordinary Items,-,-,-,-
Net Income,67935,138890,85911,-28155
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,67935,138890,85910,-28155
Dilution Adjustment,0.492,-,-,-
Diluted Net Income,67934.51,138890,85910,-28155
Diluted Weighted Average Shares,93.49,99.96,99.76,84.08
Diluted EPS Excluding Extraordinary Items,726.65,1389.4,861.16,-334.84
DPS - Common Stock Primary Issue,150,100,80,80
Diluted Normalized EPS,954.58,1395.58,904.71,-313.42
