Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,70947,67749,63910,80408.26
"Revenue 70947 67749 63910 80408.26  Other Revenue, Total - - - -","Revenue 70947 67749 63910 80408.26  Other Revenue, Total - - - -","Revenue 70947 67749 63910 80408.26  Other Revenue, Total - - - -","Revenue 70947 67749 63910 80408.26  Other Revenue, Total - - - -","Revenue 70947 67749 63910 80408.26  Other Revenue, Total - - - -"
Revenue,70947,67749,63910,80408.26
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",60693,58744,55315,69206.87
Gross Profit,10254,9005,8595,11201.39
Total Operating Expenses,68222,65740,62016,76687.18
"Selling/General/Admin. Expenses, Total 7529 6996 6701 7285.74  Research & Development - 22 - -  Depreciation / Amortization 220 233 216 -  Interest Expense (Income) - Net Operating -11 -7 -8 -  Unusual Expense (Income) - -116.54 -23.36 194.57  Other Operating Expenses, Total -231 -248 -208 -","Selling/General/Admin. Expenses, Total 7529 6996 6701 7285.74  Research & Development - 22 - -  Depreciation / Amortization 220 233 216 -  Interest Expense (Income) - Net Operating -11 -7 -8 -  Unusual Expense (Income) - -116.54 -23.36 194.57  Other Operating Expenses, Total -231 -248 -208 -","Selling/General/Admin. Expenses, Total 7529 6996 6701 7285.74  Research & Development - 22 - -  Depreciation / Amortization 220 233 216 -  Interest Expense (Income) - Net Operating -11 -7 -8 -  Unusual Expense (Income) - -116.54 -23.36 194.57  Other Operating Expenses, Total -231 -248 -208 -","Selling/General/Admin. Expenses, Total 7529 6996 6701 7285.74  Research & Development - 22 - -  Depreciation / Amortization 220 233 216 -  Interest Expense (Income) - Net Operating -11 -7 -8 -  Unusual Expense (Income) - -116.54 -23.36 194.57  Other Operating Expenses, Total -231 -248 -208 -","Selling/General/Admin. Expenses, Total 7529 6996 6701 7285.74  Research & Development - 22 - -  Depreciation / Amortization 220 233 216 -  Interest Expense (Income) - Net Operating -11 -7 -8 -  Unusual Expense (Income) - -116.54 -23.36 194.57  Other Operating Expenses, Total -231 -248 -208 -"
"Selling/General/Admin. Expenses, Total",7529,6996,6701,7285.74
Research & Development,-,22,-,-
Depreciation / Amortization,220,233,216,-
Interest Expense (Income) - Net Operating,-11,-7,-8,-
Unusual Expense (Income),-,-116.54,-23.36,194.57
"Other Operating Expenses, Total",-231,-248,-208,-
Operating Income,2725,2009,1894,3721.08
"Interest Income (Expense), Net Non-Operating",-,247.51,153.86,144.82
Gain (Loss) on Sale of Assets,117,82,19,2.46
"Other, Net",-516,-594,-339,157.8
Net Income Before Taxes,3124,2521,2214,4026.16
Provision for Income Taxes,920,723,694,1237.04
Net Income After Taxes,2204,1798,1520,2789.12
Minority Interest,230,195,178,-29.85
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2191,1780,1515,2759.27
Total Extraordinary Items,-,-,-,-
Net Income,2191,1780,1515,2759.27
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,2191,1780,1515,2759.27
Dilution Adjustment,-,-,-,-
Diluted Net Income,2191,1780,1515,2759.27
Diluted Weighted Average Shares,12.65,11.56,11.47,11.46
Diluted EPS Excluding Extraordinary Items,173.18,154.01,132.11,240.69
DPS - Common Stock Primary Issue,-,47,40,72
Diluted Normalized EPS,149.6,130.23,117.83,252.3
