Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,579772,577249,537030,562505
"Revenue 579772 577249 537030 562505  Other Revenue, Total - - - -","Revenue 579772 577249 537030 562505  Other Revenue, Total - - - -","Revenue 579772 577249 537030 562505  Other Revenue, Total - - - -","Revenue 579772 577249 537030 562505  Other Revenue, Total - - - -","Revenue 579772 577249 537030 562505  Other Revenue, Total - - - -"
Revenue,579772,577249,537030,562505
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",534809,533272,498839,517282
Gross Profit,44963,43977,38191,45223
Total Operating Expenses,-,575326,539739,560115
"Selling/General/Admin. Expenses, Total 42492 41030 40478 41689  Research & Development - - - -  Depreciation / Amortization 3010 - - -  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 1022 449 1166  Other Operating Expenses, Total -2914 2 -27 -22","Selling/General/Admin. Expenses, Total 42492 41030 40478 41689  Research & Development - - - -  Depreciation / Amortization 3010 - - -  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 1022 449 1166  Other Operating Expenses, Total -2914 2 -27 -22","Selling/General/Admin. Expenses, Total 42492 41030 40478 41689  Research & Development - - - -  Depreciation / Amortization 3010 - - -  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 1022 449 1166  Other Operating Expenses, Total -2914 2 -27 -22","Selling/General/Admin. Expenses, Total 42492 41030 40478 41689  Research & Development - - - -  Depreciation / Amortization 3010 - - -  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 1022 449 1166  Other Operating Expenses, Total -2914 2 -27 -22","Selling/General/Admin. Expenses, Total 42492 41030 40478 41689  Research & Development - - - -  Depreciation / Amortization 3010 - - -  Interest Expense (Income) - Net Operating -96 - - -  Unusual Expense (Income) - 1022 449 1166  Other Operating Expenses, Total -2914 2 -27 -22"
"Selling/General/Admin. Expenses, Total",42492,41030,40478,41689
Research & Development,-,-,-,-
Depreciation / Amortization,3010,-,-,-
Interest Expense (Income) - Net Operating,-96,-,-,-
Unusual Expense (Income),-,1022,449,1166
"Other Operating Expenses, Total",-2914,2,-27,-22
Operating Income,2471,1923,-2709,2390
"Interest Income (Expense), Net Non-Operating",-,3386,3054,2763
Gain (Loss) on Sale of Assets,4127,291,19,112
"Other, Net",-9766,2048,2068,1979
Net Income Before Taxes,8110,7648,2432,7244
Provision for Income Taxes,3177,2767,1140,2499
Net Income After Taxes,-,4881,1292,4745
Minority Interest,1179,-110,-119,-103
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4831,4771,1173,4642
Total Extraordinary Items,-,-,-,-
Net Income,4831,4771,1173,4642
Total Adjustments to Net Income,-,-1,-2,-
Income Available to Common Excluding Extraordinary Items,4831,4770,1171,4642
Dilution Adjustment,-,-,-,5
Diluted Net Income,4831,4770,1171,4647
Diluted Weighted Average Shares,52.12,54.28,55.11,64.8
Diluted EPS Excluding Extraordinary Items,92.69,87.88,21.25,71.71
DPS - Common Stock Primary Issue,39,24,12,24
Diluted Normalized EPS,69.49,102.79,31.24,87.07
