Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,25892,23297,21017.73,19097.26
"Revenue 25892 23297.75 21017.73 19097.26  Other Revenue, Total - - - -","Revenue 25892 23297.75 21017.73 19097.26  Other Revenue, Total - - - -","Revenue 25892 23297.75 21017.73 19097.26  Other Revenue, Total - - - -","Revenue 25892 23297.75 21017.73 19097.26  Other Revenue, Total - - - -","Revenue 25892 23297.75 21017.73 19097.26  Other Revenue, Total - - - -"
Revenue,25892,23297.75,21017.73,19097.26
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16418,14478.64,12758.7,11600.12
Gross Profit,9474,8819.11,8259.03,7497.14
Total Operating Expenses,23774,20955.82,18508.56,16960.85
"Selling/General/Admin. Expenses, Total 7356 6492.02 5646.02 5341.54  Research & Development - - - -  Depreciation / Amortization 5698 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -14.83 103.84 19.19  Other Operating Expenses, Total -5698 - - -","Selling/General/Admin. Expenses, Total 7356 6492.02 5646.02 5341.54  Research & Development - - - -  Depreciation / Amortization 5698 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -14.83 103.84 19.19  Other Operating Expenses, Total -5698 - - -","Selling/General/Admin. Expenses, Total 7356 6492.02 5646.02 5341.54  Research & Development - - - -  Depreciation / Amortization 5698 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -14.83 103.84 19.19  Other Operating Expenses, Total -5698 - - -","Selling/General/Admin. Expenses, Total 7356 6492.02 5646.02 5341.54  Research & Development - - - -  Depreciation / Amortization 5698 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -14.83 103.84 19.19  Other Operating Expenses, Total -5698 - - -","Selling/General/Admin. Expenses, Total 7356 6492.02 5646.02 5341.54  Research & Development - - - -  Depreciation / Amortization 5698 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -14.83 103.84 19.19  Other Operating Expenses, Total -5698 - - -"
"Selling/General/Admin. Expenses, Total",7356,6492.02,5646.02,5341.54
Research & Development,-,-,-,-
Depreciation / Amortization,5698,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-14.83,103.84,19.19
"Other Operating Expenses, Total",-5698,-,-,-
Operating Income,2118,2341.93,2509.17,2136.4
"Interest Income (Expense), Net Non-Operating",-,28.82,-3.45,3.42
Gain (Loss) on Sale of Assets,-,-,-0.53,-
"Other, Net",-9,6.73,14.1,5.42
Net Income Before Taxes,2127,2377.48,2519.29,2145.24
Provision for Income Taxes,613,702.99,785.31,650.27
Net Income After Taxes,1514,1674.49,1733.98,1494.97
Minority Interest,14,0.64,-1.24,-0.31
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1514,1675.13,1732.74,1494.66
Total Extraordinary Items,-,-,-,-
Net Income,1514,1675.13,1732.74,1494.66
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1514,1675.13,1732.74,1494.66
Dilution Adjustment,-,-,-,-
Diluted Net Income,1514,1675.13,1732.74,1494.66
Diluted Weighted Average Shares,15.54,15.54,15.54,15.54
Diluted EPS Excluding Extraordinary Items,97.44,107.81,111.52,96.19
DPS - Common Stock Primary Issue,70,60,46,46
Diluted Normalized EPS,86.08,107.14,116.14,97.05
