Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,12346,10728,9515.57,6508.9
"Revenue 12346 10728 9515.57 6508.9  Other Revenue, Total - - - -","Revenue 12346 10728 9515.57 6508.9  Other Revenue, Total - - - -","Revenue 12346 10728 9515.57 6508.9  Other Revenue, Total - - - -","Revenue 12346 10728 9515.57 6508.9  Other Revenue, Total - - - -","Revenue 12346 10728 9515.57 6508.9  Other Revenue, Total - - - -"
Revenue,12346,10728,9515.57,6508.9
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6513,6610,5852.4,4023.08
Gross Profit,5833,4118,3663.16,2485.83
Total Operating Expenses,-,8263,7642.58,5444.93
"Selling/General/Admin. Expenses, Total 2521 1662 1742 1415.42  Research & Development - - - -  Depreciation / Amortization 449 - - -  Interest Expense (Income) - Net Operating -125 - - -  Unusual Expense (Income) - -9 48.18 6.43  Other Operating Expenses, Total -324 - - -","Selling/General/Admin. Expenses, Total 2521 1662 1742 1415.42  Research & Development - - - -  Depreciation / Amortization 449 - - -  Interest Expense (Income) - Net Operating -125 - - -  Unusual Expense (Income) - -9 48.18 6.43  Other Operating Expenses, Total -324 - - -","Selling/General/Admin. Expenses, Total 2521 1662 1742 1415.42  Research & Development - - - -  Depreciation / Amortization 449 - - -  Interest Expense (Income) - Net Operating -125 - - -  Unusual Expense (Income) - -9 48.18 6.43  Other Operating Expenses, Total -324 - - -","Selling/General/Admin. Expenses, Total 2521 1662 1742 1415.42  Research & Development - - - -  Depreciation / Amortization 449 - - -  Interest Expense (Income) - Net Operating -125 - - -  Unusual Expense (Income) - -9 48.18 6.43  Other Operating Expenses, Total -324 - - -","Selling/General/Admin. Expenses, Total 2521 1662 1742 1415.42  Research & Development - - - -  Depreciation / Amortization 449 - - -  Interest Expense (Income) - Net Operating -125 - - -  Unusual Expense (Income) - -9 48.18 6.43  Other Operating Expenses, Total -324 - - -"
"Selling/General/Admin. Expenses, Total",2521,1662,1742,1415.42
Research & Development,-,-,-,-
Depreciation / Amortization,449,-,-,-
Interest Expense (Income) - Net Operating,-125,-,-,-
Unusual Expense (Income),-,-9,48.18,6.43
"Other Operating Expenses, Total",-324,-,-,-
Operating Income,3312,2465,1872.99,1063.97
"Interest Income (Expense), Net Non-Operating",-,442,281.32,4.64
Gain (Loss) on Sale of Assets,-,-,0.66,-
"Other, Net",-152,-1,-14.74,0.46
Net Income Before Taxes,3464,2906,2140.23,1069.08
Provision for Income Taxes,911,779,544.94,350.37
Net Income After Taxes,-,2127,1595.29,718.71
Minority Interest,2245,-238,-108.15,-73.49
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2292,1889,1487.14,645.21
Total Extraordinary Items,-,-,-,-
Net Income,2292,1889,1487.14,645.21
Total Adjustments to Net Income,-,-1,-0,-0
Income Available to Common Excluding Extraordinary Items,2292,1888,1487.14,645.21
Dilution Adjustment,-0.884,-0.248,-,-
Diluted Net Income,2292.88,1888.25,1487.14,645.21
Diluted Weighted Average Shares,13.06,13.02,13.02,12.79
Diluted EPS Excluding Extraordinary Items,175.5,145.01,114.22,50.44
DPS - Common Stock Primary Issue,35,25,-,-
Diluted Normalized EPS,145.69,120.72,116.94,50.78
