Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4027478,3569006,3197812,3291188
"Revenue 4027478 3569006 3197812 3291188  Other Revenue, Total - - - -","Revenue 4027478 3569006 3197812 3291188  Other Revenue, Total - - - -","Revenue 4027478 3569006 3197812 3291188  Other Revenue, Total - - - -","Revenue 4027478 3569006 3197812 3291188  Other Revenue, Total - - - -","Revenue 4027478 3569006 3197812 3291188  Other Revenue, Total - - - -"
Revenue,4027478,3569006,3197812,3291188
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1244072,1127308,1013655,1120146
Gross Profit,2783406,2441698,2184157,2171042
Total Operating Expenses,3468587,2969500,2774244,2994508
"Selling/General/Admin. Expenses, Total 997309 886327 875514 964268  Research & Development 633325 526087 455765 492088  Depreciation / Amortization 2965 3341 559671 455420  Interest Expense (Income) - Net Operating -169698 -122432 -130806 -149010  Unusual Expense (Income) - - -265230 189043  Other Operating Expenses, Total 638097 548313 -34 -16633","Selling/General/Admin. Expenses, Total 997309 886327 875514 964268  Research & Development 633325 526087 455765 492088  Depreciation / Amortization 2965 3341 559671 455420  Interest Expense (Income) - Net Operating -169698 -122432 -130806 -149010  Unusual Expense (Income) - - -265230 189043  Other Operating Expenses, Total 638097 548313 -34 -16633","Selling/General/Admin. Expenses, Total 997309 886327 875514 964268  Research & Development 633325 526087 455765 492088  Depreciation / Amortization 2965 3341 559671 455420  Interest Expense (Income) - Net Operating -169698 -122432 -130806 -149010  Unusual Expense (Income) - - -265230 189043  Other Operating Expenses, Total 638097 548313 -34 -16633","Selling/General/Admin. Expenses, Total 997309 886327 875514 964268  Research & Development 633325 526087 455765 492088  Depreciation / Amortization 2965 3341 559671 455420  Interest Expense (Income) - Net Operating -169698 -122432 -130806 -149010  Unusual Expense (Income) - - -265230 189043  Other Operating Expenses, Total 638097 548313 -34 -16633","Selling/General/Admin. Expenses, Total 997309 886327 875514 964268  Research & Development 633325 526087 455765 492088  Depreciation / Amortization 2965 3341 559671 455420  Interest Expense (Income) - Net Operating -169698 -122432 -130806 -149010  Unusual Expense (Income) - - -265230 189043  Other Operating Expenses, Total 638097 548313 -34 -16633"
"Selling/General/Admin. Expenses, Total",997309,886327,875514,964268
Research & Development,633325,526087,455765,492088
Depreciation / Amortization,2965,3341,559671,455420
Interest Expense (Income) - Net Operating,-169698,-122432,-130806,-149010
Unusual Expense (Income),-,-,-265230,189043
"Other Operating Expenses, Total",638097,548313,-34,-16633
Operating Income,558891,599506,423568,296680
"Interest Income (Expense), Net Non-Operating",-,-158274,-234717,-158213
Gain (Loss) on Sale of Assets,-,16646,235117,-
"Other, Net",183801,280289,-177784,337563
Net Income Before Taxes,375090,302571,366235,-60754
Provision for Income Taxes,58052,72405,-9936,-105044
Net Income After Taxes,317038,230166,376171,44290
Minority Interest,549,504,4140,-49
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,317017,230059,376005,44241
Total Extraordinary Items,-,-,-,-
Net Income,317017,230059,376005,44241
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,317017,230059,376005,44241
Dilution Adjustment,-2.95,-2.64,-7.4,-4.26
Diluted Net Income,317019.95,230061.64,376012.4,44245.26
Diluted Weighted Average Shares,1569.87,1577.17,1573.54,1566.2
Diluted EPS Excluding Extraordinary Items,201.94,145.87,238.96,28.25
DPS - Common Stock Primary Issue,180,180,180,180
Diluted Normalized EPS,176.54,172.03,111.44,54.51
