Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,6798,6223,5632,5948.85
"Revenue 6798 6223 5632 5948.85  Other Revenue, Total - - - -","Revenue 6798 6223 5632 5948.85  Other Revenue, Total - - - -","Revenue 6798 6223 5632 5948.85  Other Revenue, Total - - - -","Revenue 6798 6223 5632 5948.85  Other Revenue, Total - - - -","Revenue 6798 6223 5632 5948.85  Other Revenue, Total - - - -"
Revenue,6798,6223,5632,5948.85
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5044,4598,4375,4760.37
Gross Profit,1754,1625,1257,1188.48
Total Operating Expenses,6222,5703,5468,6366.46
"Selling/General/Admin. Expenses, Total 1178 1105 1093 1381.07  Research & Development - - - -  Depreciation / Amortization 91 84 95 -  Interest Expense (Income) - Net Operating -3 -5 -6 -  Unusual Expense (Income) - 24.33 7.72 225.02  Other Operating Expenses, Total -88 -79 -89 -","Selling/General/Admin. Expenses, Total 1178 1105 1093 1381.07  Research & Development - - - -  Depreciation / Amortization 91 84 95 -  Interest Expense (Income) - Net Operating -3 -5 -6 -  Unusual Expense (Income) - 24.33 7.72 225.02  Other Operating Expenses, Total -88 -79 -89 -","Selling/General/Admin. Expenses, Total 1178 1105 1093 1381.07  Research & Development - - - -  Depreciation / Amortization 91 84 95 -  Interest Expense (Income) - Net Operating -3 -5 -6 -  Unusual Expense (Income) - 24.33 7.72 225.02  Other Operating Expenses, Total -88 -79 -89 -","Selling/General/Admin. Expenses, Total 1178 1105 1093 1381.07  Research & Development - - - -  Depreciation / Amortization 91 84 95 -  Interest Expense (Income) - Net Operating -3 -5 -6 -  Unusual Expense (Income) - 24.33 7.72 225.02  Other Operating Expenses, Total -88 -79 -89 -","Selling/General/Admin. Expenses, Total 1178 1105 1093 1381.07  Research & Development - - - -  Depreciation / Amortization 91 84 95 -  Interest Expense (Income) - Net Operating -3 -5 -6 -  Unusual Expense (Income) - 24.33 7.72 225.02  Other Operating Expenses, Total -88 -79 -89 -"
"Selling/General/Admin. Expenses, Total",1178,1105,1093,1381.07
Research & Development,-,-,-,-
Depreciation / Amortization,91,84,95,-
Interest Expense (Income) - Net Operating,-3,-5,-6,-
Unusual Expense (Income),-,24.33,7.72,225.02
"Other Operating Expenses, Total",-88,-79,-89,-
Operating Income,576,520,164,-417.61
"Interest Income (Expense), Net Non-Operating",-,26.45,-0.18,-3.4
Gain (Loss) on Sale of Assets,331,-,-5,-
"Other, Net",-583,1,-6,4.54
Net Income Before Taxes,828,519,175,-416.47
Provision for Income Taxes,193,155,65,102.86
Net Income After Taxes,635,364,110,-519.32
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,635,364,110,-519.32
Total Extraordinary Items,-,-,-,-
Net Income,635,364,110,-519.32
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,635,364,110,-519.32
Dilution Adjustment,-0.882,-,-0.608,-
Diluted Net Income,635.88,364,110.61,-519.32
Diluted Weighted Average Shares,2.96,2.91,2.88,2.89
Diluted EPS Excluding Extraordinary Items,214.51,125.3,38.21,-179.59
DPS - Common Stock Primary Issue,15,-,-,-
Diluted Normalized EPS,-,116.82,39.01,-124.02
