Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,14265,11661,9733.37,9582.29
"Revenue 14265 11661 9733.37 9582.29  Other Revenue, Total - - - -","Revenue 14265 11661 9733.37 9582.29  Other Revenue, Total - - - -","Revenue 14265 11661 9733.37 9582.29  Other Revenue, Total - - - -","Revenue 14265 11661 9733.37 9582.29  Other Revenue, Total - - - -","Revenue 14265 11661 9733.37 9582.29  Other Revenue, Total - - - -"
Revenue,14265,11661,9733.37,9582.29
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10034,8107,7248.33,6912.91
Gross Profit,4231,3554,2485.04,2669.38
Total Operating Expenses,11818,9774,8966.05,8409.56
"Selling/General/Admin. Expenses, Total 1641 1487 1414.25 1321.19  Research & Development 20 43 84.9 76.04  Depreciation / Amortization 899 489 131.07 37.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 87.5 61.61  Other Operating Expenses, Total -776 -352 - -","Selling/General/Admin. Expenses, Total 1641 1487 1414.25 1321.19  Research & Development 20 43 84.9 76.04  Depreciation / Amortization 899 489 131.07 37.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 87.5 61.61  Other Operating Expenses, Total -776 -352 - -","Selling/General/Admin. Expenses, Total 1641 1487 1414.25 1321.19  Research & Development 20 43 84.9 76.04  Depreciation / Amortization 899 489 131.07 37.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 87.5 61.61  Other Operating Expenses, Total -776 -352 - -","Selling/General/Admin. Expenses, Total 1641 1487 1414.25 1321.19  Research & Development 20 43 84.9 76.04  Depreciation / Amortization 899 489 131.07 37.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 87.5 61.61  Other Operating Expenses, Total -776 -352 - -","Selling/General/Admin. Expenses, Total 1641 1487 1414.25 1321.19  Research & Development 20 43 84.9 76.04  Depreciation / Amortization 899 489 131.07 37.81  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 87.5 61.61  Other Operating Expenses, Total -776 -352 - -"
"Selling/General/Admin. Expenses, Total",1641,1487,1414.25,1321.19
Research & Development,20,43,84.9,76.04
Depreciation / Amortization,899,489,131.07,37.81
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,87.5,61.61
"Other Operating Expenses, Total",-776,-352,-,-
Operating Income,2447,1887,767.33,1172.72
"Interest Income (Expense), Net Non-Operating",-,8.04,8.11,33.51
Gain (Loss) on Sale of Assets,-,38,722.12,2.8
"Other, Net",138,-156,91.17,87.85
Net Income Before Taxes,2309,2005,1588.73,1296.88
Provision for Income Taxes,739,608,579.55,383.85
Net Income After Taxes,1570,1397,1009.18,913.03
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1570,1397,1009.18,913.03
Total Extraordinary Items,-,-,-,-
Net Income,1570,1397,1009.18,913.03
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1570,1397,1009.18,913.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,1570,1397,1009.18,913.03
Diluted Weighted Average Shares,9.01,9,9,8.99
Diluted EPS Excluding Extraordinary Items,174.31,155.19,112.18,101.58
DPS - Common Stock Primary Issue,55,45,30,30
Diluted Normalized EPS,175.63,136.57,67.37,106.19
