Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1005836,989049,907735,963198
"Revenue 1005836 989049 907735 963198  Other Revenue, Total - - - -","Revenue 1005836 989049 907735 963198  Other Revenue, Total - - - -","Revenue 1005836 989049 907735 963198  Other Revenue, Total - - - -","Revenue 1005836 989049 907735 963198  Other Revenue, Total - - - -","Revenue 1005836 989049 907735 963198  Other Revenue, Total - - - -"
Revenue,1005836,989049,907735,963198
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",808685,795146,742940,761492
Gross Profit,197151,193903,164795,201706
Total Operating Expenses,895425,905231,851217,888462
"Selling/General/Admin. Expenses, Total 86740 110085 108277 122393  Research & Development - - - -  Depreciation / Amortization 44502 - - -  Interest Expense (Income) - Net Operating -10748 -11087 -11896 -  Unusual Expense (Income) - 22905 9301 4576  Other Operating Expenses, Total -33754 -32241 -27907 1","Selling/General/Admin. Expenses, Total 86740 110085 108277 122393  Research & Development - - - -  Depreciation / Amortization 44502 - - -  Interest Expense (Income) - Net Operating -10748 -11087 -11896 -  Unusual Expense (Income) - 22905 9301 4576  Other Operating Expenses, Total -33754 -32241 -27907 1","Selling/General/Admin. Expenses, Total 86740 110085 108277 122393  Research & Development - - - -  Depreciation / Amortization 44502 - - -  Interest Expense (Income) - Net Operating -10748 -11087 -11896 -  Unusual Expense (Income) - 22905 9301 4576  Other Operating Expenses, Total -33754 -32241 -27907 1","Selling/General/Admin. Expenses, Total 86740 110085 108277 122393  Research & Development - - - -  Depreciation / Amortization 44502 - - -  Interest Expense (Income) - Net Operating -10748 -11087 -11896 -  Unusual Expense (Income) - 22905 9301 4576  Other Operating Expenses, Total -33754 -32241 -27907 1","Selling/General/Admin. Expenses, Total 86740 110085 108277 122393  Research & Development - - - -  Depreciation / Amortization 44502 - - -  Interest Expense (Income) - Net Operating -10748 -11087 -11896 -  Unusual Expense (Income) - 22905 9301 4576  Other Operating Expenses, Total -33754 -32241 -27907 1"
"Selling/General/Admin. Expenses, Total",86740,110085,108277,122393
Research & Development,-,-,-,-
Depreciation / Amortization,44502,-,-,-
Interest Expense (Income) - Net Operating,-10748,-11087,-11896,-
Unusual Expense (Income),-,22905,9301,4576
"Other Operating Expenses, Total",-33754,-32241,-27907,1
Operating Income,110411,83818,56518,74736
"Interest Income (Expense), Net Non-Operating",-,-10272,-5874,-10357
Gain (Loss) on Sale of Assets,2301,5946,2187,78
"Other, Net",37960,21999,12491,-1456
Net Income Before Taxes,70150,55873,41840,63001
Provision for Income Taxes,21835,19892,20206,24413
Net Income After Taxes,48315,35981,21634,38588
Minority Interest,16071,11503,12050,24
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,48227,35133,21668,38612
Total Extraordinary Items,-,-,-,-
Net Income,48227,35133,21668,38612
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,48227,35133,21668,38611
Dilution Adjustment,-,-,-,-
Diluted Net Income,48227,35133,21668,38611
Diluted Weighted Average Shares,717.52,719.32,719.2,719.04
Diluted EPS Excluding Extraordinary Items,67.21,48.84,30.13,53.7
DPS - Common Stock Primary Issue,23.5,17,16,16
Diluted Normalized EPS,86.22,61.99,40.09,65.07
