Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,140061,129832,145914.68,140578.85
"Revenue 140061 129832 145914.68 140578.85  Other Revenue, Total - - - -","Revenue 140061 129832 145914.68 140578.85  Other Revenue, Total - - - -","Revenue 140061 129832 145914.68 140578.85  Other Revenue, Total - - - -","Revenue 140061 129832 145914.68 140578.85  Other Revenue, Total - - - -","Revenue 140061 129832 145914.68 140578.85  Other Revenue, Total - - - -"
Revenue,140061,129832,145914.68,140578.85
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",122006,112084,129499.24,123738.51
Gross Profit,18055,17748,16415.44,16840.34
Total Operating Expenses,129142,118849,135536.17,125464.42
"Selling/General/Admin. Expenses, Total 6143 5823 5462.03 6232.22  Research & Development 60 85 132.3 126.38  Depreciation / Amortization 777 749 434.89 441.68  Interest Expense (Income) - Net Operating -5 -23 - -  Unusual Expense (Income) - 6 7.72 -5074.37  Other Operating Expenses, Total 161 131 - -","Selling/General/Admin. Expenses, Total 6143 5823 5462.03 6232.22  Research & Development 60 85 132.3 126.38  Depreciation / Amortization 777 749 434.89 441.68  Interest Expense (Income) - Net Operating -5 -23 - -  Unusual Expense (Income) - 6 7.72 -5074.37  Other Operating Expenses, Total 161 131 - -","Selling/General/Admin. Expenses, Total 6143 5823 5462.03 6232.22  Research & Development 60 85 132.3 126.38  Depreciation / Amortization 777 749 434.89 441.68  Interest Expense (Income) - Net Operating -5 -23 - -  Unusual Expense (Income) - 6 7.72 -5074.37  Other Operating Expenses, Total 161 131 - -","Selling/General/Admin. Expenses, Total 6143 5823 5462.03 6232.22  Research & Development 60 85 132.3 126.38  Depreciation / Amortization 777 749 434.89 441.68  Interest Expense (Income) - Net Operating -5 -23 - -  Unusual Expense (Income) - 6 7.72 -5074.37  Other Operating Expenses, Total 161 131 - -","Selling/General/Admin. Expenses, Total 6143 5823 5462.03 6232.22  Research & Development 60 85 132.3 126.38  Depreciation / Amortization 777 749 434.89 441.68  Interest Expense (Income) - Net Operating -5 -23 - -  Unusual Expense (Income) - 6 7.72 -5074.37  Other Operating Expenses, Total 161 131 - -"
"Selling/General/Admin. Expenses, Total",6143,5823,5462.03,6232.22
Research & Development,60,85,132.3,126.38
Depreciation / Amortization,777,749,434.89,441.68
Interest Expense (Income) - Net Operating,-5,-23,-,-
Unusual Expense (Income),-,6,7.72,-5074.37
"Other Operating Expenses, Total",161,131,-,-
Operating Income,10919,10983,10378.5,15114.43
"Interest Income (Expense), Net Non-Operating",-,134,107.25,577.19
Gain (Loss) on Sale of Assets,73,-147,-0.04,4.24
"Other, Net",-561,-185,163.79,173.26
Net Income Before Taxes,11407,11315,10649.5,15869.12
Provision for Income Taxes,3614,3503,3234.18,3463.71
Net Income After Taxes,7793,7812,7415.32,12405.41
Minority Interest,806,778,-71.22,-147.3
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7741,7748,7344.1,12258.11
Total Extraordinary Items,-,-,-,-
Net Income,7741,7748,7344.1,12258.11
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,7741,7748,7344.1,12258.11
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,7748,7344.1,12258.11
Diluted Weighted Average Shares,54.16,54.17,54.17,52.19
Diluted EPS Excluding Extraordinary Items,142.92,143.04,135.58,234.86
DPS - Common Stock Primary Issue,72,58,55,53
Diluted Normalized EPS,128.77,128.83,136.35,159.35
