Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,34937,29283,29289,29875.73
"Revenue 34937 29283 29289 29875.73  Other Revenue, Total - - - -","Revenue 34937 29283 29289 29875.73  Other Revenue, Total - - - -","Revenue 34937 29283 29289 29875.73  Other Revenue, Total - - - -","Revenue 34937 29283 29289 29875.73  Other Revenue, Total - - - -","Revenue 34937 29283 29289 29875.73  Other Revenue, Total - - - -"
Revenue,34937,29283,29289,29875.73
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27974,22941,23080,23850.43
Gross Profit,6963,6342,6209,6025.3
Total Operating Expenses,34259,28628,28765,29089.02
"Selling/General/Admin. Expenses, Total 6285 5687 5685 5216.96  Research & Development - - - -  Depreciation / Amortization 588 448 491 -  Interest Expense (Income) - Net Operating -118 -37 -51 -  Unusual Expense (Income) - 85.47 3.37 21.63  Other Operating Expenses, Total -470 -411 -440 -","Selling/General/Admin. Expenses, Total 6285 5687 5685 5216.96  Research & Development - - - -  Depreciation / Amortization 588 448 491 -  Interest Expense (Income) - Net Operating -118 -37 -51 -  Unusual Expense (Income) - 85.47 3.37 21.63  Other Operating Expenses, Total -470 -411 -440 -","Selling/General/Admin. Expenses, Total 6285 5687 5685 5216.96  Research & Development - - - -  Depreciation / Amortization 588 448 491 -  Interest Expense (Income) - Net Operating -118 -37 -51 -  Unusual Expense (Income) - 85.47 3.37 21.63  Other Operating Expenses, Total -470 -411 -440 -","Selling/General/Admin. Expenses, Total 6285 5687 5685 5216.96  Research & Development - - - -  Depreciation / Amortization 588 448 491 -  Interest Expense (Income) - Net Operating -118 -37 -51 -  Unusual Expense (Income) - 85.47 3.37 21.63  Other Operating Expenses, Total -470 -411 -440 -","Selling/General/Admin. Expenses, Total 6285 5687 5685 5216.96  Research & Development - - - -  Depreciation / Amortization 588 448 491 -  Interest Expense (Income) - Net Operating -118 -37 -51 -  Unusual Expense (Income) - 85.47 3.37 21.63  Other Operating Expenses, Total -470 -411 -440 -"
"Selling/General/Admin. Expenses, Total",6285,5687,5685,5216.96
Research & Development,-,-,-,-
Depreciation / Amortization,588,448,491,-
Interest Expense (Income) - Net Operating,-118,-37,-51,-
Unusual Expense (Income),-,85.47,3.37,21.63
"Other Operating Expenses, Total",-470,-411,-440,-
Operating Income,678,655,524,786.71
"Interest Income (Expense), Net Non-Operating",-,205.88,-10.85,-138.53
Gain (Loss) on Sale of Assets,-11,22,2,0.36
"Other, Net",-596,-298,-265,70.35
Net Income Before Taxes,1285,931,787,718.89
Provision for Income Taxes,641,469,382,407.15
Net Income After Taxes,644,462,405,311.74
Minority Interest,2371,2002,1850,-134.53
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,613,500,417,177.21
Total Extraordinary Items,-,-,-,-
Net Income,613,500,417,177.21
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,613,500,417,177.21
Dilution Adjustment,-,-0.021,93.43,-
Diluted Net Income,613,500.02,323.57,177.21
Diluted Weighted Average Shares,23.93,23.95,22.69,22.54
Diluted EPS Excluding Extraordinary Items,25.62,20.88,14.26,7.86
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,33.24,27.53,22.23,21.76
