Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,31817,33968,41478,45016
"Revenue 31709 33968 41478 45016  Other Revenue, Total 108 101 - -","Revenue 31709 33968 41478 45016  Other Revenue, Total 108 101 - -","Revenue 31709 33968 41478 45016  Other Revenue, Total 108 101 - -","Revenue 31709 33968 41478 45016  Other Revenue, Total 108 101 - -","Revenue 31709 33968 41478 45016  Other Revenue, Total 108 101 - -"
Revenue,31709,33968,41478,45016
"Other Revenue, Total",108,101,-,-
"Cost of Revenue, Total",27732,27770,33750,36380
Gross Profit,4085,6198,7728,8636
Total Operating Expenses,33327,34085,40213,42737
"Selling/General/Admin. Expenses, Total 5595 6145 4877 5224  Research & Development - - 1266 810  Depreciation / Amortization 1232 - - -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 170 318 322  Other Operating Expenses, Total -1199 - 2 1","Selling/General/Admin. Expenses, Total 5595 6145 4877 5224  Research & Development - - 1266 810  Depreciation / Amortization 1232 - - -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 170 318 322  Other Operating Expenses, Total -1199 - 2 1","Selling/General/Admin. Expenses, Total 5595 6145 4877 5224  Research & Development - - 1266 810  Depreciation / Amortization 1232 - - -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 170 318 322  Other Operating Expenses, Total -1199 - 2 1","Selling/General/Admin. Expenses, Total 5595 6145 4877 5224  Research & Development - - 1266 810  Depreciation / Amortization 1232 - - -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 170 318 322  Other Operating Expenses, Total -1199 - 2 1","Selling/General/Admin. Expenses, Total 5595 6145 4877 5224  Research & Development - - 1266 810  Depreciation / Amortization 1232 - - -  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 170 318 322  Other Operating Expenses, Total -1199 - 2 1"
"Selling/General/Admin. Expenses, Total",5595,6145,4877,5224
Research & Development,-,-,1266,810
Depreciation / Amortization,1232,-,-,-
Interest Expense (Income) - Net Operating,-33,-,-,-
Unusual Expense (Income),-,170,318,322
"Other Operating Expenses, Total",-1199,-,2,1
Operating Income,-1510,-117,1265,2279
"Interest Income (Expense), Net Non-Operating",-,891,345,213
Gain (Loss) on Sale of Assets,355,-,-,-
"Other, Net",-755,93,37,40
Net Income Before Taxes,-1110,867,1647,2532
Provision for Income Taxes,88,264,539,718
Net Income After Taxes,-1198,603,1108,1814
Minority Interest,553,103,47,-24
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1114,706,1155,1790
Total Extraordinary Items,-,-,-,-
Net Income,-1114,706,1155,1790
Total Adjustments to Net Income,-,-1,-,-1
Income Available to Common Excluding Extraordinary Items,-1114,705,1155,1789
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1114,705,1155,1789
Diluted Weighted Average Shares,10.96,11.86,12.02,12.08
Diluted EPS Excluding Extraordinary Items,-101.63,59.43,96.11,148.07
DPS - Common Stock Primary Issue,-,-,45,45
Diluted Normalized EPS,-61.79,69.4,113.91,167.17
