Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5424,4980,4801.79,5262.99
"Revenue 5424 4980 4801.79 5262.99  Other Revenue, Total - - - -","Revenue 5424 4980 4801.79 5262.99  Other Revenue, Total - - - -","Revenue 5424 4980 4801.79 5262.99  Other Revenue, Total - - - -","Revenue 5424 4980 4801.79 5262.99  Other Revenue, Total - - - -","Revenue 5424 4980 4801.79 5262.99  Other Revenue, Total - - - -"
Revenue,5424,4980,4801.79,5262.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4018,3593,3434.65,3814.51
Gross Profit,1406,1387.06,1367.14,1448.48
Total Operating Expenses,5155,4725,4554.51,4996.9
"Selling/General/Admin. Expenses, Total 1080 1099.65 1063.29 1104.01  Research & Development - - - -  Depreciation / Amortization 177 174 33.77 32.02  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.16 22.8 46.36  Other Operating Expenses, Total -119 -113 - -","Selling/General/Admin. Expenses, Total 1080 1099.65 1063.29 1104.01  Research & Development - - - -  Depreciation / Amortization 177 174 33.77 32.02  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.16 22.8 46.36  Other Operating Expenses, Total -119 -113 - -","Selling/General/Admin. Expenses, Total 1080 1099.65 1063.29 1104.01  Research & Development - - - -  Depreciation / Amortization 177 174 33.77 32.02  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.16 22.8 46.36  Other Operating Expenses, Total -119 -113 - -","Selling/General/Admin. Expenses, Total 1080 1099.65 1063.29 1104.01  Research & Development - - - -  Depreciation / Amortization 177 174 33.77 32.02  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.16 22.8 46.36  Other Operating Expenses, Total -119 -113 - -","Selling/General/Admin. Expenses, Total 1080 1099.65 1063.29 1104.01  Research & Development - - - -  Depreciation / Amortization 177 174 33.77 32.02  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 23.16 22.8 46.36  Other Operating Expenses, Total -119 -113 - -"
"Selling/General/Admin. Expenses, Total",1080,1099.65,1063.29,1104.01
Research & Development,-,-,-,-
Depreciation / Amortization,177,174,33.77,32.02
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,23.16,22.8,46.36
"Other Operating Expenses, Total",-119,-113,-,-
Operating Income,269,255,247.28,266.09
"Interest Income (Expense), Net Non-Operating",-,4.33,5.26,3.52
Gain (Loss) on Sale of Assets,-3,1,0.57,1.01
"Other, Net",153,42,-0.05,4.02
Net Income Before Taxes,119,212,253.06,274.64
Provision for Income Taxes,93,82,89.26,120.84
Net Income After Taxes,26,130,163.8,153.8
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,26,130.26,163.8,153.8
Total Extraordinary Items,-,-,-,-
Net Income,26,130,163.8,153.8
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,26,130,163.8,153.8
Dilution Adjustment,-,-,-,-
Diluted Net Income,26,130,163.8,153.8
Diluted Weighted Average Shares,3.66,4.81,4.81,4.81
Diluted EPS Excluding Extraordinary Items,7.11,27.07,34.05,31.97
DPS - Common Stock Primary Issue,-,10,10,10
Diluted Normalized EPS,46.3,30.4,37.04,37.25
