Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,31734,29867,27720.2,29748.56
"Revenue 31734 29867.14 27720.2 29748.56  Other Revenue, Total - - - -","Revenue 31734 29867.14 27720.2 29748.56  Other Revenue, Total - - - -","Revenue 31734 29867.14 27720.2 29748.56  Other Revenue, Total - - - -","Revenue 31734 29867.14 27720.2 29748.56  Other Revenue, Total - - - -","Revenue 31734 29867.14 27720.2 29748.56  Other Revenue, Total - - - -"
Revenue,31734,29867.14,27720.2,29748.56
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",24207,22968.21,20945.03,23257.36
Gross Profit,7527,6898.94,6775.17,6491.2
Total Operating Expenses,28635,27378.4,25608.34,28087.34
"Selling/General/Admin. Expenses, Total 4428 4346.19 4597.8 4821.7  Research & Development 61 26.55 49.22 -  Depreciation / Amortization 723 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 37.46 16.29 8.29  Other Operating Expenses, Total -777 - - -","Selling/General/Admin. Expenses, Total 4428 4346.19 4597.8 4821.7  Research & Development 61 26.55 49.22 -  Depreciation / Amortization 723 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 37.46 16.29 8.29  Other Operating Expenses, Total -777 - - -","Selling/General/Admin. Expenses, Total 4428 4346.19 4597.8 4821.7  Research & Development 61 26.55 49.22 -  Depreciation / Amortization 723 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 37.46 16.29 8.29  Other Operating Expenses, Total -777 - - -","Selling/General/Admin. Expenses, Total 4428 4346.19 4597.8 4821.7  Research & Development 61 26.55 49.22 -  Depreciation / Amortization 723 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 37.46 16.29 8.29  Other Operating Expenses, Total -777 - - -","Selling/General/Admin. Expenses, Total 4428 4346.19 4597.8 4821.7  Research & Development 61 26.55 49.22 -  Depreciation / Amortization 723 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 37.46 16.29 8.29  Other Operating Expenses, Total -777 - - -"
"Selling/General/Admin. Expenses, Total",4428,4346.19,4597.8,4821.7
Research & Development,61,26.55,49.22,-
Depreciation / Amortization,723,-,-,-
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,37.46,16.29,8.29
"Other Operating Expenses, Total",-777,-,-,-
Operating Income,3099,2488.74,2111.86,1661.22
"Interest Income (Expense), Net Non-Operating",-,-0.93,-19.19,1.56
Gain (Loss) on Sale of Assets,-65,-,-,-
"Other, Net",217,23.18,-10.29,4.17
Net Income Before Taxes,2947,2510.99,2082.39,1666.95
Provision for Income Taxes,847,850.44,817.23,529.8
Net Income After Taxes,2100,1660.56,1265.16,1137.15
Minority Interest,503,-44.09,-42.63,-38.14
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2051,1616.47,1222.53,1099.01
Total Extraordinary Items,-,-,-,-
Net Income,2051,1616.47,1222.53,1099.01
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,2051,1616.47,1222.53,1099.01
Dilution Adjustment,-,-,-,-
Diluted Net Income,2051,1616.47,1222.53,1099.01
Diluted Weighted Average Shares,16.82,16.82,16.82,17.19
Diluted EPS Excluding Extraordinary Items,121.95,96.12,72.69,63.92
DPS - Common Stock Primary Issue,43,20,14,13
Diluted Normalized EPS,113.48,101.14,76.83,66.91
