Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,72113,57599,56745.85,60087.09
"Revenue 72113 57599 56745.85 60087.09  Other Revenue, Total - - - -","Revenue 72113 57599 56745.85 60087.09  Other Revenue, Total - - - -","Revenue 72113 57599 56745.85 60087.09  Other Revenue, Total - - - -","Revenue 72113 57599 56745.85 60087.09  Other Revenue, Total - - - -","Revenue 72113 57599 56745.85 60087.09  Other Revenue, Total - - - -"
Revenue,72113,57599,56745.85,60087.09
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",57500,44319,45718.69,47667.11
Gross Profit,14613,13280,11027.16,12419.99
Total Operating Expenses,68512,55502,55575.87,57365.24
"Selling/General/Admin. Expenses, Total 11012 10950 9794.89 9477.39  Research & Development - 2121 - -  Depreciation / Amortization 2753 2808 237.91 267.63  Interest Expense (Income) - Net Operating -86 -86 - -  Unusual Expense (Income) - -251 -175.62 -46.88  Other Operating Expenses, Total -2667 -4610 - 1","Selling/General/Admin. Expenses, Total 11012 10950 9794.89 9477.39  Research & Development - 2121 - -  Depreciation / Amortization 2753 2808 237.91 267.63  Interest Expense (Income) - Net Operating -86 -86 - -  Unusual Expense (Income) - -251 -175.62 -46.88  Other Operating Expenses, Total -2667 -4610 - 1","Selling/General/Admin. Expenses, Total 11012 10950 9794.89 9477.39  Research & Development - 2121 - -  Depreciation / Amortization 2753 2808 237.91 267.63  Interest Expense (Income) - Net Operating -86 -86 - -  Unusual Expense (Income) - -251 -175.62 -46.88  Other Operating Expenses, Total -2667 -4610 - 1","Selling/General/Admin. Expenses, Total 11012 10950 9794.89 9477.39  Research & Development - 2121 - -  Depreciation / Amortization 2753 2808 237.91 267.63  Interest Expense (Income) - Net Operating -86 -86 - -  Unusual Expense (Income) - -251 -175.62 -46.88  Other Operating Expenses, Total -2667 -4610 - 1","Selling/General/Admin. Expenses, Total 11012 10950 9794.89 9477.39  Research & Development - 2121 - -  Depreciation / Amortization 2753 2808 237.91 267.63  Interest Expense (Income) - Net Operating -86 -86 - -  Unusual Expense (Income) - -251 -175.62 -46.88  Other Operating Expenses, Total -2667 -4610 - 1"
"Selling/General/Admin. Expenses, Total",11012,10950,9794.89,9477.39
Research & Development,-,2121,-,-
Depreciation / Amortization,2753,2808,237.91,267.63
Interest Expense (Income) - Net Operating,-86,-86,-,-
Unusual Expense (Income),-,-251,-175.62,-46.88
"Other Operating Expenses, Total",-2667,-4610,-,1
Operating Income,3601,2097,1169.98,2721.85
"Interest Income (Expense), Net Non-Operating",-,70,13.39,-98.25
Gain (Loss) on Sale of Assets,64,4,0.56,107.72
"Other, Net",-470,-669,141.68,338.95
Net Income Before Taxes,4007,2762,1325.61,3070.28
Provision for Income Taxes,1053,802,612.33,1070.53
Net Income After Taxes,2954,1960,713.28,1999.76
Minority Interest,45,39,-1.21,-3.15
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2948,1968,712.07,1996.61
Total Extraordinary Items,-,-,-,-
Net Income,2948,1968,712.07,1996.61
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,2948,1968,712.07,1996.61
Dilution Adjustment,-,-,-,-
Diluted Net Income,2948,1968,712.07,1996.61
Diluted Weighted Average Shares,31.57,31.74,31.74,31.79
Diluted EPS Excluding Extraordinary Items,93.37,62.01,22.43,62.81
DPS - Common Stock Primary Issue,28,15,15,15
Diluted Normalized EPS,72.26,49.62,19.45,59.64
