Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2496,2301,2024.42,2148.63
"Revenue 2496 2301 2024.42 2148.63  Other Revenue, Total - - - -","Revenue 2496 2301 2024.42 2148.63  Other Revenue, Total - - - -","Revenue 2496 2301 2024.42 2148.63  Other Revenue, Total - - - -","Revenue 2496 2301 2024.42 2148.63  Other Revenue, Total - - - -","Revenue 2496 2301 2024.42 2148.63  Other Revenue, Total - - - -"
Revenue,2496,2301,2024.42,2148.63
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",716,673,519.74,447.4
Gross Profit,1780,1628,1504.68,1701.23
Total Operating Expenses,2005,1859,1817.48,1799.32
"Selling/General/Admin. Expenses, Total 1289 971 896.76 840.2  Research & Development - 215 400.97 495.34  Depreciation / Amortization 44 23 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 16.39  Other Operating Expenses, Total -39 -23 - -","Selling/General/Admin. Expenses, Total 1289 971 896.76 840.2  Research & Development - 215 400.97 495.34  Depreciation / Amortization 44 23 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 16.39  Other Operating Expenses, Total -39 -23 - -","Selling/General/Admin. Expenses, Total 1289 971 896.76 840.2  Research & Development - 215 400.97 495.34  Depreciation / Amortization 44 23 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 16.39  Other Operating Expenses, Total -39 -23 - -","Selling/General/Admin. Expenses, Total 1289 971 896.76 840.2  Research & Development - 215 400.97 495.34  Depreciation / Amortization 44 23 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 16.39  Other Operating Expenses, Total -39 -23 - -","Selling/General/Admin. Expenses, Total 1289 971 896.76 840.2  Research & Development - 215 400.97 495.34  Depreciation / Amortization 44 23 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 16.39  Other Operating Expenses, Total -39 -23 - -"
"Selling/General/Admin. Expenses, Total",1289,971,896.76,840.2
Research & Development,-,215,400.97,495.34
Depreciation / Amortization,44,23,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,16.39
"Other Operating Expenses, Total",-39,-23,-,-
Operating Income,491,442,206.95,349.31
"Interest Income (Expense), Net Non-Operating",-,12.43,2.91,3.15
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",175,-16,9.12,1.65
Net Income Before Taxes,316,458,218.98,354.1
Provision for Income Taxes,101,136,52.99,86.88
Net Income After Taxes,215,322,166,267.22
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,215,322,166,267.22
Total Extraordinary Items,-,-,-,-
Net Income,215,322,166,267.22
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,215,322,166,267.22
Dilution Adjustment,-,-,-,-
Diluted Net Income,215,322,166,267.22
Diluted Weighted Average Shares,6.11,6.07,6.04,6.03
Diluted EPS Excluding Extraordinary Items,35.18,53.06,27.32,44.31
DPS - Common Stock Primary Issue,22.5,21.5,21.5,21.5
Diluted Normalized EPS,51.74,47.17,22.45,38.27
