Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,24805,23575,22593.96,22552.19
"Revenue 24805 23575.25 22593.96 22552.19  Other Revenue, Total - - - -","Revenue 24805 23575.25 22593.96 22552.19  Other Revenue, Total - - - -","Revenue 24805 23575.25 22593.96 22552.19  Other Revenue, Total - - - -","Revenue 24805 23575.25 22593.96 22552.19  Other Revenue, Total - - - -","Revenue 24805 23575.25 22593.96 22552.19  Other Revenue, Total - - - -"
Revenue,24805,23575.25,22593.96,22552.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",19536,18764.77,17724.08,17514.94
Gross Profit,5269,4810.48,4869.88,5037.24
Total Operating Expenses,23043,22143.4,21049.79,21061.13
"Selling/General/Admin. Expenses, Total 3507 3332.25 3320.28 3489.01  Research & Development - - - -  Depreciation / Amortization 694 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 46.38 5.43 57.18  Other Operating Expenses, Total -692 - - -","Selling/General/Admin. Expenses, Total 3507 3332.25 3320.28 3489.01  Research & Development - - - -  Depreciation / Amortization 694 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 46.38 5.43 57.18  Other Operating Expenses, Total -692 - - -","Selling/General/Admin. Expenses, Total 3507 3332.25 3320.28 3489.01  Research & Development - - - -  Depreciation / Amortization 694 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 46.38 5.43 57.18  Other Operating Expenses, Total -692 - - -","Selling/General/Admin. Expenses, Total 3507 3332.25 3320.28 3489.01  Research & Development - - - -  Depreciation / Amortization 694 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 46.38 5.43 57.18  Other Operating Expenses, Total -692 - - -","Selling/General/Admin. Expenses, Total 3507 3332.25 3320.28 3489.01  Research & Development - - - -  Depreciation / Amortization 694 - - -  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 46.38 5.43 57.18  Other Operating Expenses, Total -692 - - -"
"Selling/General/Admin. Expenses, Total",3507,3332.25,3320.28,3489.01
Research & Development,-,-,-,-
Depreciation / Amortization,694,-,-,-
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,46.38,5.43,57.18
"Other Operating Expenses, Total",-692,-,-,-
Operating Income,1762,1431.85,1544.17,1491.06
"Interest Income (Expense), Net Non-Operating",-,136.95,33.37,16.94
Gain (Loss) on Sale of Assets,89,0.33,0.2,-
"Other, Net",-434,216.08,292.75,132.84
Net Income Before Taxes,2107,1785.2,1870.49,1640.84
Provision for Income Taxes,659,481.06,524.06,470.77
Net Income After Taxes,1448,1304.15,1346.43,1170.07
Minority Interest,182,-15.46,-11.79,-10.81
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1433,1288.69,1334.64,1159.25
Total Extraordinary Items,-,-,-,-
Net Income,1433,1288.69,1334.64,1159.25
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1433,1288.69,1334.64,1159.25
Dilution Adjustment,-,-,-,-
Diluted Net Income,1433,1288.69,1334.64,1159.25
Diluted Weighted Average Shares,4.95,4.96,4.96,4.96
Diluted EPS Excluding Extraordinary Items,289.21,260.06,269.35,233.58
DPS - Common Stock Primary Issue,85,80,80,80
Diluted Normalized EPS,251.52,266.85,270.11,241.79
