Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,213569,219814,189712,190278
"Revenue 213569 219814 189712 190278  Other Revenue, Total - - - -","Revenue 213569 219814 189712 190278  Other Revenue, Total - - - -","Revenue 213569 219814 189712 190278  Other Revenue, Total - - - -","Revenue 213569 219814 189712 190278  Other Revenue, Total - - - -","Revenue 213569 219814 189712 190278  Other Revenue, Total - - - -"
Revenue,213569,219814,189712,190278
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",195539,198437,169983,170863
Gross Profit,18030,21377,19729,19415
Total Operating Expenses,207014,210027,181484,182586
"Selling/General/Admin. Expenses, Total 11475 11502 10102 10476  Research & Development - - 911 982  Depreciation / Amortization 2712 - - -  Interest Expense (Income) - Net Operating -303 - - -  Unusual Expense (Income) - 87 486 265  Other Operating Expenses, Total -2409 1 2 -","Selling/General/Admin. Expenses, Total 11475 11502 10102 10476  Research & Development - - 911 982  Depreciation / Amortization 2712 - - -  Interest Expense (Income) - Net Operating -303 - - -  Unusual Expense (Income) - 87 486 265  Other Operating Expenses, Total -2409 1 2 -","Selling/General/Admin. Expenses, Total 11475 11502 10102 10476  Research & Development - - 911 982  Depreciation / Amortization 2712 - - -  Interest Expense (Income) - Net Operating -303 - - -  Unusual Expense (Income) - 87 486 265  Other Operating Expenses, Total -2409 1 2 -","Selling/General/Admin. Expenses, Total 11475 11502 10102 10476  Research & Development - - 911 982  Depreciation / Amortization 2712 - - -  Interest Expense (Income) - Net Operating -303 - - -  Unusual Expense (Income) - 87 486 265  Other Operating Expenses, Total -2409 1 2 -","Selling/General/Admin. Expenses, Total 11475 11502 10102 10476  Research & Development - - 911 982  Depreciation / Amortization 2712 - - -  Interest Expense (Income) - Net Operating -303 - - -  Unusual Expense (Income) - 87 486 265  Other Operating Expenses, Total -2409 1 2 -"
"Selling/General/Admin. Expenses, Total",11475,11502,10102,10476
Research & Development,-,-,911,982
Depreciation / Amortization,2712,-,-,-
Interest Expense (Income) - Net Operating,-303,-,-,-
Unusual Expense (Income),-,87,486,265
"Other Operating Expenses, Total",-2409,1,2,-
Operating Income,6555,9787,8228,7692
"Interest Income (Expense), Net Non-Operating",-,631,1557,-37
Gain (Loss) on Sale of Assets,515,10,-7,28
"Other, Net",-1079,-145,399,-108
Net Income Before Taxes,7119,10283,10177,7575
Provision for Income Taxes,2207,2929,3293,2493
Net Income After Taxes,4912,7354,6884,5082
Minority Interest,731,31,-24,-74
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4835,7385,6860,5008
Total Extraordinary Items,-,-,-,-
Net Income,4835,7385,6860,5008
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,4835,7385,6859,5007
Dilution Adjustment,-,-,-,-
Diluted Net Income,4835,7385,6859,5007
Diluted Weighted Average Shares,21.53,22.62,23.3,21.71
Diluted EPS Excluding Extraordinary Items,224.55,326.51,294.33,230.67
DPS - Common Stock Primary Issue,-,90,80,50
Diluted Normalized EPS,188.41,328.94,308.64,238
