Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7581,6485,4206.56,7858.06
"Revenue 7581 6485 4206.56 7858.06  Other Revenue, Total - - - -","Revenue 7581 6485 4206.56 7858.06  Other Revenue, Total - - - -","Revenue 7581 6485 4206.56 7858.06  Other Revenue, Total - - - -","Revenue 7581 6485 4206.56 7858.06  Other Revenue, Total - - - -","Revenue 7581 6485 4206.56 7858.06  Other Revenue, Total - - - -"
Revenue,7581,6485,4206.56,7858.06
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4596,3917,2614.9,4463.51
Gross Profit,2985,2568,1591.65,3394.55
Total Operating Expenses,6425,5504,3920.61,6165.56
"Selling/General/Admin. Expenses, Total 1829 1269 1026.17 1347.6  Research & Development - 318 279.48 316.9  Depreciation / Amortization 352 259 - -  Interest Expense (Income) - Net Operating -5 -10 - -  Unusual Expense (Income) - 8.31 0.06 37.55  Other Operating Expenses, Total -347 -249 - -","Selling/General/Admin. Expenses, Total 1829 1269 1026.17 1347.6  Research & Development - 318 279.48 316.9  Depreciation / Amortization 352 259 - -  Interest Expense (Income) - Net Operating -5 -10 - -  Unusual Expense (Income) - 8.31 0.06 37.55  Other Operating Expenses, Total -347 -249 - -","Selling/General/Admin. Expenses, Total 1829 1269 1026.17 1347.6  Research & Development - 318 279.48 316.9  Depreciation / Amortization 352 259 - -  Interest Expense (Income) - Net Operating -5 -10 - -  Unusual Expense (Income) - 8.31 0.06 37.55  Other Operating Expenses, Total -347 -249 - -","Selling/General/Admin. Expenses, Total 1829 1269 1026.17 1347.6  Research & Development - 318 279.48 316.9  Depreciation / Amortization 352 259 - -  Interest Expense (Income) - Net Operating -5 -10 - -  Unusual Expense (Income) - 8.31 0.06 37.55  Other Operating Expenses, Total -347 -249 - -","Selling/General/Admin. Expenses, Total 1829 1269 1026.17 1347.6  Research & Development - 318 279.48 316.9  Depreciation / Amortization 352 259 - -  Interest Expense (Income) - Net Operating -5 -10 - -  Unusual Expense (Income) - 8.31 0.06 37.55  Other Operating Expenses, Total -347 -249 - -"
"Selling/General/Admin. Expenses, Total",1829,1269,1026.17,1347.6
Research & Development,-,318,279.48,316.9
Depreciation / Amortization,352,259,-,-
Interest Expense (Income) - Net Operating,-5,-10,-,-
Unusual Expense (Income),-,8.31,0.06,37.55
"Other Operating Expenses, Total",-347,-249,-,-
Operating Income,1156,981,285.94,1692.5
"Interest Income (Expense), Net Non-Operating",-,38.92,3.07,2.97
Gain (Loss) on Sale of Assets,-,5,-,0.86
"Other, Net",-46,-64,36.64,18.02
Net Income Before Taxes,1202,1040,325.66,1714.36
Provision for Income Taxes,328,345,100.83,547.83
Net Income After Taxes,874,695,224.83,1166.53
Minority Interest,85,76,-2.52,-9.84
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,868,694,222.31,1156.69
Total Extraordinary Items,-,-,-,-
Net Income,868,694,222.31,1156.69
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,868,694,222.31,1156.69
Dilution Adjustment,-,-,-,-
Diluted Net Income,868,694,222.31,1156.69
Diluted Weighted Average Shares,6.46,6.45,6.44,6.43
Diluted EPS Excluding Extraordinary Items,134.28,107.61,34.53,179.93
DPS - Common Stock Primary Issue,37,30,15,50
Diluted Normalized EPS,115.97,100.83,34.54,183.81
