Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,37886,30998,24489,33206
"Revenue 37886 30998 24489 33206  Other Revenue, Total - - - -","Revenue 37886 30998 24489 33206  Other Revenue, Total - - - -","Revenue 37886 30998 24489 33206  Other Revenue, Total - - - -","Revenue 37886 30998 24489 33206  Other Revenue, Total - - - -","Revenue 37886 30998 24489 33206  Other Revenue, Total - - - -"
Revenue,37886,30998,24489,33206
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",24026,20796,18527,21577
Gross Profit,13860,10202,5962,11629
Total Operating Expenses,40181,35319,33661,39740
"Selling/General/Admin. Expenses, Total 16155 11134 11824 13556  Research & Development - 3389 3310 3675  Depreciation / Amortization 1420 1395 2343 -  Interest Expense (Income) - Net Operating -12 -45 -46 -  Unusual Expense (Income) - 350 10475 932  Other Operating Expenses, Total -1408 -1350 -2297 -","Selling/General/Admin. Expenses, Total 16155 11134 11824 13556  Research & Development - 3389 3310 3675  Depreciation / Amortization 1420 1395 2343 -  Interest Expense (Income) - Net Operating -12 -45 -46 -  Unusual Expense (Income) - 350 10475 932  Other Operating Expenses, Total -1408 -1350 -2297 -","Selling/General/Admin. Expenses, Total 16155 11134 11824 13556  Research & Development - 3389 3310 3675  Depreciation / Amortization 1420 1395 2343 -  Interest Expense (Income) - Net Operating -12 -45 -46 -  Unusual Expense (Income) - 350 10475 932  Other Operating Expenses, Total -1408 -1350 -2297 -","Selling/General/Admin. Expenses, Total 16155 11134 11824 13556  Research & Development - 3389 3310 3675  Depreciation / Amortization 1420 1395 2343 -  Interest Expense (Income) - Net Operating -12 -45 -46 -  Unusual Expense (Income) - 350 10475 932  Other Operating Expenses, Total -1408 -1350 -2297 -","Selling/General/Admin. Expenses, Total 16155 11134 11824 13556  Research & Development - 3389 3310 3675  Depreciation / Amortization 1420 1395 2343 -  Interest Expense (Income) - Net Operating -12 -45 -46 -  Unusual Expense (Income) - 350 10475 932  Other Operating Expenses, Total -1408 -1350 -2297 -"
"Selling/General/Admin. Expenses, Total",16155,11134,11824,13556
Research & Development,-,3389,3310,3675
Depreciation / Amortization,1420,1395,2343,-
Interest Expense (Income) - Net Operating,-12,-45,-46,-
Unusual Expense (Income),-,350,10475,932
"Other Operating Expenses, Total",-1408,-1350,-2297,-
Operating Income,-2295,-4321,-9172,-6534
"Interest Income (Expense), Net Non-Operating",-,477,533,-470
Gain (Loss) on Sale of Assets,-249,104,-125,-
"Other, Net",3092,-1055,8563,452
Net Income Before Taxes,-5138,-3370,-17610,-6552
Provision for Income Taxes,506,219,255,1874
Net Income After Taxes,-5644,-3589,-17865,-8426
Minority Interest,19,17,15,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-5644,-3589,-17866,-8426
Total Extraordinary Items,-,-,-,-
Net Income,-5644,-3589,-17866,-8426
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-5644,-3589,-17866,-8427
Dilution Adjustment,-,-,-,-
Diluted Net Income,-5644,-3589,-17866,-8427
Diluted Weighted Average Shares,34.51,34.51,34.51,35.16
Diluted EPS Excluding Extraordinary Items,-163.53,-103.99,-517.69,-239.66
DPS - Common Stock Primary Issue,-,10,20,35
Diluted Normalized EPS,-30.82,-61.61,-131.73,-211.17
