Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5243,4971,4719.97,4229.06
"Revenue 5243 4971.35 4719.97 4229.06  Other Revenue, Total - - - -","Revenue 5243 4971.35 4719.97 4229.06  Other Revenue, Total - - - -","Revenue 5243 4971.35 4719.97 4229.06  Other Revenue, Total - - - -","Revenue 5243 4971.35 4719.97 4229.06  Other Revenue, Total - - - -","Revenue 5243 4971.35 4719.97 4229.06  Other Revenue, Total - - - -"
Revenue,5243,4971.35,4719.97,4229.06
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3125,2828.98,2579.16,2441.74
Gross Profit,2118,2142.38,2140.81,1787.32
Total Operating Expenses,4637,4212.19,3775.91,3665.4
"Selling/General/Admin. Expenses, Total 1511 1372.13 968.09 981.94  Research & Development - - 221.67 239.05  Depreciation / Amortization 352 1.38 1.17 -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 9.69 5.83 2.67  Other Operating Expenses, Total -334 - - -","Selling/General/Admin. Expenses, Total 1511 1372.13 968.09 981.94  Research & Development - - 221.67 239.05  Depreciation / Amortization 352 1.38 1.17 -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 9.69 5.83 2.67  Other Operating Expenses, Total -334 - - -","Selling/General/Admin. Expenses, Total 1511 1372.13 968.09 981.94  Research & Development - - 221.67 239.05  Depreciation / Amortization 352 1.38 1.17 -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 9.69 5.83 2.67  Other Operating Expenses, Total -334 - - -","Selling/General/Admin. Expenses, Total 1511 1372.13 968.09 981.94  Research & Development - - 221.67 239.05  Depreciation / Amortization 352 1.38 1.17 -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 9.69 5.83 2.67  Other Operating Expenses, Total -334 - - -","Selling/General/Admin. Expenses, Total 1511 1372.13 968.09 981.94  Research & Development - - 221.67 239.05  Depreciation / Amortization 352 1.38 1.17 -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 9.69 5.83 2.67  Other Operating Expenses, Total -334 - - -"
"Selling/General/Admin. Expenses, Total",1511,1372.13,968.09,981.94
Research & Development,-,-,221.67,239.05
Depreciation / Amortization,352,1.38,1.17,-
Interest Expense (Income) - Net Operating,-17,-,-,-
Unusual Expense (Income),-,9.69,5.83,2.67
"Other Operating Expenses, Total",-334,-,-,-
Operating Income,606,759.16,944.05,563.66
"Interest Income (Expense), Net Non-Operating",-,133.95,80.15,-68.91
Gain (Loss) on Sale of Assets,15,6.18,0.9,6.48
"Other, Net",-71,88.02,90.32,28.76
Net Income Before Taxes,662,987.32,1115.42,529.99
Provision for Income Taxes,101,235.83,297.04,128.59
Net Income After Taxes,561,751.49,818.38,401.4
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,561,751.49,818.38,401.4
Total Extraordinary Items,-,-,-,-
Net Income,561,751.49,818.38,401.4
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,561,751.49,818.38,401.4
Dilution Adjustment,-,-,-,-
Diluted Net Income,561,751.49,818.38,401.4
Diluted Weighted Average Shares,5.19,5.19,5.19,5.19
Diluted EPS Excluding Extraordinary Items,108.02,144.7,157.57,77.29
DPS - Common Stock Primary Issue,32,36,29,5
Diluted Normalized EPS,77.98,145.21,158.27,76.73
