Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,11549,10441,10061,10138.22
"Revenue 11549 10441 10061 10138.22  Other Revenue, Total - - - -","Revenue 11549 10441 10061 10138.22  Other Revenue, Total - - - -","Revenue 11549 10441 10061 10138.22  Other Revenue, Total - - - -","Revenue 11549 10441 10061 10138.22  Other Revenue, Total - - - -","Revenue 11549 10441 10061 10138.22  Other Revenue, Total - - - -"
Revenue,11549,10441,10061,10138.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4972,4341,4292,4359.98
Gross Profit,6577,6100,5769,5778.24
Total Operating Expenses,10633,9748,9304,9086.41
"Selling/General/Admin. Expenses, Total 5136 5004 4402 4276.02  Research & Development 450 328 535 353.08  Depreciation / Amortization 362 325 236 75.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 92.22 112.17 21.38  Other Operating Expenses, Total -287 -250 -161 -","Selling/General/Admin. Expenses, Total 5136 5004 4402 4276.02  Research & Development 450 328 535 353.08  Depreciation / Amortization 362 325 236 75.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 92.22 112.17 21.38  Other Operating Expenses, Total -287 -250 -161 -","Selling/General/Admin. Expenses, Total 5136 5004 4402 4276.02  Research & Development 450 328 535 353.08  Depreciation / Amortization 362 325 236 75.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 92.22 112.17 21.38  Other Operating Expenses, Total -287 -250 -161 -","Selling/General/Admin. Expenses, Total 5136 5004 4402 4276.02  Research & Development 450 328 535 353.08  Depreciation / Amortization 362 325 236 75.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 92.22 112.17 21.38  Other Operating Expenses, Total -287 -250 -161 -","Selling/General/Admin. Expenses, Total 5136 5004 4402 4276.02  Research & Development 450 328 535 353.08  Depreciation / Amortization 362 325 236 75.94  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 92.22 112.17 21.38  Other Operating Expenses, Total -287 -250 -161 -"
"Selling/General/Admin. Expenses, Total",5136,5004,4402,4276.02
Research & Development,450,328,535,353.08
Depreciation / Amortization,362,325,236,75.94
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,92.22,112.17,21.38
"Other Operating Expenses, Total",-287,-250,-161,-
Operating Income,916,693,757,1051.82
"Interest Income (Expense), Net Non-Operating",-,180.69,640.62,294.92
Gain (Loss) on Sale of Assets,-,80,432,-
"Other, Net",-166,-214,-970,-27.06
Net Income Before Taxes,1082,827,1295,1319.68
Provision for Income Taxes,330,305,455,426.25
Net Income After Taxes,752,522,840,893.43
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,752,522,840,893.43
Total Extraordinary Items,-,-,-,-
Net Income,752,522,840,893.43
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,522,840,893.43
Dilution Adjustment,-,-,-,-
Diluted Net Income,752,522,840,893.43
Diluted Weighted Average Shares,-,7.61,7.67,8.27
Diluted EPS Excluding Extraordinary Items,99.74,68.56,109.52,108.08
DPS - Common Stock Primary Issue,68,67,66,60
Diluted Normalized EPS,-,67.97,72.2,119.02
