Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,22727,21136,24180,22995
"Revenue 22727 21136 24180 22995  Other Revenue, Total - - - -","Revenue 22727 21136 24180 22995  Other Revenue, Total - - - -","Revenue 22727 21136 24180 22995  Other Revenue, Total - - - -","Revenue 22727 21136 24180 22995  Other Revenue, Total - - - -","Revenue 22727 21136 24180 22995  Other Revenue, Total - - - -"
Revenue,22727,21136,24180,22995
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17639,16088,15786,15898
Gross Profit,5088,5048,8394,7097
Total Operating Expenses,22631,25083,23860,23774
"Selling/General/Admin. Expenses, Total 4899 4612 7207 6888  Research & Development - - 696 722  Depreciation / Amortization 1604 86 88 115  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 4297 83 150  Other Operating Expenses, Total -1474 - - 1","Selling/General/Admin. Expenses, Total 4899 4612 7207 6888  Research & Development - - 696 722  Depreciation / Amortization 1604 86 88 115  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 4297 83 150  Other Operating Expenses, Total -1474 - - 1","Selling/General/Admin. Expenses, Total 4899 4612 7207 6888  Research & Development - - 696 722  Depreciation / Amortization 1604 86 88 115  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 4297 83 150  Other Operating Expenses, Total -1474 - - 1","Selling/General/Admin. Expenses, Total 4899 4612 7207 6888  Research & Development - - 696 722  Depreciation / Amortization 1604 86 88 115  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 4297 83 150  Other Operating Expenses, Total -1474 - - 1","Selling/General/Admin. Expenses, Total 4899 4612 7207 6888  Research & Development - - 696 722  Depreciation / Amortization 1604 86 88 115  Interest Expense (Income) - Net Operating -37 - - -  Unusual Expense (Income) - 4297 83 150  Other Operating Expenses, Total -1474 - - 1"
"Selling/General/Admin. Expenses, Total",4899,4612,7207,6888
Research & Development,-,-,696,722
Depreciation / Amortization,1604,86,88,115
Interest Expense (Income) - Net Operating,-37,-,-,-
Unusual Expense (Income),-,4297,83,150
"Other Operating Expenses, Total",-1474,-,-,1
Operating Income,96,-3947,320,-779
"Interest Income (Expense), Net Non-Operating",-,793,861,936
Gain (Loss) on Sale of Assets,45,5596,17,590
"Other, Net",-975,167,175,23
Net Income Before Taxes,1026,2609,1373,770
Provision for Income Taxes,326,793,350,162
Net Income After Taxes,700,1816,1023,608
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,700,1816,1023,608
Total Extraordinary Items,-,-,-,-
Net Income,700,1816,1023,608
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,700,1816,1023,608
Dilution Adjustment,-,-,-,-
Diluted Net Income,700,1816,1023,608
Diluted Weighted Average Shares,16.9,16.89,16.89,16.89
Diluted EPS Excluding Extraordinary Items,41.42,107.49,60.55,35.99
DPS - Common Stock Primary Issue,26,24,20,20
Diluted Normalized EPS,41.05,53.97,63.46,15.42
