Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,11679,12976,10927,11127.32
"Revenue 11679 12976 10927 11127.32  Other Revenue, Total - - - -","Revenue 11679 12976 10927 11127.32  Other Revenue, Total - - - -","Revenue 11679 12976 10927 11127.32  Other Revenue, Total - - - -","Revenue 11679 12976 10927 11127.32  Other Revenue, Total - - - -","Revenue 11679 12976 10927 11127.32  Other Revenue, Total - - - -"
Revenue,11679,12976,10927,11127.32
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9752,10152,9290,9117.49
Gross Profit,1927,2824,1637,2009.82
Total Operating Expenses,11991,12342,11483,11382.85
"Selling/General/Admin. Expenses, Total 2116 2033 1962 1979.07  Research & Development 13 15 63 79.44  Depreciation / Amortization 710 833 1150 141.7  Interest Expense (Income) - Net Operating -36 -46 -47 -  Unusual Expense (Income) - 4.51 2667.8 65.14  Other Operating Expenses, Total -564 -645 -935 -","Selling/General/Admin. Expenses, Total 2116 2033 1962 1979.07  Research & Development 13 15 63 79.44  Depreciation / Amortization 710 833 1150 141.7  Interest Expense (Income) - Net Operating -36 -46 -47 -  Unusual Expense (Income) - 4.51 2667.8 65.14  Other Operating Expenses, Total -564 -645 -935 -","Selling/General/Admin. Expenses, Total 2116 2033 1962 1979.07  Research & Development 13 15 63 79.44  Depreciation / Amortization 710 833 1150 141.7  Interest Expense (Income) - Net Operating -36 -46 -47 -  Unusual Expense (Income) - 4.51 2667.8 65.14  Other Operating Expenses, Total -564 -645 -935 -","Selling/General/Admin. Expenses, Total 2116 2033 1962 1979.07  Research & Development 13 15 63 79.44  Depreciation / Amortization 710 833 1150 141.7  Interest Expense (Income) - Net Operating -36 -46 -47 -  Unusual Expense (Income) - 4.51 2667.8 65.14  Other Operating Expenses, Total -564 -645 -935 -","Selling/General/Admin. Expenses, Total 2116 2033 1962 1979.07  Research & Development 13 15 63 79.44  Depreciation / Amortization 710 833 1150 141.7  Interest Expense (Income) - Net Operating -36 -46 -47 -  Unusual Expense (Income) - 4.51 2667.8 65.14  Other Operating Expenses, Total -564 -645 -935 -"
"Selling/General/Admin. Expenses, Total",2116,2033,1962,1979.07
Research & Development,13,15,63,79.44
Depreciation / Amortization,710,833,1150,141.7
Interest Expense (Income) - Net Operating,-36,-46,-47,-
Unusual Expense (Income),-,4.51,2667.8,65.14
"Other Operating Expenses, Total",-564,-645,-935,-
Operating Income,-312,634,-556,-255.53
"Interest Income (Expense), Net Non-Operating",-,-33.12,-48.47,-4.59
Gain (Loss) on Sale of Assets,33,1218,-3,-0.05
"Other, Net",-4,-2404,2692,8.15
Net Income Before Taxes,-341,1820,-3245,-252.02
Provision for Income Taxes,900,370,-415,-62.31
Net Income After Taxes,-1241,1450,-2830,-189.7
Minority Interest,748,648,642,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1288,1413,-2832,-189.7
Total Extraordinary Items,-,-,-,-
Net Income,-1288,1413,-2832,-189.7
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-1288,1413,-2832,-189.7
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1288,1413,-2832,-189.7
Diluted Weighted Average Shares,7.12,7.24,7.24,7.24
Diluted EPS Excluding Extraordinary Items,-180.87,195.1,-391.03,-26.19
DPS - Common Stock Primary Issue,20,20,-,22
Diluted Normalized EPS,-34.95,47.19,-49.81,-20.34
