Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,8073,7550,6494.49,8480.38
"Revenue 8042 7515 6494.49 8480.38  Other Revenue, Total 31 35 - -","Revenue 8042 7515 6494.49 8480.38  Other Revenue, Total 31 35 - -","Revenue 8042 7515 6494.49 8480.38  Other Revenue, Total 31 35 - -","Revenue 8042 7515 6494.49 8480.38  Other Revenue, Total 31 35 - -","Revenue 8042 7515 6494.49 8480.38  Other Revenue, Total 31 35 - -"
Revenue,8042,7515,6494.49,8480.38
"Other Revenue, Total",31,35,-,-
"Cost of Revenue, Total",6696,6386,5520.94,7108.22
Gross Profit,1377,1164,973.55,1372.16
Total Operating Expenses,7645,7258,7023.63,8210.1
"Selling/General/Admin. Expenses, Total 949 865 883.2 986.65  Research & Development - - - -  Depreciation / Amortization 233 258 8.89 11.45  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - 108.88 610.6 103.78  Other Operating Expenses, Total -226 -243 - -","Selling/General/Admin. Expenses, Total 949 865 883.2 986.65  Research & Development - - - -  Depreciation / Amortization 233 258 8.89 11.45  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - 108.88 610.6 103.78  Other Operating Expenses, Total -226 -243 - -","Selling/General/Admin. Expenses, Total 949 865 883.2 986.65  Research & Development - - - -  Depreciation / Amortization 233 258 8.89 11.45  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - 108.88 610.6 103.78  Other Operating Expenses, Total -226 -243 - -","Selling/General/Admin. Expenses, Total 949 865 883.2 986.65  Research & Development - - - -  Depreciation / Amortization 233 258 8.89 11.45  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - 108.88 610.6 103.78  Other Operating Expenses, Total -226 -243 - -","Selling/General/Admin. Expenses, Total 949 865 883.2 986.65  Research & Development - - - -  Depreciation / Amortization 233 258 8.89 11.45  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - 108.88 610.6 103.78  Other Operating Expenses, Total -226 -243 - -"
"Selling/General/Admin. Expenses, Total",949,865,883.2,986.65
Research & Development,-,-,-,-
Depreciation / Amortization,233,258,8.89,11.45
Interest Expense (Income) - Net Operating,-7,-8,-,-
Unusual Expense (Income),-,108.88,610.6,103.78
"Other Operating Expenses, Total",-226,-243,-,-
Operating Income,428,292,-529.14,270.28
"Interest Income (Expense), Net Non-Operating",-,-8.05,-3.47,-5.42
Gain (Loss) on Sale of Assets,-,-2,4.07,0.67
"Other, Net",62,119,12.09,22.36
Net Income Before Taxes,366,175,-516.45,287.88
Provision for Income Taxes,132,63,-75.81,102.02
Net Income After Taxes,234,112,-440.64,185.87
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,234,112,-440.64,185.87
Total Extraordinary Items,-,-,-,-
Net Income,234,112,-440.64,185.87
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,234,112,-440.64,185.87
Dilution Adjustment,-,-,-,-
Diluted Net Income,234,112,-440.64,185.87
Diluted Weighted Average Shares,3.87,3.87,3.87,3.88
Diluted EPS Excluding Extraordinary Items,-,28.96,-113.95,47.87
DPS - Common Stock Primary Issue,-,11,10.5,13.75
Diluted Normalized EPS,69.16,46.06,-11.53,65.48
