Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,8126,9867,10235.09,8359.58
"Revenue 8126 9867.53 10235.09 8359.58  Other Revenue, Total - - - -","Revenue 8126 9867.53 10235.09 8359.58  Other Revenue, Total - - - -","Revenue 8126 9867.53 10235.09 8359.58  Other Revenue, Total - - - -","Revenue 8126 9867.53 10235.09 8359.58  Other Revenue, Total - - - -","Revenue 8126 9867.53 10235.09 8359.58  Other Revenue, Total - - - -"
Revenue,8126,9867.53,10235.09,8359.58
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3705,4774.28,5109.44,3702.43
Gross Profit,4421,5093.25,5125.65,4657.15
Total Operating Expenses,7731,8739.47,8987.2,7613.89
"Selling/General/Admin. Expenses, Total 4024 3902.78 3821.21 3870.71  Research & Development 40 49.39 54.15 44.08  Depreciation / Amortization 135 2.44 2.41 2.67  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 10.56 - -6.01  Other Operating Expenses, Total -169 - - -","Selling/General/Admin. Expenses, Total 4024 3902.78 3821.21 3870.71  Research & Development 40 49.39 54.15 44.08  Depreciation / Amortization 135 2.44 2.41 2.67  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 10.56 - -6.01  Other Operating Expenses, Total -169 - - -","Selling/General/Admin. Expenses, Total 4024 3902.78 3821.21 3870.71  Research & Development 40 49.39 54.15 44.08  Depreciation / Amortization 135 2.44 2.41 2.67  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 10.56 - -6.01  Other Operating Expenses, Total -169 - - -","Selling/General/Admin. Expenses, Total 4024 3902.78 3821.21 3870.71  Research & Development 40 49.39 54.15 44.08  Depreciation / Amortization 135 2.44 2.41 2.67  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 10.56 - -6.01  Other Operating Expenses, Total -169 - - -","Selling/General/Admin. Expenses, Total 4024 3902.78 3821.21 3870.71  Research & Development 40 49.39 54.15 44.08  Depreciation / Amortization 135 2.44 2.41 2.67  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 10.56 - -6.01  Other Operating Expenses, Total -169 - - -"
"Selling/General/Admin. Expenses, Total",4024,3902.78,3821.21,3870.71
Research & Development,40,49.39,54.15,44.08
Depreciation / Amortization,135,2.44,2.41,2.67
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,10.56,-,-6.01
"Other Operating Expenses, Total",-169,-,-,-
Operating Income,395,1128.07,1247.89,745.69
"Interest Income (Expense), Net Non-Operating",-,-5.93,-10.05,-6.06
Gain (Loss) on Sale of Assets,19,-,-,-
"Other, Net",-48,28.87,16.52,7.36
Net Income Before Taxes,424,1151.01,1254.37,746.99
Provision for Income Taxes,222,370.91,454.58,286.96
Net Income After Taxes,202,780.1,799.79,460.03
Minority Interest,525,-141.6,-216.75,-188.65
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,198,638.5,583.04,271.38
Total Extraordinary Items,-,-,-,-
Net Income,198,638.5,583.04,271.38
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,198,638.5,583.04,271.38
Dilution Adjustment,-,-,-,-
Diluted Net Income,198,638.5,583.04,271.38
Diluted Weighted Average Shares,5.2,5.2,4.93,4.82
Diluted EPS Excluding Extraordinary Items,38.11,122.9,118.15,56.35
DPS - Common Stock Primary Issue,40,40,30,30
Diluted Normalized EPS,52.89,124.28,118.15,55.58
