Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,43271,42996,38667,36585
"Revenue 43271 42996 38667 36585  Other Revenue, Total - - - -","Revenue 43271 42996 38667 36585  Other Revenue, Total - - - -","Revenue 43271 42996 38667 36585  Other Revenue, Total - - - -","Revenue 43271 42996 38667 36585  Other Revenue, Total - - - -","Revenue 43271 42996 38667 36585  Other Revenue, Total - - - -"
Revenue,43271,42996,38667,36585
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",22765,22423,20137,20355
Gross Profit,20506,20573,18530,16230
Total Operating Expenses,35814,34607,31946,31963
"Selling/General/Admin. Expenses, Total 13049 8776 8828 8276  Research & Development 4065 3408 3086 3332  Depreciation / Amortization 2125 2058 - -  Interest Expense (Income) - Net Operating -16 -29 - -  Unusual Expense (Income) - - -109 -  Other Operating Expenses, Total -6174 -2029 4 -","Selling/General/Admin. Expenses, Total 13049 8776 8828 8276  Research & Development 4065 3408 3086 3332  Depreciation / Amortization 2125 2058 - -  Interest Expense (Income) - Net Operating -16 -29 - -  Unusual Expense (Income) - - -109 -  Other Operating Expenses, Total -6174 -2029 4 -","Selling/General/Admin. Expenses, Total 13049 8776 8828 8276  Research & Development 4065 3408 3086 3332  Depreciation / Amortization 2125 2058 - -  Interest Expense (Income) - Net Operating -16 -29 - -  Unusual Expense (Income) - - -109 -  Other Operating Expenses, Total -6174 -2029 4 -","Selling/General/Admin. Expenses, Total 13049 8776 8828 8276  Research & Development 4065 3408 3086 3332  Depreciation / Amortization 2125 2058 - -  Interest Expense (Income) - Net Operating -16 -29 - -  Unusual Expense (Income) - - -109 -  Other Operating Expenses, Total -6174 -2029 4 -","Selling/General/Admin. Expenses, Total 13049 8776 8828 8276  Research & Development 4065 3408 3086 3332  Depreciation / Amortization 2125 2058 - -  Interest Expense (Income) - Net Operating -16 -29 - -  Unusual Expense (Income) - - -109 -  Other Operating Expenses, Total -6174 -2029 4 -"
"Selling/General/Admin. Expenses, Total",13049,8776,8828,8276
Research & Development,4065,3408,3086,3332
Depreciation / Amortization,2125,2058,-,-
Interest Expense (Income) - Net Operating,-16,-29,-,-
Unusual Expense (Income),-,-,-109,-
"Other Operating Expenses, Total",-6174,-2029,4,-
Operating Income,7457,8389,6721,4622
"Interest Income (Expense), Net Non-Operating",-,45,17,41
Gain (Loss) on Sale of Assets,10,-26,-48,-32
"Other, Net",-145,-66,180,93
Net Income Before Taxes,7592,8481,6870,4724
Provision for Income Taxes,1856,2263,1825,1185
Net Income After Taxes,5736,6218,5045,3539
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5736,6218,5045,3539
Total Extraordinary Items,-,-,-,-
Net Income,5736,6218,5045,3539
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,5736,6218,5044,3538
Dilution Adjustment,-0.055,-0.951,-,-
Diluted Net Income,5736.05,6218.95,5044,3538
Diluted Weighted Average Shares,37.28,37.24,37.2,37.17
Diluted EPS Excluding Extraordinary Items,153.86,167.01,135.59,95.19
DPS - Common Stock Primary Issue,51,51,41,30
Diluted Normalized EPS,127.09,142.78,134.38,95.83
