Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,5216,4342.31,4176.18,3670.91
"Revenue 5216 4342.31 4176.18 3670.91  Other Revenue, Total - - - -","Revenue 5216 4342.31 4176.18 3670.91  Other Revenue, Total - - - -","Revenue 5216 4342.31 4176.18 3670.91  Other Revenue, Total - - - -","Revenue 5216 4342.31 4176.18 3670.91  Other Revenue, Total - - - -","Revenue 5216 4342.31 4176.18 3670.91  Other Revenue, Total - - - -"
Revenue,5216,4342.31,4176.18,3670.91
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3635,3124.52,2946.49,2823.02
Gross Profit,1581,1217.78,1229.7,847.89
Total Operating Expenses,4707,4136.24,3856.07,3552.43
"Selling/General/Admin. Expenses, Total 1055 991.28 872.85 716.92  Research & Development - - - -  Depreciation / Amortization 261 15.84 14.72 10.18  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 4.59 22.01 2.31  Other Operating Expenses, Total -232 - - -","Selling/General/Admin. Expenses, Total 1055 991.28 872.85 716.92  Research & Development - - - -  Depreciation / Amortization 261 15.84 14.72 10.18  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 4.59 22.01 2.31  Other Operating Expenses, Total -232 - - -","Selling/General/Admin. Expenses, Total 1055 991.28 872.85 716.92  Research & Development - - - -  Depreciation / Amortization 261 15.84 14.72 10.18  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 4.59 22.01 2.31  Other Operating Expenses, Total -232 - - -","Selling/General/Admin. Expenses, Total 1055 991.28 872.85 716.92  Research & Development - - - -  Depreciation / Amortization 261 15.84 14.72 10.18  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 4.59 22.01 2.31  Other Operating Expenses, Total -232 - - -","Selling/General/Admin. Expenses, Total 1055 991.28 872.85 716.92  Research & Development - - - -  Depreciation / Amortization 261 15.84 14.72 10.18  Interest Expense (Income) - Net Operating -12 - - -  Unusual Expense (Income) - 4.59 22.01 2.31  Other Operating Expenses, Total -232 - - -"
"Selling/General/Admin. Expenses, Total",1055,991.28,872.85,716.92
Research & Development,-,-,-,-
Depreciation / Amortization,261,15.84,14.72,10.18
Interest Expense (Income) - Net Operating,-12,-,-,-
Unusual Expense (Income),-,4.59,22.01,2.31
"Other Operating Expenses, Total",-232,-,-,-
Operating Income,509,206.07,320.11,118.48
"Interest Income (Expense), Net Non-Operating",-,-16.33,-27.6,-25.58
Gain (Loss) on Sale of Assets,-3,-,-,-
"Other, Net",19,3.11,-0.18,-22.12
Net Income Before Taxes,493,192.84,292.33,70.79
Provision for Income Taxes,141,71.46,74.11,10.88
Net Income After Taxes,352,121.39,218.22,59.91
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,352,121.39,218.22,59.91
Total Extraordinary Items,-,-,-,-
Net Income,352,121.39,218.22,59.91
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,352,121.39,218.22,59.91
Dilution Adjustment,-,-,-,-
Diluted Net Income,352,121.39,218.22,59.91
Diluted Weighted Average Shares,4.44,3.96,4.02,3.92
Diluted EPS Excluding Extraordinary Items,79.31,30.66,54.28,15.27
DPS - Common Stock Primary Issue,-,10,10,-
Diluted Normalized EPS,69.85,31.39,58.37,15.77
