Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,59700,58676,48753,58288
"Revenue 59700 58676 48753 58288  Other Revenue, Total - - - -","Revenue 59700 58676 48753 58288  Other Revenue, Total - - - -","Revenue 59700 58676 48753 58288  Other Revenue, Total - - - -","Revenue 59700 58676 48753 58288  Other Revenue, Total - - - -","Revenue 59700 58676 48753 58288  Other Revenue, Total - - - -"
Revenue,59700,58676,48753,58288
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",53191,50323,42258,49033
Gross Profit,6509,8353,6495,9255
Total Operating Expenses,59506,60329,48595,56045
"Selling/General/Admin. Expenses, Total 6315 6251 5804 6232  Research & Development - - - -  Depreciation / Amortization 3220 - 140 115  Interest Expense (Income) - Net Operating -161 - - -  Unusual Expense (Income) - 3754 393 664  Other Operating Expenses, Total -3458 1 - 1","Selling/General/Admin. Expenses, Total 6315 6251 5804 6232  Research & Development - - - -  Depreciation / Amortization 3220 - 140 115  Interest Expense (Income) - Net Operating -161 - - -  Unusual Expense (Income) - 3754 393 664  Other Operating Expenses, Total -3458 1 - 1","Selling/General/Admin. Expenses, Total 6315 6251 5804 6232  Research & Development - - - -  Depreciation / Amortization 3220 - 140 115  Interest Expense (Income) - Net Operating -161 - - -  Unusual Expense (Income) - 3754 393 664  Other Operating Expenses, Total -3458 1 - 1","Selling/General/Admin. Expenses, Total 6315 6251 5804 6232  Research & Development - - - -  Depreciation / Amortization 3220 - 140 115  Interest Expense (Income) - Net Operating -161 - - -  Unusual Expense (Income) - 3754 393 664  Other Operating Expenses, Total -3458 1 - 1","Selling/General/Admin. Expenses, Total 6315 6251 5804 6232  Research & Development - - - -  Depreciation / Amortization 3220 - 140 115  Interest Expense (Income) - Net Operating -161 - - -  Unusual Expense (Income) - 3754 393 664  Other Operating Expenses, Total -3458 1 - 1"
"Selling/General/Admin. Expenses, Total",6315,6251,5804,6232
Research & Development,-,-,-,-
Depreciation / Amortization,3220,-,140,115
Interest Expense (Income) - Net Operating,-161,-,-,-
Unusual Expense (Income),-,3754,393,664
"Other Operating Expenses, Total",-3458,1,-,1
Operating Income,194,-1653,158,2243
"Interest Income (Expense), Net Non-Operating",-,374,72,86
Gain (Loss) on Sale of Assets,280,352,155,292
"Other, Net",-339,280,389,147
Net Income Before Taxes,253,-647,774,2768
Provision for Income Taxes,922,1269,623,1082
Net Income After Taxes,-669,-1916,151,1686
Minority Interest,202,965,93,-41
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-418,-951,244,1645
Total Extraordinary Items,-,-,-,-
Net Income,-418,-951,244,1645
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-418,-951,244,1645
Dilution Adjustment,-,-,-,-
Diluted Net Income,-418,-951,244,1645
Diluted Weighted Average Shares,9.26,9.36,9.36,9.36
Diluted EPS Excluding Extraordinary Items,-45.15,-101.59,26.06,175.69
DPS - Common Stock Primary Issue,30,50,20,100
Diluted Normalized EPS,83.34,134.63,42.59,199.89
