Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1278478,1044892,962516,981793
"Revenue 1278478 1044892 962516 981793  Other Revenue, Total - - - -","Revenue 1278478 1044892 962516 981793  Other Revenue, Total - - - -","Revenue 1278478 1044892 962516 981793  Other Revenue, Total - - - -","Revenue 1278478 1044892 962516 981793  Other Revenue, Total - - - -","Revenue 1278478 1044892 962516 981793  Other Revenue, Total - - - -"
Revenue,1278478,1044892,962516,981793
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",363525,353328,338289,343206
Gross Profit,914953,691564,624227,638587
Total Operating Expenses,1176550,971867,894872,842998
"Selling/General/Admin. Expenses, Total 471221 358309 333079 302320  Research & Development 341570 260228 227353 197465  Depreciation / Amortization 67789 - - -  Interest Expense (Income) - Net Operating -8480 - - -  Unusual Expense (Income) - - -3849 5  Other Operating Expenses, Total -65435 2 - 2","Selling/General/Admin. Expenses, Total 471221 358309 333079 302320  Research & Development 341570 260228 227353 197465  Depreciation / Amortization 67789 - - -  Interest Expense (Income) - Net Operating -8480 - - -  Unusual Expense (Income) - - -3849 5  Other Operating Expenses, Total -65435 2 - 2","Selling/General/Admin. Expenses, Total 471221 358309 333079 302320  Research & Development 341570 260228 227353 197465  Depreciation / Amortization 67789 - - -  Interest Expense (Income) - Net Operating -8480 - - -  Unusual Expense (Income) - - -3849 5  Other Operating Expenses, Total -65435 2 - 2","Selling/General/Admin. Expenses, Total 471221 358309 333079 302320  Research & Development 341570 260228 227353 197465  Depreciation / Amortization 67789 - - -  Interest Expense (Income) - Net Operating -8480 - - -  Unusual Expense (Income) - - -3849 5  Other Operating Expenses, Total -65435 2 - 2","Selling/General/Admin. Expenses, Total 471221 358309 333079 302320  Research & Development 341570 260228 227353 197465  Depreciation / Amortization 67789 - - -  Interest Expense (Income) - Net Operating -8480 - - -  Unusual Expense (Income) - - -3849 5  Other Operating Expenses, Total -65435 2 - 2"
"Selling/General/Admin. Expenses, Total",471221,358309,333079,302320
Research & Development,341570,260228,227353,197465
Depreciation / Amortization,67789,-,-,-
Interest Expense (Income) - Net Operating,-8480,-,-,-
Unusual Expense (Income),-,-,-3849,5
"Other Operating Expenses, Total",-65435,2,-,2
Operating Income,120583,73025,67644,138795
"Interest Income (Expense), Net Non-Operating",-,490,1943,2734
Gain (Loss) on Sale of Assets,18655,-,-,-
"Other, Net",-43581,1,4537,-365
Net Income Before Taxes,126854,73516,74124,141164
Provision for Income Taxes,17666,6543,-1526,12091
Net Income After Taxes,109188,66973,75650,129073
Minority Interest,-,-,127,107
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,109188,66973,75777,129180
Total Extraordinary Items,-,-,179,-105
Net Income,109188,66973,75956,129075
Total Adjustments to Net Income,-,-1,2,-1
Income Available to Common Excluding Extraordinary Items,109188,66972,75779,129179
Dilution Adjustment,1.21,-,-,-
Diluted Net Income,109186.79,66972,75958,129074
Diluted Weighted Average Shares,1918.59,1918.5,1941.97,1947.83
Diluted EPS Excluding Extraordinary Items,56.91,34.91,39.02,66.32
DPS - Common Stock Primary Issue,30,27,27,23.33
Diluted Normalized EPS,37.11,34.91,37.73,66.32
