Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,42423,37866,25800.87,31682.03
"Revenue 42423 37866.57 25800.87 31682.03  Other Revenue, Total - - - -","Revenue 42423 37866.57 25800.87 31682.03  Other Revenue, Total - - - -","Revenue 42423 37866.57 25800.87 31682.03  Other Revenue, Total - - - -","Revenue 42423 37866.57 25800.87 31682.03  Other Revenue, Total - - - -","Revenue 42423 37866.57 25800.87 31682.03  Other Revenue, Total - - - -"
Revenue,42423,37866.57,25800.87,31682.03
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",35745,30809.6,20815.45,25371.81
Gross Profit,6678,7056.96,4985.42,6310.22
Total Operating Expenses,39330,33853.09,23308.89,28015.49
"Selling/General/Admin. Expenses, Total 3423 2908.16 2267.9 2462.18  Research & Development - - - -  Depreciation / Amortization 658 161.87 157.4 163.5  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -26.55 68.14 17.99  Other Operating Expenses, Total -469 - - -","Selling/General/Admin. Expenses, Total 3423 2908.16 2267.9 2462.18  Research & Development - - - -  Depreciation / Amortization 658 161.87 157.4 163.5  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -26.55 68.14 17.99  Other Operating Expenses, Total -469 - - -","Selling/General/Admin. Expenses, Total 3423 2908.16 2267.9 2462.18  Research & Development - - - -  Depreciation / Amortization 658 161.87 157.4 163.5  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -26.55 68.14 17.99  Other Operating Expenses, Total -469 - - -","Selling/General/Admin. Expenses, Total 3423 2908.16 2267.9 2462.18  Research & Development - - - -  Depreciation / Amortization 658 161.87 157.4 163.5  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -26.55 68.14 17.99  Other Operating Expenses, Total -469 - - -","Selling/General/Admin. Expenses, Total 3423 2908.16 2267.9 2462.18  Research & Development - - - -  Depreciation / Amortization 658 161.87 157.4 163.5  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - -26.55 68.14 17.99  Other Operating Expenses, Total -469 - - -"
"Selling/General/Admin. Expenses, Total",3423,2908.16,2267.9,2462.18
Research & Development,-,-,-,-
Depreciation / Amortization,658,161.87,157.4,163.5
Interest Expense (Income) - Net Operating,-27,-,-,-
Unusual Expense (Income),-,-26.55,68.14,17.99
"Other Operating Expenses, Total",-469,-,-,-
Operating Income,3093,4013.47,2491.98,3666.54
"Interest Income (Expense), Net Non-Operating",-,108.92,69.54,58.87
Gain (Loss) on Sale of Assets,-9,-,0.04,14.51
"Other, Net",-117,83.15,24.79,25.26
Net Income Before Taxes,3219,4205.55,2586.35,3765.17
Provision for Income Taxes,976,1102.01,800.47,1413.42
Net Income After Taxes,2243,3103.53,1785.88,2351.76
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2243,3103.53,1785.88,2351.76
Total Extraordinary Items,-,-,-,-
Net Income,2243,3103.53,1785.88,2351.76
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,2243,3103.53,1785.88,2351.75
Dilution Adjustment,-,-,-,-
Diluted Net Income,2243,3103.53,1785.88,2351.75
Diluted Weighted Average Shares,15.07,15.06,15.05,15.05
Diluted EPS Excluding Extraordinary Items,148.86,206.07,118.63,156.29
DPS - Common Stock Primary Issue,56,56,37,36
Diluted Normalized EPS,133.89,204.77,121.75,156.43
