Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,407559,384849,354391,380803
"Revenue 407559 384849 354391 380803  Other Revenue, Total - - - -","Revenue 407559 384849 354391 380803  Other Revenue, Total - - - -","Revenue 407559 384849 354391 380803  Other Revenue, Total - - - -","Revenue 407559 384849 354391 380803  Other Revenue, Total - - - -","Revenue 407559 384849 354391 380803  Other Revenue, Total - - - -"
Revenue,407559,384849,354391,380803
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",305217,277674,254196,281465
Gross Profit,102342,107175,100195,99338
Total Operating Expenses,375234,344725,322912,350519
"Selling/General/Admin. Expenses, Total 70017 55104 52963 55131  Research & Development - 11947 12501 12619  Depreciation / Amortization 26554 23359 - -  Interest Expense (Income) - Net Operating -1157 -924 - -  Unusual Expense (Income) - 1940 3250 1303  Other Operating Expenses, Total -25397 -22435 2 1","Selling/General/Admin. Expenses, Total 70017 55104 52963 55131  Research & Development - 11947 12501 12619  Depreciation / Amortization 26554 23359 - -  Interest Expense (Income) - Net Operating -1157 -924 - -  Unusual Expense (Income) - 1940 3250 1303  Other Operating Expenses, Total -25397 -22435 2 1","Selling/General/Admin. Expenses, Total 70017 55104 52963 55131  Research & Development - 11947 12501 12619  Depreciation / Amortization 26554 23359 - -  Interest Expense (Income) - Net Operating -1157 -924 - -  Unusual Expense (Income) - 1940 3250 1303  Other Operating Expenses, Total -25397 -22435 2 1","Selling/General/Admin. Expenses, Total 70017 55104 52963 55131  Research & Development - 11947 12501 12619  Depreciation / Amortization 26554 23359 - -  Interest Expense (Income) - Net Operating -1157 -924 - -  Unusual Expense (Income) - 1940 3250 1303  Other Operating Expenses, Total -25397 -22435 2 1","Selling/General/Admin. Expenses, Total 70017 55104 52963 55131  Research & Development - 11947 12501 12619  Depreciation / Amortization 26554 23359 - -  Interest Expense (Income) - Net Operating -1157 -924 - -  Unusual Expense (Income) - 1940 3250 1303  Other Operating Expenses, Total -25397 -22435 2 1"
"Selling/General/Admin. Expenses, Total",70017,55104,52963,55131
Research & Development,-,11947,12501,12619
Depreciation / Amortization,26554,23359,-,-
Interest Expense (Income) - Net Operating,-1157,-924,-,-
Unusual Expense (Income),-,1940,3250,1303
"Other Operating Expenses, Total",-25397,-22435,2,1
Operating Income,32325,40124,31479,30284
"Interest Income (Expense), Net Non-Operating",-,1753,2116,1442
Gain (Loss) on Sale of Assets,2309,-2637,-2455,-1508
"Other, Net",15427,8128,-2088,-1207
Net Income Before Taxes,14589,34633,29052,29011
Provision for Income Taxes,1553,9668,6993,6475
Net Income After Taxes,13036,24965,22059,22536
Minority Interest,3871,3621,725,167
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,12768,26012,22784,22703
Total Extraordinary Items,-,-,-,-
Net Income,12768,26012,22784,22703
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,12768,26012,22785,22703
Dilution Adjustment,-,-,-,-
Diluted Net Income,12768,26012,22785,22703
Diluted Weighted Average Shares,86.23,86.23,86.23,86.45
Diluted EPS Excluding Extraordinary Items,148.07,301.67,264.23,262.62
DPS - Common Stock Primary Issue,100,145,125,125
Diluted Normalized EPS,222.37,296.35,320.19,293.78
