Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,555544,560035,515952,482732
"Revenue - 560035 515952 482732  Other Revenue, Total - - - -","Revenue - 560035 515952 482732  Other Revenue, Total - - - -","Revenue - 560035 515952 482732  Other Revenue, Total - - - -","Revenue - 560035 515952 482732  Other Revenue, Total - - - -","Revenue - 560035 515952 482732  Other Revenue, Total - - - -"
Revenue,-,560035,515952,482732
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",174541,157127,137773,129045
Gross Profit,381003,402908,378179,353687
Total Operating Expenses,593726,500068,461653,399493
"Selling/General/Admin. Expenses, Total 314190 217339 173666 179448  Research & Development 107195 94903 132682 92646  Depreciation / Amortization 41263 38348 22673 11272  Interest Expense (Income) - Net Operating -3159 -2970 -2436 -  Unusual Expense (Income) - - -3668 -13595  Other Operating Expenses, Total -6719 -4679 -2705 677","Selling/General/Admin. Expenses, Total 314190 217339 173666 179448  Research & Development 107195 94903 132682 92646  Depreciation / Amortization 41263 38348 22673 11272  Interest Expense (Income) - Net Operating -3159 -2970 -2436 -  Unusual Expense (Income) - - -3668 -13595  Other Operating Expenses, Total -6719 -4679 -2705 677","Selling/General/Admin. Expenses, Total 314190 217339 173666 179448  Research & Development 107195 94903 132682 92646  Depreciation / Amortization 41263 38348 22673 11272  Interest Expense (Income) - Net Operating -3159 -2970 -2436 -  Unusual Expense (Income) - - -3668 -13595  Other Operating Expenses, Total -6719 -4679 -2705 677","Selling/General/Admin. Expenses, Total 314190 217339 173666 179448  Research & Development 107195 94903 132682 92646  Depreciation / Amortization 41263 38348 22673 11272  Interest Expense (Income) - Net Operating -3159 -2970 -2436 -  Unusual Expense (Income) - - -3668 -13595  Other Operating Expenses, Total -6719 -4679 -2705 677","Selling/General/Admin. Expenses, Total 314190 217339 173666 179448  Research & Development 107195 94903 132682 92646  Depreciation / Amortization 41263 38348 22673 11272  Interest Expense (Income) - Net Operating -3159 -2970 -2436 -  Unusual Expense (Income) - - -3668 -13595  Other Operating Expenses, Total -6719 -4679 -2705 677"
"Selling/General/Admin. Expenses, Total",314190,217339,173666,179448
Research & Development,107195,94903,132682,92646
Depreciation / Amortization,41263,38348,22673,11272
Interest Expense (Income) - Net Operating,-3159,-2970,-2436,-
Unusual Expense (Income),-,-,-3668,-13595
"Other Operating Expenses, Total",-6719,-4679,-2705,677
Operating Income,-38182,59967,54299,83239
"Interest Income (Expense), Net Non-Operating",-,22727,6627,708
Gain (Loss) on Sale of Assets,49370,267,16925,-
"Other, Net",-39632,-23261,-40477,-
Net Income Before Taxes,-47920,82961,77851,83947
Provision for Income Taxes,-,42361,41022,48029
Net Income After Taxes,-,40600,36829,35918
Minority Interest,33,65681,67608,4835
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,56413,56219,40753
Total Extraordinary Items,-,-,-,-
Net Income,-,56413,56219,40753
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,56413,56219,40753
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,56413,56219,40753
Diluted Weighted Average Shares,-,397.29,397.29,397.3
Diluted EPS Excluding Extraordinary Items,-,141.99,141.5,102.58
DPS - Common Stock Primary Issue,21,28,28,28
Diluted Normalized EPS,41.53,169.89,144.65,87.94
