Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,17605,16782,15848.79,15300.45
"Revenue 17605 16782.2 15848.79 15300.45  Other Revenue, Total - - - -","Revenue 17605 16782.2 15848.79 15300.45  Other Revenue, Total - - - -","Revenue 17605 16782.2 15848.79 15300.45  Other Revenue, Total - - - -","Revenue 17605 16782.2 15848.79 15300.45  Other Revenue, Total - - - -","Revenue 17605 16782.2 15848.79 15300.45  Other Revenue, Total - - - -"
Revenue,17605,16782.2,15848.79,15300.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10407,10257.27,10373.68,9884.02
Gross Profit,7198,6524.93,5475.1,5416.43
Total Operating Expenses,13063,13045.13,12946.23,12060.62
"Selling/General/Admin. Expenses, Total 2444 2412.36 2276.8 2175.84  Research & Development 212 369.89 294.77 -  Depreciation / Amortization 364 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 5.61 0.97 0.76  Other Operating Expenses, Total -364 - - -","Selling/General/Admin. Expenses, Total 2444 2412.36 2276.8 2175.84  Research & Development 212 369.89 294.77 -  Depreciation / Amortization 364 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 5.61 0.97 0.76  Other Operating Expenses, Total -364 - - -","Selling/General/Admin. Expenses, Total 2444 2412.36 2276.8 2175.84  Research & Development 212 369.89 294.77 -  Depreciation / Amortization 364 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 5.61 0.97 0.76  Other Operating Expenses, Total -364 - - -","Selling/General/Admin. Expenses, Total 2444 2412.36 2276.8 2175.84  Research & Development 212 369.89 294.77 -  Depreciation / Amortization 364 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 5.61 0.97 0.76  Other Operating Expenses, Total -364 - - -","Selling/General/Admin. Expenses, Total 2444 2412.36 2276.8 2175.84  Research & Development 212 369.89 294.77 -  Depreciation / Amortization 364 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 5.61 0.97 0.76  Other Operating Expenses, Total -364 - - -"
"Selling/General/Admin. Expenses, Total",2444,2412.36,2276.8,2175.84
Research & Development,212,369.89,294.77,-
Depreciation / Amortization,364,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,5.61,0.97,0.76
"Other Operating Expenses, Total",-364,-,-,-
Operating Income,4542,3737.07,2902.56,3239.83
"Interest Income (Expense), Net Non-Operating",-,530.67,649.21,413.28
Gain (Loss) on Sale of Assets,-254,-,-,-
"Other, Net",-129,39.72,52.78,23.11
Net Income Before Taxes,4925,4307.46,3604.55,3676.22
Provision for Income Taxes,1516,1299.25,1097.62,1106.65
Net Income After Taxes,3409,3008.21,2506.93,2569.57
Minority Interest,-,-0.02,-0.02,-0.02
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3409,3008.19,2506.91,2569.54
Total Extraordinary Items,-,-,-,-
Net Income,3409,3008.19,2506.91,2569.54
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,3409,3008.19,2506.91,2569.54
Dilution Adjustment,-0.553,-,-,-
Diluted Net Income,3409.55,3008.19,2506.91,2569.54
Diluted Weighted Average Shares,8.98,9.19,9.29,9.25
Diluted EPS Excluding Extraordinary Items,379.64,327.32,269.87,277.83
DPS - Common Stock Primary Issue,190,160,125,110
Diluted Normalized EPS,360.48,327.96,270.15,278.11
