Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,37995,20791,43303.71,65840.28
"Revenue 37995 20791 43303.71 65840.28  Other Revenue, Total - - - -","Revenue 37995 20791 43303.71 65840.28  Other Revenue, Total - - - -","Revenue 37995 20791 43303.71 65840.28  Other Revenue, Total - - - -","Revenue 37995 20791 43303.71 65840.28  Other Revenue, Total - - - -","Revenue 37995 20791 43303.71 65840.28  Other Revenue, Total - - - -"
Revenue,37995,20791,43303.71,65840.28
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",31855,25311,35048.96,46077.89
Gross Profit,6140,-4520,8254.75,19762.39
Total Operating Expenses,35859,28578,43689.54,57122.57
"Selling/General/Admin. Expenses, Total 4004 3267 6597.06 9195.4  Research & Development 1 7 - -  Depreciation / Amortization 3589 3809 510.07 1059.05  Interest Expense (Income) - Net Operating -50 -33 - -  Unusual Expense (Income) - 1602.03 1533.45 790.22  Other Operating Expenses, Total -3540 -3783 - -","Selling/General/Admin. Expenses, Total 4004 3267 6597.06 9195.4  Research & Development 1 7 - -  Depreciation / Amortization 3589 3809 510.07 1059.05  Interest Expense (Income) - Net Operating -50 -33 - -  Unusual Expense (Income) - 1602.03 1533.45 790.22  Other Operating Expenses, Total -3540 -3783 - -","Selling/General/Admin. Expenses, Total 4004 3267 6597.06 9195.4  Research & Development 1 7 - -  Depreciation / Amortization 3589 3809 510.07 1059.05  Interest Expense (Income) - Net Operating -50 -33 - -  Unusual Expense (Income) - 1602.03 1533.45 790.22  Other Operating Expenses, Total -3540 -3783 - -","Selling/General/Admin. Expenses, Total 4004 3267 6597.06 9195.4  Research & Development 1 7 - -  Depreciation / Amortization 3589 3809 510.07 1059.05  Interest Expense (Income) - Net Operating -50 -33 - -  Unusual Expense (Income) - 1602.03 1533.45 790.22  Other Operating Expenses, Total -3540 -3783 - -","Selling/General/Admin. Expenses, Total 4004 3267 6597.06 9195.4  Research & Development 1 7 - -  Depreciation / Amortization 3589 3809 510.07 1059.05  Interest Expense (Income) - Net Operating -50 -33 - -  Unusual Expense (Income) - 1602.03 1533.45 790.22  Other Operating Expenses, Total -3540 -3783 - -"
"Selling/General/Admin. Expenses, Total",4004,3267,6597.06,9195.4
Research & Development,1,7,-,-
Depreciation / Amortization,3589,3809,510.07,1059.05
Interest Expense (Income) - Net Operating,-50,-33,-,-
Unusual Expense (Income),-,1602.03,1533.45,790.22
"Other Operating Expenses, Total",-3540,-3783,-,-
Operating Income,2136,-7787,-385.83,8717.71
"Interest Income (Expense), Net Non-Operating",-,191.22,-71.65,-320.59
Gain (Loss) on Sale of Assets,-172,57,20.64,2.97
"Other, Net",-1743,-3282,624.37,428.55
Net Income Before Taxes,4051,-4562,187.53,8828.64
Provision for Income Taxes,408,-418,419.05,2432.31
Net Income After Taxes,3643,-4144,-231.51,6396.34
Minority Interest,-,-,-,-169.8
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3643,-4144,-231.51,6226.53
Total Extraordinary Items,-,-,-,-
Net Income,3643,-4144,-231.51,6226.53
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,3643,-4144,-231.51,6226.53
Dilution Adjustment,-1.45,-,-,-
Diluted Net Income,3644.45,-4144,-231.51,6226.53
Diluted Weighted Average Shares,84.56,81.53,81.48,81.32
Diluted EPS Excluding Extraordinary Items,43.1,-50.83,-2.84,76.57
DPS - Common Stock Primary Issue,8,4,12,12
Diluted Normalized EPS,39.4,-23.69,11.43,96.61
