Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,47483,45496,41007,44653.77
"Revenue 47483 45496 41007 44653.77  Other Revenue, Total - - - -","Revenue 47483 45496 41007 44653.77  Other Revenue, Total - - - -","Revenue 47483 45496 41007 44653.77  Other Revenue, Total - - - -","Revenue 47483 45496 41007 44653.77  Other Revenue, Total - - - -","Revenue 47483 45496 41007 44653.77  Other Revenue, Total - - - -"
Revenue,47483,45496,41007,44653.77
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",42028,40161,36050,39119.06
Gross Profit,5455,5335,4957,5534.71
Total Operating Expenses,46143,44244,40159,43566.57
"Selling/General/Admin. Expenses, Total 4115 3925 3909 4090.66  Research & Development - 7 28 158.23  Depreciation / Amortization 391 366 386 170.03  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.06 5.31 28.58  Other Operating Expenses, Total -391 -215 -214 -","Selling/General/Admin. Expenses, Total 4115 3925 3909 4090.66  Research & Development - 7 28 158.23  Depreciation / Amortization 391 366 386 170.03  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.06 5.31 28.58  Other Operating Expenses, Total -391 -215 -214 -","Selling/General/Admin. Expenses, Total 4115 3925 3909 4090.66  Research & Development - 7 28 158.23  Depreciation / Amortization 391 366 386 170.03  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.06 5.31 28.58  Other Operating Expenses, Total -391 -215 -214 -","Selling/General/Admin. Expenses, Total 4115 3925 3909 4090.66  Research & Development - 7 28 158.23  Depreciation / Amortization 391 366 386 170.03  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.06 5.31 28.58  Other Operating Expenses, Total -391 -215 -214 -","Selling/General/Admin. Expenses, Total 4115 3925 3909 4090.66  Research & Development - 7 28 158.23  Depreciation / Amortization 391 366 386 170.03  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.06 5.31 28.58  Other Operating Expenses, Total -391 -215 -214 -"
"Selling/General/Admin. Expenses, Total",4115,3925,3909,4090.66
Research & Development,-,7,28,158.23
Depreciation / Amortization,391,366,386,170.03
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.06,5.31,28.58
"Other Operating Expenses, Total",-391,-215,-214,-
Operating Income,1340,1252,848,1087.2
"Interest Income (Expense), Net Non-Operating",-,5.53,1.22,1.28
Gain (Loss) on Sale of Assets,-,0.1,-,0.93
"Other, Net",-10,-6,3,7.5
Net Income Before Taxes,1350,1258,845,1096.91
Provision for Income Taxes,414,395,273,304.88
Net Income After Taxes,936,863,572,792.03
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,936,863,572,792.03
Total Extraordinary Items,-,-,-,-
Net Income,936,863,572,792.03
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,936,863,572,792.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,936,863,572,792.03
Diluted Weighted Average Shares,10.4,10.36,10.31,10.48
Diluted EPS Excluding Extraordinary Items,90.04,83.33,55.5,75.56
DPS - Common Stock Primary Issue,-,25,24,24
Diluted Normalized EPS,81.35,75.92,51.55,77.47
