Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,212817,206007,175647,176583
"Revenue 212817 206007 175647 176583  Other Revenue, Total - - - -","Revenue 212817 206007 175647 176583  Other Revenue, Total - - - -","Revenue 212817 206007 175647 176583  Other Revenue, Total - - - -","Revenue 212817 206007 175647 176583  Other Revenue, Total - - - -","Revenue 212817 206007 175647 176583  Other Revenue, Total - - - -"
Revenue,212817,206007,175647,176583
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",179233,172115,145164,146726
Gross Profit,33584,33892,30483,29857
Total Operating Expenses,205456,197674,168477,169703
"Selling/General/Admin. Expenses, Total 26223 25559 23313 22707  Research & Development - 301 221 237  Depreciation / Amortization 7457 7166 6194 -  Interest Expense (Income) - Net Operating -487 -387 -159 -  Unusual Expense (Income) - 168 271 31  Other Operating Expenses, Total -6970 -7080 -6256 2","Selling/General/Admin. Expenses, Total 26223 25559 23313 22707  Research & Development - 301 221 237  Depreciation / Amortization 7457 7166 6194 -  Interest Expense (Income) - Net Operating -487 -387 -159 -  Unusual Expense (Income) - 168 271 31  Other Operating Expenses, Total -6970 -7080 -6256 2","Selling/General/Admin. Expenses, Total 26223 25559 23313 22707  Research & Development - 301 221 237  Depreciation / Amortization 7457 7166 6194 -  Interest Expense (Income) - Net Operating -487 -387 -159 -  Unusual Expense (Income) - 168 271 31  Other Operating Expenses, Total -6970 -7080 -6256 2","Selling/General/Admin. Expenses, Total 26223 25559 23313 22707  Research & Development - 301 221 237  Depreciation / Amortization 7457 7166 6194 -  Interest Expense (Income) - Net Operating -487 -387 -159 -  Unusual Expense (Income) - 168 271 31  Other Operating Expenses, Total -6970 -7080 -6256 2","Selling/General/Admin. Expenses, Total 26223 25559 23313 22707  Research & Development - 301 221 237  Depreciation / Amortization 7457 7166 6194 -  Interest Expense (Income) - Net Operating -487 -387 -159 -  Unusual Expense (Income) - 168 271 31  Other Operating Expenses, Total -6970 -7080 -6256 2"
"Selling/General/Admin. Expenses, Total",26223,25559,23313,22707
Research & Development,-,301,221,237
Depreciation / Amortization,7457,7166,6194,-
Interest Expense (Income) - Net Operating,-487,-387,-159,-
Unusual Expense (Income),-,168,271,31
"Other Operating Expenses, Total",-6970,-7080,-6256,2
Operating Income,7361,8333,7170,6880
"Interest Income (Expense), Net Non-Operating",-,680,200,-51
Gain (Loss) on Sale of Assets,-127,165,-419,-111
"Other, Net",-367,-807,302,247
Net Income Before Taxes,7855,8975,7287,6965
Provision for Income Taxes,2556,2925,2325,2318
Net Income After Taxes,5299,6050,4962,4647
Minority Interest,509,464,485,-84
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5251,5980,4887,4563
Total Extraordinary Items,-,-,-,-
Net Income,5251,5980,4887,4563
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,5251,5980,4887,4562
Dilution Adjustment,-,-,-0.375,-
Diluted Net Income,5251,5980,4887.37,4562
Diluted Weighted Average Shares,16.43,16.39,17.91,17.9
Diluted EPS Excluding Extraordinary Items,319.68,364.88,272.87,254.89
DPS - Common Stock Primary Issue,60,52,45,45
Diluted Normalized EPS,300.83,338.11,265.62,260.18
