Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,22627,25957,27798.44,28459.17
"Revenue 22626 25956 27798.44 28459.17  Other Revenue, Total 1 1 - -","Revenue 22626 25956 27798.44 28459.17  Other Revenue, Total 1 1 - -","Revenue 22626 25956 27798.44 28459.17  Other Revenue, Total 1 1 - -","Revenue 22626 25956 27798.44 28459.17  Other Revenue, Total 1 1 - -","Revenue 22626 25956 27798.44 28459.17  Other Revenue, Total 1 1 - -"
Revenue,22626,25956,27798.44,28459.17
"Other Revenue, Total",1,1,-,-
"Cost of Revenue, Total",16467,18481,19664.56,20446.58
Gross Profit,6160,7476,8133.89,8012.59
Total Operating Expenses,21349,23468,24508.92,25485.3
"Selling/General/Admin. Expenses, Total 4731 4812 4553.81 4723.74  Research & Development - 114 105.53 121.23  Depreciation / Amortization 222 175.47 177.48 184.37  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - 11.86 7.55 9.38  Other Operating Expenses, Total -187 -128 - -","Selling/General/Admin. Expenses, Total 4731 4812 4553.81 4723.74  Research & Development - 114 105.53 121.23  Depreciation / Amortization 222 175.47 177.48 184.37  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - 11.86 7.55 9.38  Other Operating Expenses, Total -187 -128 - -","Selling/General/Admin. Expenses, Total 4731 4812 4553.81 4723.74  Research & Development - 114 105.53 121.23  Depreciation / Amortization 222 175.47 177.48 184.37  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - 11.86 7.55 9.38  Other Operating Expenses, Total -187 -128 - -","Selling/General/Admin. Expenses, Total 4731 4812 4553.81 4723.74  Research & Development - 114 105.53 121.23  Depreciation / Amortization 222 175.47 177.48 184.37  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - 11.86 7.55 9.38  Other Operating Expenses, Total -187 -128 - -","Selling/General/Admin. Expenses, Total 4731 4812 4553.81 4723.74  Research & Development - 114 105.53 121.23  Depreciation / Amortization 222 175.47 177.48 184.37  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - 11.86 7.55 9.38  Other Operating Expenses, Total -187 -128 - -"
"Selling/General/Admin. Expenses, Total",4731,4812,4553.81,4723.74
Research & Development,-,114,105.53,121.23
Depreciation / Amortization,222,175.47,177.48,184.37
Interest Expense (Income) - Net Operating,-6,-5,-,-
Unusual Expense (Income),-,11.86,7.55,9.38
"Other Operating Expenses, Total",-187,-128,-,-
Operating Income,1278,2489,3289.52,2973.86
"Interest Income (Expense), Net Non-Operating",-,51.9,50.47,52.77
Gain (Loss) on Sale of Assets,89,-11,2.25,4.79
"Other, Net",-337,-86,51.07,23.3
Net Income Before Taxes,1526,2586,3393.32,3054.73
Provision for Income Taxes,476,746,1056.43,946.64
Net Income After Taxes,1050,1840,2336.89,2108.09
Minority Interest,-,17,-30.17,-4.44
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1052,1840,2306.72,2103.65
Total Extraordinary Items,-,-,-,-
Net Income,1052,1840,2306.72,2103.65
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,1052,1840,2306.72,2103.65
Dilution Adjustment,-,-,-,-
Diluted Net Income,1052,1840,2306.72,2103.65
Diluted Weighted Average Shares,7.36,7.36,7.36,7.36
Diluted EPS Excluding Extraordinary Items,142.94,250.02,313.42,285.83
DPS - Common Stock Primary Issue,50,70,80,70
Diluted Normalized EPS,118.74,220.55,313.92,286.26
