Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,22903,23182,21706,22294
"Revenue 22903 23182 21706 22294  Other Revenue, Total - - - -","Revenue 22903 23182 21706 22294  Other Revenue, Total - - - -","Revenue 22903 23182 21706 22294  Other Revenue, Total - - - -","Revenue 22903 23182 21706 22294  Other Revenue, Total - - - -","Revenue 22903 23182 21706 22294  Other Revenue, Total - - - -"
Revenue,22903,23182,21706,22294
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16098,15217,14757,14271
Gross Profit,6805,7965,6949,8023
Total Operating Expenses,23886,22680,22673,22303
"Selling/General/Admin. Expenses, Total 7788 5855 6043 6161  Research & Development - 1608 1874 1711  Depreciation / Amortization 1061 1081 - -  Interest Expense (Income) - Net Operating -3 -2 - -  Unusual Expense (Income) - 46 -1 159  Other Operating Expenses, Total -1058 -1079 - 1","Selling/General/Admin. Expenses, Total 7788 5855 6043 6161  Research & Development - 1608 1874 1711  Depreciation / Amortization 1061 1081 - -  Interest Expense (Income) - Net Operating -3 -2 - -  Unusual Expense (Income) - 46 -1 159  Other Operating Expenses, Total -1058 -1079 - 1","Selling/General/Admin. Expenses, Total 7788 5855 6043 6161  Research & Development - 1608 1874 1711  Depreciation / Amortization 1061 1081 - -  Interest Expense (Income) - Net Operating -3 -2 - -  Unusual Expense (Income) - 46 -1 159  Other Operating Expenses, Total -1058 -1079 - 1","Selling/General/Admin. Expenses, Total 7788 5855 6043 6161  Research & Development - 1608 1874 1711  Depreciation / Amortization 1061 1081 - -  Interest Expense (Income) - Net Operating -3 -2 - -  Unusual Expense (Income) - 46 -1 159  Other Operating Expenses, Total -1058 -1079 - 1","Selling/General/Admin. Expenses, Total 7788 5855 6043 6161  Research & Development - 1608 1874 1711  Depreciation / Amortization 1061 1081 - -  Interest Expense (Income) - Net Operating -3 -2 - -  Unusual Expense (Income) - 46 -1 159  Other Operating Expenses, Total -1058 -1079 - 1"
"Selling/General/Admin. Expenses, Total",7788,5855,6043,6161
Research & Development,-,1608,1874,1711
Depreciation / Amortization,1061,1081,-,-
Interest Expense (Income) - Net Operating,-3,-2,-,-
Unusual Expense (Income),-,46,-1,159
"Other Operating Expenses, Total",-1058,-1079,-,1
Operating Income,-983,502,-967,-9
"Interest Income (Expense), Net Non-Operating",-,137,22,47
Gain (Loss) on Sale of Assets,-20,-26,8278,5
"Other, Net",195,-123,66,56
Net Income Before Taxes,-1158,651,7399,99
Provision for Income Taxes,23,56,2166,42
Net Income After Taxes,-1181,595,5233,57
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1181,595,5233,57
Total Extraordinary Items,-,-,-,-
Net Income,-1181,595,5233,57
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-1181,595,5233,57
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1181,595,5233,57
Diluted Weighted Average Shares,9.96,9.93,9.92,9.91
Diluted EPS Excluding Extraordinary Items,-118.59,59.89,527.48,5.75
DPS - Common Stock Primary Issue,-,25,40,-
Diluted Normalized EPS,-55.42,37.12,-14.95,14.69
