Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,60185,46752,15353.38,10532.83
"Revenue 60185 46752 15353.38 10532.83  Other Revenue, Total - - - -","Revenue 60185 46752 15353.38 10532.83  Other Revenue, Total - - - -","Revenue 60185 46752 15353.38 10532.83  Other Revenue, Total - - - -","Revenue 60185 46752 15353.38 10532.83  Other Revenue, Total - - - -","Revenue 60185 46752 15353.38 10532.83  Other Revenue, Total - - - -"
Revenue,60185,46752,15353.38,10532.83
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12077,7027,3178.21,1996.28
Gross Profit,48108,39725,12175.17,8536.55
Total Operating Expenses,59105,41078,14553.66,9957.29
"Selling/General/Admin. Expenses, Total 46211 33486 10960.06 7605.73  Research & Development 766 522 437.68 317.16  Depreciation / Amortization 469 138 37.41 37.41  Interest Expense (Income) - Net Operating -26 -12 - -  Unusual Expense (Income) - 1 -59.71 0.71  Other Operating Expenses, Total -392 -83 - -","Selling/General/Admin. Expenses, Total 46211 33486 10960.06 7605.73  Research & Development 766 522 437.68 317.16  Depreciation / Amortization 469 138 37.41 37.41  Interest Expense (Income) - Net Operating -26 -12 - -  Unusual Expense (Income) - 1 -59.71 0.71  Other Operating Expenses, Total -392 -83 - -","Selling/General/Admin. Expenses, Total 46211 33486 10960.06 7605.73  Research & Development 766 522 437.68 317.16  Depreciation / Amortization 469 138 37.41 37.41  Interest Expense (Income) - Net Operating -26 -12 - -  Unusual Expense (Income) - 1 -59.71 0.71  Other Operating Expenses, Total -392 -83 - -","Selling/General/Admin. Expenses, Total 46211 33486 10960.06 7605.73  Research & Development 766 522 437.68 317.16  Depreciation / Amortization 469 138 37.41 37.41  Interest Expense (Income) - Net Operating -26 -12 - -  Unusual Expense (Income) - 1 -59.71 0.71  Other Operating Expenses, Total -392 -83 - -","Selling/General/Admin. Expenses, Total 46211 33486 10960.06 7605.73  Research & Development 766 522 437.68 317.16  Depreciation / Amortization 469 138 37.41 37.41  Interest Expense (Income) - Net Operating -26 -12 - -  Unusual Expense (Income) - 1 -59.71 0.71  Other Operating Expenses, Total -392 -83 - -"
"Selling/General/Admin. Expenses, Total",46211,33486,10960.06,7605.73
Research & Development,766,522,437.68,317.16
Depreciation / Amortization,469,138,37.41,37.41
Interest Expense (Income) - Net Operating,-26,-12,-,-
Unusual Expense (Income),-,1,-59.71,0.71
"Other Operating Expenses, Total",-392,-83,-,-
Operating Income,1080,5674,799.72,575.54
"Interest Income (Expense), Net Non-Operating",-,26,-9.38,2.91
Gain (Loss) on Sale of Assets,158,-,-,32.3
"Other, Net",-501,-91,58.31,57.83
Net Income Before Taxes,1423,5765,848.65,668.58
Provision for Income Taxes,1797,1924,157.71,160.77
Net Income After Taxes,-374,3841,690.95,507.81
Minority Interest,2,-,-,-7.96
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-374,3841,690.95,499.85
Total Extraordinary Items,-,-,-,-
Net Income,-374,3841,690.95,499.85
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-374,3841,690.95,499.85
Dilution Adjustment,-,0.054,-,-
Diluted Net Income,-374,3840.95,690.95,499.85
Diluted Weighted Average Shares,29.01,29.07,29.05,29.04
Diluted EPS Excluding Extraordinary Items,-12.89,132.14,23.78,17.21
DPS - Common Stock Primary Issue,20,20,8.5,-
Diluted Normalized EPS,27.23,123.98,23.4,17.68
