Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,6241,4358,2251.28,2958.9
"Revenue 6241 4358.53 2251.28 2958.9  Other Revenue, Total - - - -","Revenue 6241 4358.53 2251.28 2958.9  Other Revenue, Total - - - -","Revenue 6241 4358.53 2251.28 2958.9  Other Revenue, Total - - - -","Revenue 6241 4358.53 2251.28 2958.9  Other Revenue, Total - - - -","Revenue 6241 4358.53 2251.28 2958.9  Other Revenue, Total - - - -"
Revenue,6241,4358.53,2251.28,2958.9
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4976,3659.79,1777.03,2286.07
Gross Profit,1265,698.74,474.25,672.83
Total Operating Expenses,5522,4112.55,2234.71,2867.82
"Selling/General/Admin. Expenses, Total 546 462.93 451.47 579.32  Research & Development - - - -  Depreciation / Amortization 54 - 5.42 -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - -10.18 0.79 2.44  Other Operating Expenses, Total -49 - - -","Selling/General/Admin. Expenses, Total 546 462.93 451.47 579.32  Research & Development - - - -  Depreciation / Amortization 54 - 5.42 -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - -10.18 0.79 2.44  Other Operating Expenses, Total -49 - - -","Selling/General/Admin. Expenses, Total 546 462.93 451.47 579.32  Research & Development - - - -  Depreciation / Amortization 54 - 5.42 -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - -10.18 0.79 2.44  Other Operating Expenses, Total -49 - - -","Selling/General/Admin. Expenses, Total 546 462.93 451.47 579.32  Research & Development - - - -  Depreciation / Amortization 54 - 5.42 -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - -10.18 0.79 2.44  Other Operating Expenses, Total -49 - - -","Selling/General/Admin. Expenses, Total 546 462.93 451.47 579.32  Research & Development - - - -  Depreciation / Amortization 54 - 5.42 -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - -10.18 0.79 2.44  Other Operating Expenses, Total -49 - - -"
"Selling/General/Admin. Expenses, Total",546,462.93,451.47,579.32
Research & Development,-,-,-,-
Depreciation / Amortization,54,-,5.42,-
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,-10.18,0.79,2.44
"Other Operating Expenses, Total",-49,-,-,-
Operating Income,719,245.98,16.57,91.08
"Interest Income (Expense), Net Non-Operating",-,6.98,-16.52,-4.72
Gain (Loss) on Sale of Assets,-,-0.01,-,-
"Other, Net",-8,0.87,1.02,4.39
Net Income Before Taxes,727,253.82,1.07,90.75
Provision for Income Taxes,227,74.95,1.34,28.17
Net Income After Taxes,500,178.87,-0.27,62.58
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,500,178.87,-0.27,62.58
Total Extraordinary Items,-,-,-,-
Net Income,500,178.87,-0.27,62.58
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,500,178.87,-0.27,62.58
Dilution Adjustment,-0.044,-,-,-
Diluted Net Income,500.04,178.87,-0.27,62.58
Diluted Weighted Average Shares,2.52,2.52,2.49,2.52
Diluted EPS Excluding Extraordinary Items,198.42,70.96,-0.11,24.81
DPS - Common Stock Primary Issue,5,5,-,5
Diluted Normalized EPS,180.79,68.11,0.1,25.48
