Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,122005,121933,138491,155108
"Revenue 122005 121933 138491 155108  Other Revenue, Total - - - -","Revenue 122005 121933 138491 155108  Other Revenue, Total - - - -","Revenue 122005 121933 138491 155108  Other Revenue, Total - - - -","Revenue 122005 121933 138491 155108  Other Revenue, Total - - - -","Revenue 122005 121933 138491 155108  Other Revenue, Total - - - -"
Revenue,122005,121933,138491,155108
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",100697,96271,116269,131329
Gross Profit,21308,25662,22222,23779
Total Operating Expenses,119420,114485,132828,151570
"Selling/General/Admin. Expenses, Total 18723 18214 17301 18929  Research & Development - 3768 - -  Depreciation / Amortization 5592 5276 - -  Interest Expense (Income) - Net Operating -290 -339 - -  Unusual Expense (Income) - 124 -743 1312  Other Operating Expenses, Total -5302 -8705 1 -","Selling/General/Admin. Expenses, Total 18723 18214 17301 18929  Research & Development - 3768 - -  Depreciation / Amortization 5592 5276 - -  Interest Expense (Income) - Net Operating -290 -339 - -  Unusual Expense (Income) - 124 -743 1312  Other Operating Expenses, Total -5302 -8705 1 -","Selling/General/Admin. Expenses, Total 18723 18214 17301 18929  Research & Development - 3768 - -  Depreciation / Amortization 5592 5276 - -  Interest Expense (Income) - Net Operating -290 -339 - -  Unusual Expense (Income) - 124 -743 1312  Other Operating Expenses, Total -5302 -8705 1 -","Selling/General/Admin. Expenses, Total 18723 18214 17301 18929  Research & Development - 3768 - -  Depreciation / Amortization 5592 5276 - -  Interest Expense (Income) - Net Operating -290 -339 - -  Unusual Expense (Income) - 124 -743 1312  Other Operating Expenses, Total -5302 -8705 1 -","Selling/General/Admin. Expenses, Total 18723 18214 17301 18929  Research & Development - 3768 - -  Depreciation / Amortization 5592 5276 - -  Interest Expense (Income) - Net Operating -290 -339 - -  Unusual Expense (Income) - 124 -743 1312  Other Operating Expenses, Total -5302 -8705 1 -"
"Selling/General/Admin. Expenses, Total",18723,18214,17301,18929
Research & Development,-,3768,-,-
Depreciation / Amortization,5592,5276,-,-
Interest Expense (Income) - Net Operating,-290,-339,-,-
Unusual Expense (Income),-,124,-743,1312
"Other Operating Expenses, Total",-5302,-8705,1,-
Operating Income,2585,7448,5663,3538
"Interest Income (Expense), Net Non-Operating",-,811,2170,960
Gain (Loss) on Sale of Assets,1675,378,-,112
"Other, Net",-2075,-1498,460,184
Net Income Before Taxes,2985,8568,8293,4794
Provision for Income Taxes,910,2212,1978,816
Net Income After Taxes,2075,6356,6315,3978
Minority Interest,2243,2039,27,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2007,6166,6342,3978
Total Extraordinary Items,-,-,-,-
Net Income,2007,6166,6342,3978
Total Adjustments to Net Income,-,-,1,-1
Income Available to Common Excluding Extraordinary Items,-,6166,6343,3977
Dilution Adjustment,-,-,-,-
Diluted Net Income,2007,6166,6343,3977
Diluted Weighted Average Shares,18.49,18.48,18.55,18.57
Diluted EPS Excluding Extraordinary Items,108.56,333.69,341.96,214.22
DPS - Common Stock Primary Issue,80,80,45,77.5
Diluted Normalized EPS,110.28,270.93,311.46,267.86
