Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,242552,201582,183870,222376
"Revenue 242552 201582 183870 222376  Other Revenue, Total - - - -","Revenue 242552 201582 183870 222376  Other Revenue, Total - - - -","Revenue 242552 201582 183870 222376  Other Revenue, Total - - - -","Revenue 242552 201582 183870 222376  Other Revenue, Total - - - -","Revenue 242552 201582 183870 222376  Other Revenue, Total - - - -"
Revenue,242552,201582,183870,222376
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",109887,90569,83744,98993
Gross Profit,132665,111013,100126,123383
Total Operating Expenses,231036,194753,183102,212277
"Selling/General/Admin. Expenses, Total 112701 97447 92360 103026  Research & Development - - - -  Depreciation / Amortization 8796 7044 7156 7471  Interest Expense (Income) - Net Operating -193 -148 -160 -  Unusual Expense (Income) - -236 657 2786  Other Operating Expenses, Total -155 -159 2 1","Selling/General/Admin. Expenses, Total 112701 97447 92360 103026  Research & Development - - - -  Depreciation / Amortization 8796 7044 7156 7471  Interest Expense (Income) - Net Operating -193 -148 -160 -  Unusual Expense (Income) - -236 657 2786  Other Operating Expenses, Total -155 -159 2 1","Selling/General/Admin. Expenses, Total 112701 97447 92360 103026  Research & Development - - - -  Depreciation / Amortization 8796 7044 7156 7471  Interest Expense (Income) - Net Operating -193 -148 -160 -  Unusual Expense (Income) - -236 657 2786  Other Operating Expenses, Total -155 -159 2 1","Selling/General/Admin. Expenses, Total 112701 97447 92360 103026  Research & Development - - - -  Depreciation / Amortization 8796 7044 7156 7471  Interest Expense (Income) - Net Operating -193 -148 -160 -  Unusual Expense (Income) - -236 657 2786  Other Operating Expenses, Total -155 -159 2 1","Selling/General/Admin. Expenses, Total 112701 97447 92360 103026  Research & Development - - - -  Depreciation / Amortization 8796 7044 7156 7471  Interest Expense (Income) - Net Operating -193 -148 -160 -  Unusual Expense (Income) - -236 657 2786  Other Operating Expenses, Total -155 -159 2 1"
"Selling/General/Admin. Expenses, Total",112701,97447,92360,103026
Research & Development,-,-,-,-
Depreciation / Amortization,8796,7044,7156,7471
Interest Expense (Income) - Net Operating,-193,-148,-160,-
Unusual Expense (Income),-,-236,657,2786
"Other Operating Expenses, Total",-155,-159,2,1
Operating Income,11516,6829,768,10099
"Interest Income (Expense), Net Non-Operating",-,176,-14,-502
Gain (Loss) on Sale of Assets,-100,81,-,68
"Other, Net",184,-1163,121,258
Net Income Before Taxes,11432,7911,647,9923
Provision for Income Taxes,3654,2994,1340,3560
Net Income After Taxes,7778,4917,-693,6363
Minority Interest,1355,1000,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7540,4917,-693,6363
Total Extraordinary Items,-,-,-,-
Net Income,7540,4917,-693,6363
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,7540,4917,-693,6363
Dilution Adjustment,-,-,-,-
Diluted Net Income,7540,4917,-693,6363
Diluted Weighted Average Shares,45.32,45.23,46.6,47.11
Diluted EPS Excluding Extraordinary Items,166.37,108.71,-14.87,135.08
DPS - Common Stock Primary Issue,60,55,40,50
Diluted Normalized EPS,162.02,117.29,41.19,175.62
