Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,516954,486579,432568,465946
"Revenue 516954 486579 432568 465946  Other Revenue, Total - - - -","Revenue 516954 486579 432568 465946  Other Revenue, Total - - - -","Revenue 516954 486579 432568 465946  Other Revenue, Total - - - -","Revenue 516954 486579 432568 465946  Other Revenue, Total - - - -","Revenue 516954 486579 432568 465946  Other Revenue, Total - - - -"
Revenue,516954,486579,432568,465946
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",440024,395229,342499,372337
Gross Profit,76930,91350,90069,93609
Total Operating Expenses,509415,464381,408374,452339
"Selling/General/Admin. Expenses, Total 69391 69152 65875 69002  Research & Development - 6443 5935 -  Depreciation / Amortization 19732 20063 19157 -  Interest Expense (Income) - Net Operating -1288 -1089 -1033 -  Unusual Expense (Income) - 503 16200 11000  Other Operating Expenses, Total -24835 -25417 -24059 -","Selling/General/Admin. Expenses, Total 69391 69152 65875 69002  Research & Development - 6443 5935 -  Depreciation / Amortization 19732 20063 19157 -  Interest Expense (Income) - Net Operating -1288 -1089 -1033 -  Unusual Expense (Income) - 503 16200 11000  Other Operating Expenses, Total -24835 -25417 -24059 -","Selling/General/Admin. Expenses, Total 69391 69152 65875 69002  Research & Development - 6443 5935 -  Depreciation / Amortization 19732 20063 19157 -  Interest Expense (Income) - Net Operating -1288 -1089 -1033 -  Unusual Expense (Income) - 503 16200 11000  Other Operating Expenses, Total -24835 -25417 -24059 -","Selling/General/Admin. Expenses, Total 69391 69152 65875 69002  Research & Development - 6443 5935 -  Depreciation / Amortization 19732 20063 19157 -  Interest Expense (Income) - Net Operating -1288 -1089 -1033 -  Unusual Expense (Income) - 503 16200 11000  Other Operating Expenses, Total -24835 -25417 -24059 -","Selling/General/Admin. Expenses, Total 69391 69152 65875 69002  Research & Development - 6443 5935 -  Depreciation / Amortization 19732 20063 19157 -  Interest Expense (Income) - Net Operating -1288 -1089 -1033 -  Unusual Expense (Income) - 503 16200 11000  Other Operating Expenses, Total -24835 -25417 -24059 -"
"Selling/General/Admin. Expenses, Total",69391,69152,65875,69002
Research & Development,-,6443,5935,-
Depreciation / Amortization,19732,20063,19157,-
Interest Expense (Income) - Net Operating,-1288,-1089,-1033,-
Unusual Expense (Income),-,503,16200,11000
"Other Operating Expenses, Total",-24835,-25417,-24059,-
Operating Income,7539,22198,24194,13607
"Interest Income (Expense), Net Non-Operating",-,1126,-17,-556
Gain (Loss) on Sale of Assets,1883,4400,-581,-466
"Other, Net",-5086,-7501,16945,-110
Net Income Before Taxes,10742,25299,7830,12475
Provision for Income Taxes,5091,7924,2733,3190
Net Income After Taxes,5651,17375,5097,9285
Minority Interest,15283,17818,16392,-1809
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7203,16759,3366,7476
Total Extraordinary Items,-,-,-,-
Net Income,7203,16759,3366,7476
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,7203,16759,3366,7476
Dilution Adjustment,-,-,-,-
Diluted Net Income,7203,16759,3366,7476
Diluted Weighted Average Shares,61.92,61.89,61.91,61.92
Diluted EPS Excluding Extraordinary Items,116.33,270.77,54.37,120.73
DPS - Common Stock Primary Issue,50,85,65,90
Diluted Normalized EPS,114.49,221.57,220.49,265.72
