Period Ending:,202315/03,202215/03,202115/03,202015/03
Total Revenue,281871,279462,284492,270313
"Revenue 281871 279462 284492 270313  Other Revenue, Total - - - -","Revenue 281871 279462 284492 270313  Other Revenue, Total - - - -","Revenue 281871 279462 284492 270313  Other Revenue, Total - - - -","Revenue 281871 279462 284492 270313  Other Revenue, Total - - - -","Revenue 281871 279462 284492 270313  Other Revenue, Total - - - -"
Revenue,281871,279462,284492,270313
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",217824,216313,219813,211601
Gross Profit,64047,63149,64679,58712
Total Operating Expenses,275318,271817,274987,265482
"Selling/General/Admin. Expenses, Total 57435 51120 49759 48574  Research & Development - - - -  Depreciation / Amortization 4350 4424 4432 4545  Interest Expense (Income) - Net Operating -41 -49 - -  Unusual Expense (Income) - 990 981 760  Other Operating Expenses, Total 1 9 2 2","Selling/General/Admin. Expenses, Total 57435 51120 49759 48574  Research & Development - - - -  Depreciation / Amortization 4350 4424 4432 4545  Interest Expense (Income) - Net Operating -41 -49 - -  Unusual Expense (Income) - 990 981 760  Other Operating Expenses, Total 1 9 2 2","Selling/General/Admin. Expenses, Total 57435 51120 49759 48574  Research & Development - - - -  Depreciation / Amortization 4350 4424 4432 4545  Interest Expense (Income) - Net Operating -41 -49 - -  Unusual Expense (Income) - 990 981 760  Other Operating Expenses, Total 1 9 2 2","Selling/General/Admin. Expenses, Total 57435 51120 49759 48574  Research & Development - - - -  Depreciation / Amortization 4350 4424 4432 4545  Interest Expense (Income) - Net Operating -41 -49 - -  Unusual Expense (Income) - 990 981 760  Other Operating Expenses, Total 1 9 2 2","Selling/General/Admin. Expenses, Total 57435 51120 49759 48574  Research & Development - - - -  Depreciation / Amortization 4350 4424 4432 4545  Interest Expense (Income) - Net Operating -41 -49 - -  Unusual Expense (Income) - 990 981 760  Other Operating Expenses, Total 1 9 2 2"
"Selling/General/Admin. Expenses, Total",57435,51120,49759,48574
Research & Development,-,-,-,-
Depreciation / Amortization,4350,4424,4432,4545
Interest Expense (Income) - Net Operating,-41,-49,-,-
Unusual Expense (Income),-,990,981,760
"Other Operating Expenses, Total",1,9,2,2
Operating Income,6553,7645,9505,4831
"Interest Income (Expense), Net Non-Operating",-,-23,-20,-32
Gain (Loss) on Sale of Assets,1,-21,27,-32
"Other, Net",-19,-21,1124,1015
Net Income Before Taxes,6571,7687,10636,5782
Provision for Income Taxes,2394,2857,3527,1959
Net Income After Taxes,4177,4830,7109,3823
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4177,4830,7109,3823
Total Extraordinary Items,-,-,-,-
Net Income,4177,4830,7109,3823
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,4177,4830,7109,3822
Dilution Adjustment,-0.876,-0.729,-,-
Diluted Net Income,4177.88,4830.73,7109,3822
Diluted Weighted Average Shares,22.36,22.36,22.32,22.45
Diluted EPS Excluding Extraordinary Items,186.85,216.07,318.48,170.22
DPS - Common Stock Primary Issue,50,50,45,45
Diluted Normalized EPS,214.42,243.15,347.05,193.54
