Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,139006,134036,114938.38,121017.92
"Revenue 139006 134036.95 114938.38 121017.92  Other Revenue, Total - - - -","Revenue 139006 134036.95 114938.38 121017.92  Other Revenue, Total - - - -","Revenue 139006 134036.95 114938.38 121017.92  Other Revenue, Total - - - -","Revenue 139006 134036.95 114938.38 121017.92  Other Revenue, Total - - - -","Revenue 139006 134036.95 114938.38 121017.92  Other Revenue, Total - - - -"
Revenue,139006,134036.95,114938.38,121017.92
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",115996,112917.32,98676.33,102678.37
Gross Profit,23010,21119.63,16262.05,18339.55
Total Operating Expenses,126119,122383.07,107384.86,110576.5
"Selling/General/Admin. Expenses, Total 9031 9465.74 8297.58 7898.13  Research & Development - - - -  Depreciation / Amortization 535 - - -  Interest Expense (Income) - Net Operating -550 - - -  Unusual Expense (Income) - - 410.95 -  Other Operating Expenses, Total 1107 - - -","Selling/General/Admin. Expenses, Total 9031 9465.74 8297.58 7898.13  Research & Development - - - -  Depreciation / Amortization 535 - - -  Interest Expense (Income) - Net Operating -550 - - -  Unusual Expense (Income) - - 410.95 -  Other Operating Expenses, Total 1107 - - -","Selling/General/Admin. Expenses, Total 9031 9465.74 8297.58 7898.13  Research & Development - - - -  Depreciation / Amortization 535 - - -  Interest Expense (Income) - Net Operating -550 - - -  Unusual Expense (Income) - - 410.95 -  Other Operating Expenses, Total 1107 - - -","Selling/General/Admin. Expenses, Total 9031 9465.74 8297.58 7898.13  Research & Development - - - -  Depreciation / Amortization 535 - - -  Interest Expense (Income) - Net Operating -550 - - -  Unusual Expense (Income) - - 410.95 -  Other Operating Expenses, Total 1107 - - -","Selling/General/Admin. Expenses, Total 9031 9465.74 8297.58 7898.13  Research & Development - - - -  Depreciation / Amortization 535 - - -  Interest Expense (Income) - Net Operating -550 - - -  Unusual Expense (Income) - - 410.95 -  Other Operating Expenses, Total 1107 - - -"
"Selling/General/Admin. Expenses, Total",9031,9465.74,8297.58,7898.13
Research & Development,-,-,-,-
Depreciation / Amortization,535,-,-,-
Interest Expense (Income) - Net Operating,-550,-,-,-
Unusual Expense (Income),-,-,410.95,-
"Other Operating Expenses, Total",1107,-,-,-
Operating Income,12887,11653.89,7553.52,10441.42
"Interest Income (Expense), Net Non-Operating",-,-432.88,-577.94,-510.61
Gain (Loss) on Sale of Assets,27,45.75,-,7.24
"Other, Net",-428,629.85,-195.01,-499.5
Net Income Before Taxes,13288,11896.61,6780.57,9438.56
Provision for Income Taxes,4505,3831.05,2332.6,3021.13
Net Income After Taxes,8783,8065.56,4447.97,6417.43
Minority Interest,2912,-492.88,-371.43,-348.54
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8118,7572.68,4076.54,6068.89
Total Extraordinary Items,-,-,-,-
Net Income,8118,7572.68,4076.54,6068.89
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,8118,7572.68,4076.54,6068.89
Dilution Adjustment,-,-,-,-
Diluted Net Income,8118,7572.68,4076.54,6068.89
Diluted Weighted Average Shares,21.22,25.44,25.41,25.38
Diluted EPS Excluding Extraordinary Items,382.62,297.65,160.43,239.09
DPS - Common Stock Primary Issue,75,75,48,48
Diluted Normalized EPS,367.19,301.36,173.79,239.37
