Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,945,808,754.74,537.27
"Revenue 945 808 754.74 537.27  Other Revenue, Total - - - -","Revenue 945 808 754.74 537.27  Other Revenue, Total - - - -","Revenue 945 808 754.74 537.27  Other Revenue, Total - - - -","Revenue 945 808 754.74 537.27  Other Revenue, Total - - - -","Revenue 945 808 754.74 537.27  Other Revenue, Total - - - -"
Revenue,945,808,754.74,537.27
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",361,378,323.74,267.45
Gross Profit,584,430,431,269.81
Total Operating Expenses,764,790,729.77,711.91
"Selling/General/Admin. Expenses, Total 403 412 395.35 426.41  Research & Development - - - 18.04  Depreciation / Amortization 124 235 - -  Interest Expense (Income) - Net Operating -5 -4 - -  Unusual Expense (Income) - - 10.67 -  Other Operating Expenses, Total -119 -231 - -","Selling/General/Admin. Expenses, Total 403 412 395.35 426.41  Research & Development - - - 18.04  Depreciation / Amortization 124 235 - -  Interest Expense (Income) - Net Operating -5 -4 - -  Unusual Expense (Income) - - 10.67 -  Other Operating Expenses, Total -119 -231 - -","Selling/General/Admin. Expenses, Total 403 412 395.35 426.41  Research & Development - - - 18.04  Depreciation / Amortization 124 235 - -  Interest Expense (Income) - Net Operating -5 -4 - -  Unusual Expense (Income) - - 10.67 -  Other Operating Expenses, Total -119 -231 - -","Selling/General/Admin. Expenses, Total 403 412 395.35 426.41  Research & Development - - - 18.04  Depreciation / Amortization 124 235 - -  Interest Expense (Income) - Net Operating -5 -4 - -  Unusual Expense (Income) - - 10.67 -  Other Operating Expenses, Total -119 -231 - -","Selling/General/Admin. Expenses, Total 403 412 395.35 426.41  Research & Development - - - 18.04  Depreciation / Amortization 124 235 - -  Interest Expense (Income) - Net Operating -5 -4 - -  Unusual Expense (Income) - - 10.67 -  Other Operating Expenses, Total -119 -231 - -"
"Selling/General/Admin. Expenses, Total",403,412,395.35,426.41
Research & Development,-,-,-,18.04
Depreciation / Amortization,124,235,-,-
Interest Expense (Income) - Net Operating,-5,-4,-,-
Unusual Expense (Income),-,-,10.67,-
"Other Operating Expenses, Total",-119,-231,-,-
Operating Income,181,18,24.97,-174.64
"Interest Income (Expense), Net Non-Operating",-,-4.33,-4.32,-1.78
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",5,4,3.68,2.14
Net Income Before Taxes,176,14,24.33,-174.28
Provision for Income Taxes,-6,4,4.32,8.44
Net Income After Taxes,182,10,20.01,-182.72
Minority Interest,4,5,10.94,-2.08
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,182,10,30.95,-184.8
Total Extraordinary Items,-,-,-,-
Net Income,182,10,30.95,-184.8
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,182,10,30.95,-184.8
Dilution Adjustment,-0.893,-0.879,-,-
Diluted Net Income,182.89,10.88,30.95,-184.8
Diluted Weighted Average Shares,2.44,2.43,2.43,2.31
Diluted EPS Excluding Extraordinary Items,75,4.22,12.74,-80.08
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,45.11,3.6,16.35,-80.08
