Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,49970,47119,43762,47667
"Revenue 49970 47119 43762 47667  Other Revenue, Total - - - -","Revenue 49970 47119 43762 47667  Other Revenue, Total - - - -","Revenue 49970 47119 43762 47667  Other Revenue, Total - - - -","Revenue 49970 47119 43762 47667  Other Revenue, Total - - - -","Revenue 49970 47119 43762 47667  Other Revenue, Total - - - -"
Revenue,49970,47119,43762,47667
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",21545,19849,18364,20456
Gross Profit,28425,27270,25398,27211
Total Operating Expenses,48469,44963,42312,47192
"Selling/General/Admin. Expenses, Total 26924 25114 24154 26573  Research & Development - 144 135 162  Depreciation / Amortization 1690 1692 - -  Interest Expense (Income) - Net Operating -6 -8 - -  Unusual Expense (Income) - 89 -343 -  Other Operating Expenses, Total -1684 -1828 2 1","Selling/General/Admin. Expenses, Total 26924 25114 24154 26573  Research & Development - 144 135 162  Depreciation / Amortization 1690 1692 - -  Interest Expense (Income) - Net Operating -6 -8 - -  Unusual Expense (Income) - 89 -343 -  Other Operating Expenses, Total -1684 -1828 2 1","Selling/General/Admin. Expenses, Total 26924 25114 24154 26573  Research & Development - 144 135 162  Depreciation / Amortization 1690 1692 - -  Interest Expense (Income) - Net Operating -6 -8 - -  Unusual Expense (Income) - 89 -343 -  Other Operating Expenses, Total -1684 -1828 2 1","Selling/General/Admin. Expenses, Total 26924 25114 24154 26573  Research & Development - 144 135 162  Depreciation / Amortization 1690 1692 - -  Interest Expense (Income) - Net Operating -6 -8 - -  Unusual Expense (Income) - 89 -343 -  Other Operating Expenses, Total -1684 -1828 2 1","Selling/General/Admin. Expenses, Total 26924 25114 24154 26573  Research & Development - 144 135 162  Depreciation / Amortization 1690 1692 - -  Interest Expense (Income) - Net Operating -6 -8 - -  Unusual Expense (Income) - 89 -343 -  Other Operating Expenses, Total -1684 -1828 2 1"
"Selling/General/Admin. Expenses, Total",26924,25114,24154,26573
Research & Development,-,144,135,162
Depreciation / Amortization,1690,1692,-,-
Interest Expense (Income) - Net Operating,-6,-8,-,-
Unusual Expense (Income),-,89,-343,-
"Other Operating Expenses, Total",-1684,-1828,2,1
Operating Income,1501,2156,1450,475
"Interest Income (Expense), Net Non-Operating",-,9,12,28
Gain (Loss) on Sale of Assets,-,-,-2,-
"Other, Net",-44,61,155,88
Net Income Before Taxes,1545,2095,1615,591
Provision for Income Taxes,467,715,450,398
Net Income After Taxes,1078,1380,1165,193
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1078,1380,1165,193
Total Extraordinary Items,-,-,-,-
Net Income,1078,1380,1165,193
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1078,1380,1165,193
Dilution Adjustment,-,-,-,-
Diluted Net Income,1078,1380,1165,193
Diluted Weighted Average Shares,26.6,26.59,26.58,26.57
Diluted EPS Excluding Extraordinary Items,40.53,51.9,43.83,7.26
DPS - Common Stock Primary Issue,-,20,20,32
Diluted Normalized EPS,36.71,51.34,34.57,7.26
