Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,7608,2413,3849.91,12120.29
"Revenue 7550 2386 3849.91 12120.29  Other Revenue, Total 58 27 - -","Revenue 7550 2386 3849.91 12120.29  Other Revenue, Total 58 27 - -","Revenue 7550 2386 3849.91 12120.29  Other Revenue, Total 58 27 - -","Revenue 7550 2386 3849.91 12120.29  Other Revenue, Total 58 27 - -","Revenue 7550 2386 3849.91 12120.29  Other Revenue, Total 58 27 - -"
Revenue,7550,2386,3849.91,12120.29
"Other Revenue, Total",58,27,-,-
"Cost of Revenue, Total",2247,709,1076.93,3201.55
Gross Profit,5361,1704,2772.98,8918.74
Total Operating Expenses,8150,3598,6307.18,11431.49
"Selling/General/Admin. Expenses, Total 5666 2740 3912.35 7757.48  Research & Development - - - -  Depreciation / Amortization 242 330 426.81 450.51  Interest Expense (Income) - Net Operating -33 -25 - -  Unusual Expense (Income) - -1231.26 891.08 21.95  Other Operating Expenses, Total 28 -156 -0 -","Selling/General/Admin. Expenses, Total 5666 2740 3912.35 7757.48  Research & Development - - - -  Depreciation / Amortization 242 330 426.81 450.51  Interest Expense (Income) - Net Operating -33 -25 - -  Unusual Expense (Income) - -1231.26 891.08 21.95  Other Operating Expenses, Total 28 -156 -0 -","Selling/General/Admin. Expenses, Total 5666 2740 3912.35 7757.48  Research & Development - - - -  Depreciation / Amortization 242 330 426.81 450.51  Interest Expense (Income) - Net Operating -33 -25 - -  Unusual Expense (Income) - -1231.26 891.08 21.95  Other Operating Expenses, Total 28 -156 -0 -","Selling/General/Admin. Expenses, Total 5666 2740 3912.35 7757.48  Research & Development - - - -  Depreciation / Amortization 242 330 426.81 450.51  Interest Expense (Income) - Net Operating -33 -25 - -  Unusual Expense (Income) - -1231.26 891.08 21.95  Other Operating Expenses, Total 28 -156 -0 -","Selling/General/Admin. Expenses, Total 5666 2740 3912.35 7757.48  Research & Development - - - -  Depreciation / Amortization 242 330 426.81 450.51  Interest Expense (Income) - Net Operating -33 -25 - -  Unusual Expense (Income) - -1231.26 891.08 21.95  Other Operating Expenses, Total 28 -156 -0 -"
"Selling/General/Admin. Expenses, Total",5666,2740,3912.35,7757.48
Research & Development,-,-,-,-
Depreciation / Amortization,242,330,426.81,450.51
Interest Expense (Income) - Net Operating,-33,-25,-,-
Unusual Expense (Income),-,-1231.26,891.08,21.95
"Other Operating Expenses, Total",28,-156,-0,-
Operating Income,-542,-1185,-2457.27,688.8
"Interest Income (Expense), Net Non-Operating",-,-25.2,-9.34,-3.23
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-195,-1201,-5.84,11.32
Net Income Before Taxes,-347,16,-2472.45,696.89
Provision for Income Taxes,-64,-127,279.07,226.18
Net Income After Taxes,-283,143,-2751.52,470.71
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-283,143,-2751.52,470.71
Total Extraordinary Items,-,-,-,-
Net Income,-283,143,-2751.52,470.71
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-283,143,-2751.52,470.71
Dilution Adjustment,-,-,-,-
Diluted Net Income,-283,143,-2751.52,470.71
Diluted Weighted Average Shares,12.58,12.34,11.01,11.22
Diluted EPS Excluding Extraordinary Items,-22.5,11.59,-249.84,41.94
DPS - Common Stock Primary Issue,-,-,-,7
Diluted Normalized EPS,-27.83,-61.55,-197.25,43.26
