Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,134914,130868,136971,121387
"Revenue 134914 130868 136971 121387  Other Revenue, Total - - - -","Revenue 134914 130868 136971 121387  Other Revenue, Total - - - -","Revenue 134914 130868 136971 121387  Other Revenue, Total - - - -","Revenue 134914 130868 136971 121387  Other Revenue, Total - - - -","Revenue 134914 130868 136971 121387  Other Revenue, Total - - - -"
Revenue,134914,130868,136971,121387
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",70825,64931,62040,58603
Gross Profit,64089,65937,74931,62784
Total Operating Expenses,130129,119406,112577,166148
"Selling/General/Admin. Expenses, Total 59957 57220 53845 57124  Research & Development - - 167 775  Depreciation / Amortization 5445 - 4058 2866  Interest Expense (Income) - Net Operating -182 - - -  Unusual Expense (Income) - - -6562 47390  Other Operating Expenses, Total -4102 -2745 -971 -610","Selling/General/Admin. Expenses, Total 59957 57220 53845 57124  Research & Development - - 167 775  Depreciation / Amortization 5445 - 4058 2866  Interest Expense (Income) - Net Operating -182 - - -  Unusual Expense (Income) - - -6562 47390  Other Operating Expenses, Total -4102 -2745 -971 -610","Selling/General/Admin. Expenses, Total 59957 57220 53845 57124  Research & Development - - 167 775  Depreciation / Amortization 5445 - 4058 2866  Interest Expense (Income) - Net Operating -182 - - -  Unusual Expense (Income) - - -6562 47390  Other Operating Expenses, Total -4102 -2745 -971 -610","Selling/General/Admin. Expenses, Total 59957 57220 53845 57124  Research & Development - - 167 775  Depreciation / Amortization 5445 - 4058 2866  Interest Expense (Income) - Net Operating -182 - - -  Unusual Expense (Income) - - -6562 47390  Other Operating Expenses, Total -4102 -2745 -971 -610","Selling/General/Admin. Expenses, Total 59957 57220 53845 57124  Research & Development - - 167 775  Depreciation / Amortization 5445 - 4058 2866  Interest Expense (Income) - Net Operating -182 - - -  Unusual Expense (Income) - - -6562 47390  Other Operating Expenses, Total -4102 -2745 -971 -610"
"Selling/General/Admin. Expenses, Total",59957,57220,53845,57124
Research & Development,-,-,167,775
Depreciation / Amortization,5445,-,4058,2866
Interest Expense (Income) - Net Operating,-182,-,-,-
Unusual Expense (Income),-,-,-6562,47390
"Other Operating Expenses, Total",-4102,-2745,-971,-610
Operating Income,4785,11462,24394,-44761
"Interest Income (Expense), Net Non-Operating",-,17958,6925,4526
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-8809,-1,-60,-
Net Income Before Taxes,13594,29419,31259,-40235
Provision for Income Taxes,4934,-1232,4905,9611
Net Income After Taxes,8660,30651,26354,-49846
Minority Interest,12367,-119,-724,681
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8857,30532,25630,-49165
Total Extraordinary Items,-,-,-,-
Net Income,8857,30532,25630,-49165
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,8857,30532,25630,-49166
Dilution Adjustment,0.186,-,-,-
Diluted Net Income,8856.81,30532,25630,-49166
Diluted Weighted Average Shares,115.47,119.17,123.67,139.48
Diluted EPS Excluding Extraordinary Items,76.7,256.2,207.24,-352.49
DPS - Common Stock Primary Issue,20,39,32,20
Diluted Normalized EPS,78.43,256.2,162.51,-131.65
