Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,12839,12361,11091,10717
"Revenue 12839 12361 11091 10717  Other Revenue, Total - - - -","Revenue 12839 12361 11091 10717  Other Revenue, Total - - - -","Revenue 12839 12361 11091 10717  Other Revenue, Total - - - -","Revenue 12839 12361 11091 10717  Other Revenue, Total - - - -","Revenue 12839 12361 11091 10717  Other Revenue, Total - - - -"
Revenue,12839,12361,11091,10717
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9790,10005,9269,8417
Gross Profit,3049,2356,1822,2300
Total Operating Expenses,11941,11947,10871,10949
"Selling/General/Admin. Expenses, Total 1503 1524 1360 1332  Research & Development 589 377 211 629  Depreciation / Amortization 928 897 962 26  Interest Expense (Income) - Net Operating -50 -50 -52 -  Unusual Expense (Income) - 107 -90 544  Other Operating Expenses, Total -819 -806 -879 1","Selling/General/Admin. Expenses, Total 1503 1524 1360 1332  Research & Development 589 377 211 629  Depreciation / Amortization 928 897 962 26  Interest Expense (Income) - Net Operating -50 -50 -52 -  Unusual Expense (Income) - 107 -90 544  Other Operating Expenses, Total -819 -806 -879 1","Selling/General/Admin. Expenses, Total 1503 1524 1360 1332  Research & Development 589 377 211 629  Depreciation / Amortization 928 897 962 26  Interest Expense (Income) - Net Operating -50 -50 -52 -  Unusual Expense (Income) - 107 -90 544  Other Operating Expenses, Total -819 -806 -879 1","Selling/General/Admin. Expenses, Total 1503 1524 1360 1332  Research & Development 589 377 211 629  Depreciation / Amortization 928 897 962 26  Interest Expense (Income) - Net Operating -50 -50 -52 -  Unusual Expense (Income) - 107 -90 544  Other Operating Expenses, Total -819 -806 -879 1","Selling/General/Admin. Expenses, Total 1503 1524 1360 1332  Research & Development 589 377 211 629  Depreciation / Amortization 928 897 962 26  Interest Expense (Income) - Net Operating -50 -50 -52 -  Unusual Expense (Income) - 107 -90 544  Other Operating Expenses, Total -819 -806 -879 1"
"Selling/General/Admin. Expenses, Total",1503,1524,1360,1332
Research & Development,589,377,211,629
Depreciation / Amortization,928,897,962,26
Interest Expense (Income) - Net Operating,-50,-50,-52,-
Unusual Expense (Income),-,107,-90,544
"Other Operating Expenses, Total",-819,-806,-879,1
Operating Income,898,414,220,-232
"Interest Income (Expense), Net Non-Operating",-,11,44,92
Gain (Loss) on Sale of Assets,31,-,54,-
"Other, Net",227,125,-153,91
Net Income Before Taxes,640,289,319,-49
Provision for Income Taxes,84,41,31,-6
Net Income After Taxes,556,248,288,-43
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,556,248,288,-43
Total Extraordinary Items,-,-,-,-
Net Income,556,248,288,-43
Total Adjustments to Net Income,-,-,-,1
Income Available to Common Excluding Extraordinary Items,556,248,288,-42
Dilution Adjustment,-,-,-,-
Diluted Net Income,556,248,288,-42
Diluted Weighted Average Shares,21.82,21.83,21.83,21.83
Diluted EPS Excluding Extraordinary Items,25.48,11.36,13.2,-1.92
DPS - Common Stock Primary Issue,-,4,3,2
Diluted Normalized EPS,18.87,11.34,5.01,14.28
