Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,34173,28277,27941,30533
"Revenue 34173 28277 27941 30533  Other Revenue, Total - - - -","Revenue 34173 28277 27941 30533  Other Revenue, Total - - - -","Revenue 34173 28277 27941 30533  Other Revenue, Total - - - -","Revenue 34173 28277 27941 30533  Other Revenue, Total - - - -","Revenue 34173 28277 27941 30533  Other Revenue, Total - - - -"
Revenue,34173,28277,27941,30533
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",19887,16905,16268,17812
Gross Profit,14286,11372,11673,12721
Total Operating Expenses,31323,27308,26052,27976
"Selling/General/Admin. Expenses, Total 7382 6216 6015 6495  Research & Development 3862 3931 3595 3768  Depreciation / Amortization 855 166 172 157  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 89 - -257  Other Operating Expenses, Total -663 1 2 1","Selling/General/Admin. Expenses, Total 7382 6216 6015 6495  Research & Development 3862 3931 3595 3768  Depreciation / Amortization 855 166 172 157  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 89 - -257  Other Operating Expenses, Total -663 1 2 1","Selling/General/Admin. Expenses, Total 7382 6216 6015 6495  Research & Development 3862 3931 3595 3768  Depreciation / Amortization 855 166 172 157  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 89 - -257  Other Operating Expenses, Total -663 1 2 1","Selling/General/Admin. Expenses, Total 7382 6216 6015 6495  Research & Development 3862 3931 3595 3768  Depreciation / Amortization 855 166 172 157  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 89 - -257  Other Operating Expenses, Total -663 1 2 1","Selling/General/Admin. Expenses, Total 7382 6216 6015 6495  Research & Development 3862 3931 3595 3768  Depreciation / Amortization 855 166 172 157  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 89 - -257  Other Operating Expenses, Total -663 1 2 1"
"Selling/General/Admin. Expenses, Total",7382,6216,6015,6495
Research & Development,3862,3931,3595,3768
Depreciation / Amortization,855,166,172,157
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,89,-,-257
"Other Operating Expenses, Total",-663,1,2,1
Operating Income,2850,969,1889,2557
"Interest Income (Expense), Net Non-Operating",-,434,367,10
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-417,81,3,-26
Net Income Before Taxes,3261,1484,2259,2541
Provision for Income Taxes,687,390,522,612
Net Income After Taxes,2574,1094,1737,1929
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2574,1094,1737,1929
Total Extraordinary Items,-,-,-,-
Net Income,2574,1094,1737,1929
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,2574,1093,1736,1928
Dilution Adjustment,-,-,-,-
Diluted Net Income,2574,1093,1736,1928
Diluted Weighted Average Shares,14.35,14.35,14.45,14.79
Diluted EPS Excluding Extraordinary Items,179.34,76.15,120.13,130.39
DPS - Common Stock Primary Issue,72,50,50,53
Diluted Normalized EPS,141.74,80.72,120.13,117.2
