Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,304445,278162,270927,277260
"Revenue 304445 278162 270927 277260  Other Revenue, Total - - - -","Revenue 304445 278162 270927 277260  Other Revenue, Total - - - -","Revenue 304445 278162 270927 277260  Other Revenue, Total - - - -","Revenue 304445 278162 270927 277260  Other Revenue, Total - - - -","Revenue 304445 278162 270927 277260  Other Revenue, Total - - - -"
Revenue,304445,278162,270927,277260
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",288563,264437,255415,249345
Gross Profit,15882,13725,15512,27915
Total Operating Expenses,302385,277641,268098,274892
"Selling/General/Admin. Expenses, Total 13518 12792 12254 25339  Research & Development - - - -  Depreciation / Amortization 375 301 312 335  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 110 117 -128  Other Operating Expenses, Total -38 1 - 1","Selling/General/Admin. Expenses, Total 13518 12792 12254 25339  Research & Development - - - -  Depreciation / Amortization 375 301 312 335  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 110 117 -128  Other Operating Expenses, Total -38 1 - 1","Selling/General/Admin. Expenses, Total 13518 12792 12254 25339  Research & Development - - - -  Depreciation / Amortization 375 301 312 335  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 110 117 -128  Other Operating Expenses, Total -38 1 - 1","Selling/General/Admin. Expenses, Total 13518 12792 12254 25339  Research & Development - - - -  Depreciation / Amortization 375 301 312 335  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 110 117 -128  Other Operating Expenses, Total -38 1 - 1","Selling/General/Admin. Expenses, Total 13518 12792 12254 25339  Research & Development - - - -  Depreciation / Amortization 375 301 312 335  Interest Expense (Income) - Net Operating -33 - - -  Unusual Expense (Income) - 110 117 -128  Other Operating Expenses, Total -38 1 - 1"
"Selling/General/Admin. Expenses, Total",13518,12792,12254,25339
Research & Development,-,-,-,-
Depreciation / Amortization,375,301,312,335
Interest Expense (Income) - Net Operating,-33,-,-,-
Unusual Expense (Income),-,110,117,-128
"Other Operating Expenses, Total",-38,1,-,1
Operating Income,2060,521,2829,2368
"Interest Income (Expense), Net Non-Operating",-,207,403,138
Gain (Loss) on Sale of Assets,24,-,-,-
"Other, Net",-1145,803,828,826
Net Income Before Taxes,3181,1531,4060,3332
Provision for Income Taxes,998,605,1213,897
Net Income After Taxes,2183,926,2847,2435
Minority Interest,146,45,-96,-68
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2182,971,2751,2367
Total Extraordinary Items,-,-,-,-
Net Income,2182,971,2751,2367
Total Adjustments to Net Income,-,1,-1,-1
Income Available to Common Excluding Extraordinary Items,2182,972,2750,2366
Dilution Adjustment,-,-,-,-
Diluted Net Income,2182,972,2750,2366
Diluted Weighted Average Shares,13.79,13.79,13.79,13.86
Diluted EPS Excluding Extraordinary Items,158.21,70.48,199.4,170.67
DPS - Common Stock Primary Issue,22,21,20,19
Diluted Normalized EPS,142.81,75.3,205.34,163.92
